"","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Nr1i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,6.45,0,0,2,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
"T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nfkb1",104.6,104.6,87.15,34.89,16.61,7.97,153.46,153.46,153.46,27.2,27.2,27.2,151.11,151.11,151.11,21.06,21.06,21.06,134.06,18.25,31.11,148.32,29.58,12.28,36.87,28.21,28.21,36.87,173.11,48.01,88.66,48.01,107.34,107.34,47.02,47.02,80.04,80.04,50.05,50.05,60.83,60.83
"Hlx",0.97,0.97,0.04,0,0,0.18,1.08,1.08,1.08,0,0,0,1.26,1.26,1.26,0.26,0.26,0.26,0.5,0.1,0,0.81,0.13,0,0.67,0.56,0.56,0.67,0.41,0,0.33,0,0.05,0.05,0.24,0.24,0.27,0.27,0,0,0.05,0.05
"Cebpb",26.88,26.88,2.91,0.36,0,0.08,16.93,16.93,16.93,0,0,0,10.13,10.13,10.13,0,0,0,4.78,0,5.8,3.18,0.21,14.4,0,0.15,0.15,0,4.54,26.08,21.4,26.08,14.16,14.16,5.24,5.24,23.92,23.92,57.38,57.38,31.74,31.74
"Rara",39.16,39.16,26.36,22.92,12.61,20.97,79.85,79.85,79.85,8.72,8.72,8.72,123.61,123.61,123.61,19.29,19.29,19.29,59.76,10.57,10.43,91.58,14.24,4.82,1.2,4.87,4.87,1.2,20.99,7.37,27.64,7.37,13.81,13.81,35.93,35.93,18.78,18.78,5.25,5.25,2.52,2.52
"Elf1",142.36,142.36,111.37,71.81,7.49,160.12,181.89,181.89,181.89,67.82,67.82,67.82,155.87,155.87,155.87,54.46,54.46,54.46,116.98,18.99,22.77,128.41,18.98,11.21,85.87,36.45,36.45,85.87,165.77,78.21,108.96,78.21,129.18,129.18,94.03,94.03,109.2,109.2,134.1,134.1,142.35,142.35
"Lbx2",0,0,0.2,0,0,0.24,0.53,0.53,0.53,0,0,0,0.2,0.2,0.2,0.51,0.51,0.51,0.47,0,0,0.7,0,0,0,0,0,0,0.24,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0
"Bach2",30.68,30.68,20.81,11.2,15.2,15.05,10.61,10.61,10.61,2.42,2.42,2.42,5.67,5.67,5.67,0.4,0.4,0.4,14.73,5.05,11.73,15.95,7.18,2.17,6.55,0.29,0.29,6.55,5.93,5.94,11.56,5.94,20.84,20.84,10.04,10.04,7.07,7.07,3.37,3.37,7.41,7.41
"Zfp637",11.66,11.66,15.78,28.33,0,43.53,19.17,19.17,19.17,10.49,10.49,10.49,17.89,17.89,17.89,17.7,17.7,17.7,16.22,29.48,13.26,16.81,29.3,0,14.15,25.8,25.8,14.15,18.32,51,41.06,51,36.78,36.78,63.97,63.97,25.56,25.56,51.75,51.75,29.16,29.16
"Mtf1",13.01,13.01,6.38,3.27,3.74,8.63,18.93,18.93,18.93,10.03,10.03,10.03,20.32,20.32,20.32,9.13,9.13,9.13,14.89,8.61,3.07,18.61,12.83,1.27,4.95,5.86,5.86,4.95,16.68,24.01,22.43,24.01,24.81,24.81,18.59,18.59,26.21,26.21,26.54,26.54,31.05,31.05
"Prdm5",0,0,0.06,0,0,0.11,0.16,0.16,0.16,0,0,0,0,0,0,0.38,0.38,0.38,0.74,0.12,0,0.39,0.07,0,0,0,0,0,1.05,0.62,1.11,0.62,3.64,3.64,0,0,0.47,0.47,0,0,0.36,0.36
"Foxb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irx5",0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Epas1",1.56,1.56,0.57,0.7,0,0.45,19.29,19.29,19.29,2.32,2.32,2.32,29.47,29.47,29.47,6.13,6.13,6.13,6.46,1.67,0,8.46,2.04,0,2.37,1.17,1.17,2.37,8.16,0,0.13,0,1.33,1.33,0.67,0.67,1.84,1.84,0.64,0.64,2.49,2.49
"Nfyc",52.82,52.82,36.72,51.9,92.45,90.35,55.37,55.37,55.37,58.03,58.03,58.03,59.18,59.18,59.18,52.17,52.17,52.17,54.5,27.42,48.38,55.01,65.57,36.29,60.86,54.34,54.34,60.86,58.34,68.12,118.58,68.12,100.54,100.54,60.56,60.56,98.65,98.65,71.11,71.11,83.79,83.79
"Pou4f2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ets2",14.56,14.56,16.19,11.39,0,14.92,6.49,6.49,6.49,2.65,2.65,2.65,4.85,4.85,4.85,2.36,2.36,2.36,5.94,1.73,0,5.33,2.48,0,4.53,1.5,1.5,4.53,5.4,2.93,11.4,2.93,12.18,12.18,6.03,6.03,13.19,13.19,6.33,6.33,8.87,8.87
"Gsx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thap1",21.98,21.98,7.83,3,0,12.07,16.23,16.23,16.23,8.94,8.94,8.94,15.55,15.55,15.55,13.05,13.05,13.05,13.31,6.16,18.52,13.21,9.44,0,14.87,6.47,6.47,14.87,15.43,11.51,16.22,11.51,11.63,11.63,5.92,5.92,11.24,11.24,12.63,12.63,13.36,13.36
"Nfic",16.06,16.06,5.62,4.72,0,6.47,28.1,28.1,28.1,4.66,4.66,4.66,43.51,43.51,43.51,8.9,8.9,8.9,26.77,5.55,1.26,39.35,9,3.12,4.56,2.79,2.79,4.56,16.88,9.35,11.93,9.35,14.12,14.12,25.13,25.13,24.29,24.29,8.38,8.38,9.37,9.37
"Batf3",0,0,0.12,0,0,0,0,0,0,0,0,0,0.42,0.42,0.42,0,0,0,0.48,0,0,0.95,0,0,0,0,0,0,0.37,4.14,12.28,4.14,0,0,0.99,0.99,0.14,0.14,0,0,0,0
"Six4",0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cdx1",0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Stat6",126.12,126.12,71.25,60.57,87.15,165.88,156.11,156.11,156.11,60.82,60.82,60.82,148.18,148.18,148.18,62.78,62.78,62.78,128.98,31.66,32.31,158.31,43.08,18.11,43.47,35.72,35.72,43.47,143.47,149.45,182.83,149.45,248.65,248.65,168.4,168.4,190.08,190.08,241.53,241.53,198.3,198.3
"Gli2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0.28,0,0,0,0,0.15,0.15,0,0,0,0,0,0,0,0
"Zbtb2",19.39,19.39,14.36,11,5.56,19.32,32.05,32.05,32.05,9.5,9.5,9.5,36.6,36.6,36.6,11.01,11.01,11.01,21.35,1.55,0,27.28,2.05,9.33,13.95,7.66,7.66,13.95,29.3,18.22,43.12,18.22,32.38,32.38,25.84,25.84,33.43,33.43,50.03,50.03,43,43
"Tet1",2.17,2.17,2.13,2.03,13.79,11.13,1.64,1.64,1.64,2.01,2.01,2.01,1.66,1.66,1.66,1.6,1.6,1.6,1.01,0.6,0,0.65,0.68,0.34,1.4,1.38,1.38,1.4,0.68,2.06,1.63,2.06,1.34,1.34,0.34,0.34,0.73,0.73,0.77,0.77,0.2,0.2
"Glis3",0,0,0.04,0,0,0,0.51,0.51,0.51,0.12,0.12,0.12,0.4,0.4,0.4,0,0,0,0.39,0.09,0,0.16,0,0,0.06,0.38,0.38,0.06,1.39,0,0.18,0,0.32,0.32,0,0,0.1,0.1,0,0,0,0
"Pparg",0,0,0.08,0,0,0,0.2,0.2,0.2,0,0,0,0.58,0.58,0.58,0,0,0,1.53,0,0,0.51,0,0,0,0,0,0,0.32,0.96,0.89,0.96,0,0,0,0,0.12,0.12,0,0,0.45,0.45
"Zbtb33",15.4,15.4,13.91,3.43,2.79,0.61,22.01,22.01,22.01,0.71,0.71,0.71,22.88,22.88,22.88,1.57,1.57,1.57,20.13,0.29,0,27.4,0.71,4.94,2.92,1.01,1.01,2.92,29.44,0.51,1.45,0.51,0.46,0.46,1.05,1.05,0.71,0.71,1.02,1.02,0.99,0.99
"Spic",0,0,0.16,0,0,0.2,1.02,1.02,1.02,0,0,0,0.32,0.32,0.32,0,0,0,7.42,0,0,3.85,0,0,0,0,0,0,0.16,2.9,2.06,2.9,1.36,1.36,1.99,1.99,1.83,1.83,0.44,0.44,2.9,2.9
"Isl1",0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.34,0,0,0,0
"Nr4a2",0,0,0.21,0,0,0.3,1.05,1.05,1.05,0.37,0.37,0.37,1.24,1.24,1.24,0.12,0.12,0.12,3.4,0,0,4.33,0,0,228.01,128.65,128.65,228.01,27.33,12.67,19.46,12.67,98.55,98.55,12.17,12.17,140.66,140.66,63.89,63.89,324.04,324.04
"Srebf1",66.86,66.86,38.18,39.86,82.35,53.56,53.78,53.78,53.78,32.93,32.93,32.93,65.76,65.76,65.76,27.86,27.86,27.86,54.12,8.92,48.54,64.44,13.93,3.66,41.45,29.65,29.65,41.45,60.9,65.84,48.08,65.84,80.27,80.27,41.36,41.36,68.46,68.46,57.13,57.13,80.88,80.88
"Hoxc9",0,0,0.08,0,0,0.1,0.15,0.15,0.15,0,0,0,0.59,0.59,0.59,0,0,0,0.12,0,0,0.2,0.12,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0.04,0.04,0,0,0,0
"Hes1",0.07,0.07,0,0,0,0,0.45,0.45,0.45,0,0,0,1.21,1.21,1.21,4.25,4.25,4.25,0.45,0,0,0.45,0,0,1.49,0,0,1.49,2.84,0.41,0,0.41,0.08,0.08,0,0,0.6,0.6,0.4,0.4,0.71,0.71
"Twist2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.68,1.97,1.97,0,0,0,0,0,0,0,0
"Sox3",0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Plagl1",0,0,0.01,0,0,0,0.18,0.18,0.18,0,0,0,0.04,0.04,0.04,0,0,0,0.08,0,0,0.15,0,0,0,0,0,0,0.17,0.28,0.39,0.28,4,4,0,0,0.04,0.04,0,0,0,0
"Foxo3",18.15,18.15,16.28,11.13,2.56,5.5,24.74,24.74,24.74,5.97,5.97,5.97,28.31,28.31,28.31,8.4,8.4,8.4,15.71,7.14,19.41,19.16,12.48,2.01,14.48,29.98,29.98,14.48,37.84,1.25,0.47,1.25,0.64,0.64,0.81,0.81,1.47,1.47,3.81,3.81,3.42,3.42
"Lhx9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mecom",1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.07,0.07,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mxi1",9.23,9.23,4.95,1.95,10.03,2.02,10.12,10.12,10.12,1.1,1.1,1.1,15.14,15.14,15.14,3.67,3.67,3.67,6.61,0.25,18,10.92,0.17,2.03,3.58,1.42,1.42,3.58,10.16,8.02,13.97,8.02,6.45,6.45,18.84,18.84,17.94,17.94,16.4,16.4,18.41,18.41
"Nr1i3",0,0,0.02,2.93,40.87,0.06,0,0,0,4.57,4.57,4.57,0,0,0,6.19,6.19,6.19,0.38,5.08,30.8,0.36,5.73,34.66,2.97,5.35,5.35,2.97,0.42,3.99,2.93,3.99,0.29,0.29,4.17,4.17,0.33,0.33,4.32,4.32,0.11,0.11
"Thap11",29.75,29.75,27.51,26.22,0,68.19,25.67,25.67,25.67,23.86,23.86,23.86,31.38,31.38,31.38,30.5,30.5,30.5,28.21,18.54,0,30.63,23.91,0,22.62,26.6,26.6,22.62,27.8,53.99,61.74,53.99,42.54,42.54,44.71,44.71,40.58,40.58,62.41,62.41,43.63,43.63
"Arntl",8.51,8.51,7.15,8.34,2.54,12.41,31.49,31.49,31.49,17.38,17.38,17.38,45.12,45.12,45.12,15.91,15.91,15.91,22.38,3.84,2.81,37.05,7.84,1.74,13.66,3.02,3.02,13.66,26.72,22.84,39.7,22.84,21.68,21.68,34.04,34.04,18.28,18.28,36.49,36.49,14.66,14.66
"Dmrta1",0,0,0,0.58,0,0.16,0.43,0.43,0.43,0.14,0.14,0.14,0.19,0.19,0.19,0,0,0,19.45,6.67,1.96,16.98,2.4,0,0,0.47,0.47,0,1.97,0.24,0.34,0.24,0.83,0.83,0,0,0,0,0.12,0.12,0,0
"Tbx10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0
"Zfp711",0,0,0,0,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nkx1-2",0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dpf3",0,0,0.04,0.86,0,0,0,0,0,0.96,0.96,0.96,0.14,0.14,0.14,0,0,0,0.27,0,0,0.16,0.5,0,1.1,0,0,1.1,0.26,1.22,0,1.22,0.42,0.42,0.49,0.49,0.1,0.1,0,0,0,0
"Phox2b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp287",2.69,2.69,3.63,7.51,0,6.91,16.87,16.87,16.87,6.65,6.65,6.65,15.02,15.02,15.02,5.93,5.93,5.93,20.34,4.27,0,25.88,6.55,0,3.79,6.28,6.28,3.79,31.69,12.22,14.63,12.22,12.87,12.87,16.65,16.65,18.28,18.28,37.39,37.39,23.42,23.42
"Sox18",0,0,0,0,0,0,0.04,0.04,0.04,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prdm4",11.41,11.41,9.13,7.34,3.7,3.78,18.83,18.83,18.83,4.02,4.02,4.02,15.46,15.46,15.46,4.61,4.61,4.61,19.34,2.4,4.09,22.43,2.67,15.2,3.65,1.72,1.72,3.65,20.49,28.59,42.29,28.59,32.43,32.43,24.99,24.99,33.23,33.23,37.51,37.51,43.07,43.07
"Zbtb43",4.14,4.14,5.82,6.88,0,9.78,15.06,15.06,15.06,3.45,3.45,3.45,17.45,17.45,17.45,3.77,3.77,3.77,17.73,5.65,0,21.52,3.31,0,3.43,1.68,1.68,3.43,18.24,6.38,23.05,6.38,15.99,15.99,10.64,10.64,10.22,10.22,27.85,27.85,12.85,12.85
"Nfyb",16.6,16.6,24.92,30.07,35.69,49.81,42.85,42.85,42.85,34.1,34.1,34.1,54.63,54.63,54.63,54.91,54.91,54.91,39.85,12.46,31.87,48.96,10.26,34.83,38,12.86,12.86,38,51.36,38.38,64.62,38.38,51.69,51.69,55.66,55.66,73.89,73.89,56.14,56.14,59.19,59.19
"Zscan26",22.63,22.63,10.96,51.48,0,30.27,18.4,18.4,18.4,20.45,20.45,20.45,17.47,17.47,17.47,12.72,12.72,12.72,74.69,11.1,0,84.86,5.9,0,11.03,8.03,8.03,11.03,90.18,1.84,2.96,1.84,8.51,8.51,2.61,2.61,3.65,3.65,3.69,3.69,4.96,4.96
"Elk3",29.73,29.73,21.46,16.64,61.7,5.25,50.86,50.86,50.86,15.9,15.9,15.9,53.48,53.48,53.48,12.85,12.85,12.85,44.22,1.05,45.56,62.03,2.63,25.82,17.63,7.6,7.6,17.63,69.08,18.84,26.45,18.84,132.37,132.37,33.15,33.15,73.79,73.79,35.1,35.1,91.17,91.17
"Mef2c",1.77,1.77,0.06,0.38,0,0.08,2.2,2.2,2.2,0,0,0,1.64,1.64,1.64,0,0,0,0.88,0,20.85,0.22,0,0,0.34,0,0,0.34,1.66,21.99,2.01,21.99,6.06,6.06,3.64,3.64,2.45,2.45,3.54,3.54,1.53,1.53
"Mycn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,0,0,0
"Foxi1",0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nfib",0.03,0.03,0,0,0,0,0.12,0.12,0.12,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.24,0.24,0,0,0,0,0,0
"Sp110",155.4,155.4,113.77,93,65.26,192.13,347.47,347.47,347.47,124.89,124.89,124.89,334.65,334.65,334.65,118.01,118.01,118.01,254.18,100.37,22.01,283.48,109.54,5.46,111.52,133.14,133.14,111.52,301.7,192.68,172.34,192.68,272.53,272.53,166.15,166.15,189.68,189.68,203.34,203.34,181.87,181.87
"Nr2c2",37.54,37.54,19.81,22.06,68.83,8.49,49.41,49.41,49.41,20.72,20.72,20.72,55.24,55.24,55.24,22.9,22.9,22.9,42.42,9.92,47.87,59.18,14.58,66.83,13.74,10.55,10.55,13.74,55.98,11.6,26.24,11.6,37.37,37.37,33.35,33.35,28.65,28.65,40.16,40.16,38.55,38.55
"Mybl1",1.36,1.36,0.25,0.09,0,0.02,1.32,1.32,1.32,2.16,2.16,2.16,1.72,1.72,1.72,0.56,0.56,0.56,2.16,0,0,3.16,0,0,0.47,0,0,0.47,2.71,0,0,0,0.71,0.71,0.99,0.99,2.15,2.15,0,0,0.18,0.18
"Zbtb18",26.76,26.76,9.01,2.91,0,0.03,4.9,4.9,4.9,0,0,0,2.42,2.42,2.42,0,0,0,12.45,0.09,0,6.52,0.28,2.62,0.13,0.84,0.84,0.13,7.28,0.51,0.19,0.51,0.72,0.72,0,0,0.11,0.11,0,0,0,0
"Sox21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Six5",0,0,0.03,0,0,0,0.18,0.18,0.18,0,0,0,0.14,0.14,0.14,0,0,0,0.19,0,0,0.16,0,0,0,0,0,0,0.68,0.17,0.72,0.17,1.56,1.56,0,0,0.24,0.24,0,0,0.15,0.15
"Zfp566",14,14,3.79,19.28,0,13.93,7.77,7.77,7.77,5.97,5.97,5.97,8.61,8.61,8.61,4.1,4.1,4.1,9.57,3.91,0,10.79,11.87,0,5.28,6.63,6.63,5.28,6.46,9.37,14.74,9.37,11.43,11.43,5.16,5.16,4.3,4.3,4.27,4.27,4.77,4.77
"Zfp113",2.09,2.09,4.99,11.6,1.1,11.46,6.64,6.64,6.64,9.7,9.7,9.7,6.12,6.12,6.12,6.15,6.15,6.15,8.74,4.34,2.43,14.52,7.13,0.75,3.06,1.35,1.35,3.06,12.79,7.15,5.69,7.15,15.56,15.56,16.18,16.18,8.4,8.4,13.19,13.19,11.09,11.09
"Gli3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zbtb3",0,0,0.77,0,0,1.6,1.11,1.11,1.11,1.53,1.53,1.53,1.31,1.31,1.31,0.45,0.45,0.45,1.09,0,0,1.23,1.03,0,1.26,0,0,1.26,2.22,1.34,1.13,1.34,2.88,2.88,1.11,1.11,3.67,3.67,2.67,2.67,4.97,4.97
"Terf2",29.17,29.17,12.14,3.64,0,2,40.26,40.26,40.26,3.42,3.42,3.42,37.45,37.45,37.45,2.16,2.16,2.16,34.89,5.73,0,41.3,4.44,2.74,2.7,4.33,4.33,2.7,44.04,5.39,15.07,5.39,15.3,15.3,10.38,10.38,13.01,13.01,11.65,11.65,12.93,12.93
"Glis2",0,0,0.43,0.14,6.03,0.37,0.24,0.24,0.24,0.25,0.25,0.25,0.88,0.88,0.88,0.49,0.49,0.49,0.36,0.83,2.29,2.51,2.43,7.11,1.2,0.06,0.06,1.2,2.51,0,0,0,0.51,0.51,0,0,0.81,0.81,0,0,0.12,0.12
"Zfp276",17.76,17.76,4.68,5.59,0,10,37.42,37.42,37.42,8.78,8.78,8.78,33.25,33.25,33.25,10.5,10.5,10.5,29.8,10.34,3.92,41,17.43,29.34,9.35,13.05,13.05,9.35,34.11,10.94,21.06,10.94,36.3,36.3,15.16,15.16,38.67,38.67,28.92,28.92,35.68,35.68
"Pou6f1",17.89,17.89,13.8,5.88,0,0.85,86.6,86.6,86.6,14.36,14.36,14.36,24.07,24.07,24.07,5.92,5.92,5.92,87.94,17.95,8.1,66.78,13.09,6.36,2.65,11.36,11.36,2.65,94.15,30.29,26.79,30.29,91.25,91.25,7.07,7.07,22.53,22.53,23.48,23.48,37.63,37.63
"Atf4",122.74,122.74,58.33,64.51,13.53,27.21,154.82,154.82,154.82,64.8,64.8,64.8,157.15,157.15,157.15,76.04,76.04,76.04,162.6,62.11,14.9,167.84,65.26,18.49,196.88,241,241,196.88,176.15,39.07,62.7,39.07,80.12,80.12,44.23,44.23,76.28,76.28,65.01,65.01,61.21,61.21
"Batf",26.91,26.91,29.47,49.2,0,39.62,107.9,107.9,107.9,154.46,154.46,154.46,97.72,97.72,97.72,107.17,107.17,107.17,80.24,90.87,0,79.43,94.97,0,127.54,151.02,151.02,127.54,92.9,369.28,400.49,369.28,534.89,534.89,250.85,250.85,392.37,392.37,427.81,427.81,400.53,400.53
"Kdm2a",56.85,56.85,41.89,41.14,20,46.62,120.08,120.08,120.08,27.14,27.14,27.14,108.72,108.72,108.72,32.06,32.06,32.06,83.14,25.94,13.14,101.79,25.97,12.86,21.75,24.16,24.16,21.75,95.33,38.15,42.04,38.15,83.57,83.57,57.79,57.79,60.33,60.33,66.31,66.31,59.15,59.15
"Msx1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prrx1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0.11,0.08,0.03,0,0.12,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0
"Zbtb32",1.86,1.86,0.21,0,17.46,0.48,26.99,26.99,26.99,48.71,48.71,48.71,30.48,30.48,30.48,80.71,80.71,80.71,23.07,1.67,12.49,28.97,0.87,21.43,10.68,0.61,0.61,10.68,13.4,118.35,217.88,118.35,65.08,65.08,67.84,67.84,140.87,140.87,32.28,32.28,33.1,33.1
"Isl2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nr4a1",15.31,15.31,6.41,5.38,0,11.98,4.4,4.4,4.4,2.44,2.44,2.44,7.76,7.76,7.76,2.28,2.28,2.28,5.06,4.13,3.34,4.93,1.89,0,209.27,583.1,583.1,209.27,6.74,10.87,16.11,10.87,18.92,18.92,5.33,5.33,30.79,30.79,5.95,5.95,17.59,17.59
"Srebf2",66.25,66.25,61.48,12.45,7.18,28.2,74.22,74.22,74.22,10.7,10.7,10.7,49.15,49.15,49.15,10.33,10.33,10.33,38.7,7.96,7.93,35.27,7.37,3.93,19.24,24.58,24.58,19.24,62.96,10.2,26.1,10.2,44.45,44.45,28.06,28.06,58.76,58.76,23.4,23.4,43.16,43.16
"Zbtb22",13.42,13.42,15.42,2.63,2.85,2.95,24.25,24.25,24.25,4.01,4.01,4.01,24.35,24.35,24.35,3.27,3.27,3.27,20.24,2.79,0,25.17,1.78,0,2.09,1.86,1.86,2.09,23.46,9.21,9.25,9.21,26.93,26.93,20.06,20.06,24.19,24.19,9.79,9.79,23.78,23.78
"Crebzf",59.82,59.82,27.23,12,6.49,2.38,117.35,117.35,117.35,10.57,10.57,10.57,108.24,108.24,108.24,14.86,14.86,14.86,90.95,8.39,15.97,104.88,6.54,7.95,6.18,3.22,3.22,6.18,90.85,18.73,12.18,18.73,43.61,43.61,16.43,16.43,68.38,68.38,30.13,30.13,72.32,72.32
"Dlx6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxh1",0,0,0,0,0,0,0.06,0.06,0.06,0,0,0,0,0,0,0,0,0,0.11,0,0,0.13,0,0,0,0,0,0,0.21,0,0,0,0.26,0.26,0,0,0,0,0,0,0.09,0.09
"Dmrt3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp653",8.97,8.97,4.41,3.31,0,0.4,13.53,13.53,13.53,2.9,2.9,2.9,13.94,13.94,13.94,0.86,0.86,0.86,14.72,3.39,0,14.92,4.89,0,3.11,4.3,4.3,3.11,13.82,6.41,10.67,6.41,14.97,14.97,8.51,8.51,14.13,14.13,11.23,11.23,10.77,10.77
"Ddit3",2.25,2.25,22.45,33.17,18.91,24.56,33.46,33.46,33.46,26.07,26.07,26.07,39.22,39.22,39.22,28.28,28.28,28.28,41.77,47.43,20.68,52.77,63.02,0,70.01,119,119,70.01,58.94,57.49,44.21,57.49,71.4,71.4,37.43,37.43,36.26,36.26,112.29,112.29,51.67,51.67
"Twist1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0,0,0,0,0,0,0
