"","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TRM.lungA_Hayward_Hayward","TRM.lungI_Hayward_Hayward","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Ikzf1",0.117200433236253,1.10475598780518,0.600013370931446,0.0798500008517127,0.426653294702869,1.11896539671366,0.862371772019644,1.44846750260684,0.742387212919757,0.965568522196779,-1.04246541459262,3.26853713525652,0.154201884707503,-0.966444230018467,-1.30728798276077,0.36539456369211,-0.71031671740761,-0.786622365106016,0.0108745756824406,0.445148356057307,0.503076226262766,0.623641060044187,1.08152248771743,1.06792085839395,-0.743589940549615,-1.60882504525174,-1.7496425280582,-0.763010874495754,0.538809597662976,-1.60487163903505,-1.43998481523884,-0.172372176189593,-0.549567785261289,-0.370838574046999,0.0641737139984299,-1.39535929659312,-0.804157212471399,-0.925210336234902,0.166077536511136,0.0458332287973843,0.239195075439665,-0.141238369979222,0.020672672063148,1.02049283702011
"Sox7",-0.850050657030751,-0.367596292715642,0.0067141840254777,0.457325745524518,1.88079514962998,1.06292513555544,-0.272661048881873,-0.585122935204623,0.0600959475353542,1.64434774729371,1.02724599139953,0.275505824849911,-1.55260307422613,-0.508871607535779,-0.591416831582573,-1.26796106193642,0.0135712004496052,2.07790684577935,-0.462219044447943,0.0572800571056187,0.204495755366186,1.52374137442639,2.74069526300469,2.01391913441942,0.674802651202689,-0.709768224053847,-0.345754124753713,-0.653122960311533,-1.59290664967693,0.319947594621205,-0.233869873526335,-0.0458474554076318,0.104309316566014,-0.201465449347685,-0.499169808582398,-0.304789517693895,-0.192220846507575,0.209822802734224,-0.367216830479791,-0.438544237069171,-0.766224999710052,-1.33712343045345,-1.32776120148126,-0.881159558872319
"Nfe2",-0.636792518015375,-0.0369962638383815,-0.27203424428264,-0.662768415077793,-0.288451572581908,-0.0257834501176869,1.02835669646539,1.57126398250947,-0.950521156944723,-1.1613620924446,-1.03276567249435,-0.789430276813174,-0.437184588971418,-0.634690321769653,1.85753789750682,0.205009978143329,-0.496144516848633,-0.887862468997996,-0.109938149945477,0.820082355869741,0.503158550320361,0.884708922532015,1.78387310812691,2.1809469069052,-0.945732007839973,-1.19763721307007,-1.17022106396237,-0.969701753551546,-0.944117883394698,0.151103363861383,-0.442997534722551,1.41286044691174,1.65073499409382,0.0777229961223885,-0.090553966541545,1.17578733046348,0.235048257598282,2.31216568534938,-0.26305284740477,-0.567181793117184,-0.548206652155671,-0.595313783258794,-0.862474480908074,-0.830444783708647
"Neurod4",-0.953618127749355,0.429520441035758,-0.90108527637177,-0.113982040009323,0.435494302357062,2.48843641343283,-0.605492396418018,-6.34723972614217e-06,-0.0241700653746796,0.282857630312657,1.34717682040383,0.0328921635673019,-0.884089870075248,1.55129519431143,0.384394729674949,-0.824495889256236,-0.00789835669547304,0.717256078258584,-0.753723548014684,-0.129502526112823,-0.533323704911884,-0.24194073424327,0.0880089424366099,0.836602407505603,0.278398587964644,-0.98543930380791,-0.223985787070536,-0.824994977839598,-1.29782306060602,3.31754385107011,2.66761809255111,-0.11125246715927,-0.382908954693899,-0.661174509785847,-0.288252353813764,-0.226212673792413,-0.856655464353123,-0.164184131214219,-0.549877283277986,-0.798963695530658,-0.159633729576047,-0.938252586488901,-1.00121159172706,0.586655798327264
"Jrkl",0.879591646976769,0.880397720389799,0.823551586332408,0.261924327507934,0.345871722126039,0.293648032068408,-0.558442490465474,-0.501791570334926,-0.808973063220194,-0.693797730279673,-1.1287988590235,-0.567247240282653,2.25759797360366,-0.0201026100238876,-0.587864657935569,0.80738711936256,-0.815762685137699,-1.08228707832301,1.7801883628492,1.6440022544871,1.60146637081863,0.743901646810819,0.509119962942272,1.10029572809963,0.454978537996252,-0.530800995482495,-0.651973839704558,-0.0255939717599811,3.23668319650291,-0.621957952554287,0.146206267704456,-0.587892918952621,-0.587427514936611,-0.590204474863129,-0.623847497361765,-0.655695069154301,-1.14073403530485,-0.775935589434425,-0.819699903316443,-0.871093738302832,-0.716607882504599,-0.93250337426231,-0.607479619467064,-0.262296094189979
"Hnf4a",-1.19899995059604,-0.792763076155435,-0.884081565948841,0.243084740151609,0.481206444227016,0.771107939685843,-1.09074401689686,-0.593616955471394,-0.163599584543694,2.3236366484454,1.90365717343241,0.166361055755368,-0.465611811783382,1.0401585046106,1.26242527830157,-0.50219121789872,1.20246713930148,2.25807172589718,-1.24667911165882,-0.6094431227783,-0.950701523739097,-0.179657504422024,0.409548934021548,0.871721470126338,-0.418443617899465,0.421215599797839,0.041565004668808,0.400191228820533,1.56408873452288,-0.765870130041419,2.44738632099316,-0.709019103604954,-0.345627622948483,-0.728659835992606,-0.854436275519226,-0.111227387448067,-0.830801569423042,-0.390954632630236,-0.827850524200456,-0.848835110274642,-0.788643406415089,-0.295631852397681,-0.463756760868925,-0.750046671202684
"Cebpg",-0.784947438308878,-0.00120151411037406,-0.215927317127008,-0.697484766014496,-0.0710577007544017,0.298313933510344,-0.353374983529539,-0.466177211758645,-0.63717274847028,-0.307159273594336,4.41536307542697,-1.04053696620036,-0.459880022466636,-0.842254420954953,1.38859269934809,0.658138985369125,-0.486973598604924,1.98130708741022,-0.51909588702769,0.291776522343989,-0.174333345518726,-0.358729991659394,-0.115547953783286,0.349957091692556,-0.981140782644705,-1.21006723046029,-1.34128498514484,-0.656896572338333,-0.330955157328418,2.10492601604097,0.341031551603214,1.21585183369703,0.101683937730435,-0.223314202237669,0.83028463050265,-0.346118371069195,-0.40595039500738,-0.230812404031302,-0.153769182164466,-0.452737526917331,0.168983327632798,0.133412761390366,-0.186458316192937,-0.228263188277954
"En2",-1.12347030999524,-0.58559110661411,-0.730652501431746,0.217272220721434,0.784533502164943,0.927836929671679,-0.48727219166077,-1.30065550789763,-1.22944590533155,-1.25459130032773,2.64567287557481,-0.139683546284212,-1.8938860019353,0.94197864726697,-0.441043494623955,-1.48250209669244,0.00986941841061152,0.0194562789710971,0.10369484023835,-0.524724481264953,-0.271630635174616,1.26933238394934,0.922447742477401,0.936778632820854,2.03650746128384,1.92689855522534,1.00846677125658,2.15516958312894,-0.951458405827933,-0.383556378711659,-0.0132852972910567,0.414233993782586,0.174304017886386,-0.129862307213511,0.109598781976149,-0.585025782487463,-0.381956275491931,-0.102542615640624,-0.693762442832932,-0.770363049795335,-0.288099981008881,-0.157215793468418,-0.245528283253801,-0.436246944549488
"Elf4",1.36656718481464,0.733313135359926,0.969206245064895,-0.214913362217357,-0.485208323862391,-0.661555990053578,0.0777370242352881,-0.433327616454167,-0.428430674114261,-0.922174794033665,-1.10728638741056,-0.72831790709972,0.649403046840804,0.201023230828458,1.89312313664903,2.00978532088787,0.0828490165174508,-0.497359361270684,1.92340538707943,1.12358570117586,1.50932644723787,0.391027264448527,0.0884748551119405,-0.203254706301328,-0.742306278869742,-1.00065063499894,-1.30205937002854,-0.441492819136362,0.384212534701793,-1.63540137901978,-2.05149112912415,1.0453033503537,0.0954029207460912,0.25514861128341,1.3919814767013,-1.43200599270889,-0.847137360686199,-1.61793556278528,-0.415775462112709,0.0258858605827417,0.140940130888038,-0.309003076664783,0.178241709022715,0.9411445984213
"Foxe1",-0.499812258205111,-0.438893640414707,-0.430982020018019,0.649066615239026,0.989513833731459,0.873061950261105,-0.347794694325691,-0.285972088028834,0.306883334798233,0.417046243428636,3.55492202211407,1.09220054957899,-1.13048083179272,2.48567274818316,1.46977770837618,-0.400445340577996,2.0960258602705,0.819266027987501,-0.988665910400896,-0.932514882171694,-0.674983364258863,-0.0334475477887914,0.748495020113952,0.267443962118256,-0.491503342379266,-0.58381515280618,-0.585701088657523,-0.510032696930902,-1.31079921142578,-0.00940396623062517,0.0426206742077767,0.349769271544562,0.341410474998915,-0.158544445439546,-0.529331752287521,-0.594667358616339,-0.81966666047258,-0.161371644932253,-0.796206202036808,-0.575098458714364,-0.906989930297845,-0.913950586446777,-0.8333076452677,-0.558793576026994
"Hoxd11",-0.477851720356386,0.00874596698656825,-0.189361633811517,0.484629041515909,1.23504780754483,0.983313780849852,-0.90030268888888,-0.375991509780736,-0.131247023988872,0.253709017156147,1.43157161500965,-0.669704225053799,-1.32800776606998,0.262673100905671,-0.212560203673098,-1.30567548324713,3.70381020209627,0.909652475887069,-0.751513701555673,0.241141079019986,-1.08281184961465,-0.0333971099487636,0.0197347040044555,2.08075354761339,-0.0569015715606081,-0.224591464758689,0.137214268310943,-0.66779941787361,-0.850202798248943,2.64924613052897,-0.62233853575518,-0.0437301647043537,-0.211016705948874,-0.627769273439831,-0.557867487090617,-0.276111668502337,0.169095952596612,0.438135260644385,-0.210323919485306,-0.152010642143773,-0.537724936792871,-0.792650475981871,-1.03917108658077,-0.679838885813587
"Aire",-0.235774315952846,-0.115718434372634,-0.236390363925192,-0.11614731058035,-0.0876084991042417,0.142452286740906,-0.217364101268896,-0.247711565018578,-0.20289868684438,-0.120570009927935,0.0115125895111123,-0.185620448969488,-0.247644495058495,-0.0657309639915887,-0.00185492380971727,-0.278473979638219,-0.0474388594859651,0.0351543064473004,-0.317281881778606,-0.216571348294529,-0.184111696355027,-0.201901322005531,0.000605503170222547,-0.0725318949090619,-0.21724780949,-0.17142083079657,-0.149626288277244,-0.190869981986129,-0.257288676894446,-0.104793115521582,6.4550583732445,-0.171500882843607,-0.122038108673995,-0.15787002681272,-0.150113784482781,-0.206696442119207,-0.256813592121379,-0.132069454074592,-0.130531073867754,-0.205348741333355,-0.19301234420919,-0.0956321775781368,-0.139307913919945,-0.193256712820127
"Myc",-0.22981769560915,0.0826043514512589,-0.0280389085345747,0.136938066150808,0.542201933426641,0.656198446577447,0.917687123346153,0.756773126934455,0.154311144456755,1.49564027002909,0.243609035050607,2.73322574428185,0.0249645276334114,2.89749341302432,-1.70780707111897,-0.888779150922558,0.699670517038606,-0.179730998258264,-1.25212268955093,-0.998023611650886,-1.11099736167798,-0.832161988923046,-0.673255895742458,-0.56453465677477,0.239906944763978,0.840928382501444,1.6173598954061,-0.205450974746301,-0.653745703181616,1.17488084807318,-0.059777542710792,-1.14017052085981,-1.08629168501341,0.076523254476382,-0.086023330257089,0.0847638824384969,-0.180802482092148,1.03685084968161,-0.236954339457749,-0.643127962185252,-1.32372480423252,-0.884965132097649,-0.398760912120463,-1.0474663390242
"Cphx2",-0.487218925012182,-0.591673407387102,-0.806633211666248,0.814806008532319,0.481657263455985,0.758369095970442,-0.452682639074716,-0.301726716723269,0.170525252576072,0.0819013314707906,2.84667888413685,-0.650849767184266,-0.969246861748429,0.336681830291912,1.10761302653576,3.55259240772747,1.01766115541962,2.03159314517535,-1.03916023820222,-0.676817051256563,-0.656770213423215,0.131667075991077,0.578023429007184,0.46956982784831,-0.151437948335097,1.16788239687115,-0.0614009152543754,0.859279936728331,-0.578515493176765,-0.714417344100534,-0.64684705972204,-0.369627783763361,-0.173745676714199,-0.429408398381697,-0.859807106939819,-0.177887918320973,-0.645679600831027,-0.188140453999496,-0.716677263042662,-0.927012989434695,-0.776406422726913,-0.643829007193843,-0.817826267153829,-0.895055386969105
"Bhlha15",-0.333614864476055,-0.334782923582815,-0.332192993735071,-0.157105650355123,-0.152453838270054,-0.161337268219285,-0.29042406119544,-0.280493256364144,-0.290422124697046,-0.106624647399555,3.5888919516644,-0.261937650394988,-0.219642083611066,-0.00851094784768623,3.4343938695238,-0.237667485048233,-0.285091793264402,3.89406917243221,-0.31631185467787,-0.303665148023106,-0.293429906321554,-0.262497664333864,-0.219004948911386,-0.247122229872171,-0.266465659245896,-0.22008100109558,-0.195518962993304,-0.289417424867869,-0.238834735806744,-0.337791844251299,-0.162198852112362,-0.268202544402937,-0.230827876039252,-0.309693321147228,-0.321276178820832,-0.25617000286913,-0.365330297627472,-0.192765791532925,-0.350552634620739,-0.362136319421545,-0.367356402403708,-0.360792846053463,-0.352184748966146,-0.37542420874106
"Pax8",-1.02732171720406,-0.665096768796463,-0.709475595524337,0.212326161822404,0.872285002782494,0.976079119906455,-0.729960965814835,-0.846501833740107,-0.498049938086173,0.276642132689441,0.695783318351577,-0.668488286648934,-0.521274621925498,1.75287486461109,2.67170545510738,0.648232090619701,0.112922763171664,2.00935014910463,-0.816616156730669,-0.493928991270335,-0.849784434075443,0.548738950729177,0.503814771949655,1.0391324378802,2.11144454138387,0.571361991155841,0.0745373064839916,2.13699081287436,-1.23494539532846,-0.970059887899175,-0.453955726550534,-0.664365656244262,-0.00476423002209141,-0.222742497653008,-0.831418627903758,0.471988322393725,-0.60468126358761,0.0679876158847314,-0.554000683800235,-0.877020199253683,-1.19614206753325,-0.471877455865476,-0.543464462732625,-1.29826034471136
"Vax2",-0.475429699672126,-0.285197877694579,-0.378255585769121,-0.21754301490592,0.189480966374561,0.30265341576061,-1.02686080342277,-0.996866915096743,-0.983790583595931,-0.85272103822524,-0.919358634235885,-0.814212784081714,-0.646073374483381,-0.832172932792178,-0.827900959735383,-0.467870371161327,-0.753827139914305,-0.715719736157327,-0.341646237626607,-0.224641477750165,-0.26565937068796,-0.785286741123056,-0.788246419311159,-0.726804736363623,-0.858304100092292,-0.66382893277175,-0.878601945540711,-0.585566046921104,-0.604133016161118,0.0323861163496741,-0.436335164459957,1.0715358430107,1.39403999320822,1.98024537521363,1.64995691221373,0.778749584464251,1.04249603160111,1.0378346158808,2.69678086137766,2.36382872360131,1.25967626256897,0.969655016090759,0.91279270722144,0.670743214816019
"Zfp354a",-1.37377954603635,-0.727201330990694,-1.24113125723453,-0.484950629214542,-0.175826371507415,0.842195519644716,-0.522961479391703,-0.11941618995975,-0.343188664351747,0.211660667943279,1.01503981219435,-0.419511527821806,-0.192142376432008,2.01771778698262,1.9093618541552,-0.500555808885754,0.365786728880314,1.86302130477857,-1.47860232851865,-1.2395919763774,-1.18320842053427,-0.724331261348085,-0.155451624588255,-0.247794462339698,1.17381363976358,-0.448174681059871,1.24338354448382,-0.385264478504198,-0.929482439162117,2.81683577990618,2.05252068525999,-0.354136587825022,-0.4262838737728,-0.292983928471761,0.153465562657163,0.153995946795611,-0.36619062611355,0.0749674921743042,-0.435742373979709,0.0656995388790494,0.401075931251739,-0.964155436071807,-0.915447176041289,0.286965060784298
"Zfp12",-0.794328737380975,0.705327019087088,0.635031522267384,-1.49153722919814,-0.536065661887008,-0.743194967618894,1.16684114785734,1.13513554380686,-0.0752910884980947,0.758936067267282,-0.455233383881935,0.687645103352401,-0.71658871210213,-0.732084641712633,0.681858387138231,1.43144178713208,-0.0571853814997527,-1.03256848813791,-0.590495204318641,0.540844748936447,0.482844565504064,-1.3339968002547,-0.666475779372722,-0.685909426280369,-1.22654494741255,-1.81845105183243,-1.46603180881196,-1.50329516411311,3.28546941987871,0.483939672133191,1.2270123420624,-0.513772105404614,-0.126863310721459,-0.152092370042942,-0.654137229707661,0.128619093149074,0.72095551165757,1.02036432649095,0.666066674627396,0.73651407365263,-0.335294648754781,1.03762878535444,0.223960058251717,-0.0489977106618207
"Mga",0.579906624911759,1.91145670538036,0.52626753908508,-0.166127812577567,-0.304665146122349,0.719856492518095,-0.182108206732926,-0.850159046658517,-1.03275664978714,-0.400815022581576,-2.51293348253423,-1.10188522542155,0.373061016467169,0.528158397346553,1.62816478180755,0.612700844809954,-0.0374298107111934,-0.103948578285666,1.35224602175189,0.721752993102031,0.975596346801778,0.81951487085325,0.472534702252222,0.162916055810294,-1.31886381968663,-1.2040392196511,-0.42057614012658,-1.77217450542908,1.01763790246299,1.00531979449554,0.149439496317351,-0.923952906094973,-0.88761838150321,-0.584446656331313,-0.544569916174554,-0.749322649299259,-0.219697897816664,-1.11310585196294,0.607789590385213,1.87268005754512,0.437555514452813,-1.0718615331941,-0.593384897437198,1.62188760756329
"Erf",0.691321753427929,0.726545984016604,0.647760247274624,-0.861470738584031,-0.898155266414731,-0.864768874888469,2.09339267748216,1.75674686067091,1.11688896962872,-0.87167602688195,0.535685252756068,-0.370952049996673,0.552686442000685,0.685087743409816,1.77752184982457,1.53117406179925,0.0363161668539294,-0.937836146866374,1.99203298838047,1.56000757685273,1.80984958512882,-0.540436847498074,-0.570502811667532,-0.635683229713798,-0.180919296774152,0.294497267634756,0.381957989701288,-0.152834374353624,0.213705845602382,-0.500857216782545,-0.00433337098409868,-1.05299813128312,-1.16458864827486,-0.475431135835038,-0.116196315480718,-1.25034358163205,-1.28445086684845,-1.28111657118136,-0.620794824221429,-0.550583039164178,-0.883686301310555,-0.990707422446605,-0.779147912326235,-0.56270826103506
"Pbx3",-0.472832842495749,-0.570330403517569,-0.615399622580456,-0.512314782483913,-0.631703416668909,-0.58731824341088,0.445576394758327,0.446463593913164,-0.631509698464163,-1.04247904769243,-0.949695505115957,-0.981855274672929,-0.31907673655897,-0.981963521530419,4.87629942884078,0.240485465988468,-0.343372428443254,-0.93412605627268,-0.417685969073196,-0.41366187560205,-0.414410590402288,-0.716502766485289,-0.719939760491085,-0.734926059278964,-0.71745877306844,0.0200478920848703,-0.290032279652149,-0.548946002027049,0.45568590229205,-0.423485448430114,-0.142593367407131,0.887651203564132,0.698220998820766,0.630771118987676,0.805133642523636,0.151458757793008,0.458182600860309,0.0585593760333451,0.200827672494782,0.22856315947802,0.852769403968018,0.861819043469662,1.38845398723773,1.40665082871729
"Tlx1",-0.453786355496166,-0.634461745663368,-0.731334377903078,0.398654841129832,0.728963006087012,0.745183828375549,-1.14985851859616,-0.302406191504711,0.16362027978652,0.366107318158178,0.166469846493053,-0.0810772810327639,-1.49900767260218,-0.92144826301398,-0.628562537263427,-0.778880429018412,0.315672819156938,0.664618912653387,-0.69007964753247,-0.517576329810039,-0.455836184608714,0.194975953951746,0.76937540277612,0.714276275307655,-0.202289608383079,0.188132585835977,-0.344416671254243,0.349253422288876,-1.37489957872617,0.236428221762186,5.33595010235312,0.203899379418334,-0.351501168980824,-0.384653501152087,-0.0538806120101438,-0.0382893861920521,-0.489913835486563,0.0630301832593988,-0.256252815681938,-0.629046662610006,0.232655018400008,0.348884953980144,0.514450847135163,0.268856176213374
"Six1",-0.833075041748636,-0.527130908858123,-0.533757258784704,0.440529174855878,1.06964255719837,1.03269659918732,-0.780904413981405,0.127444135138362,0.30396564524755,1.19869479442926,2.26974757439115,0.177565092016093,0.462367380069572,1.85927621716473,1.31521556621084,-0.981948489602445,0.317555418764497,2.55441703574806,-1.06992319130307,-0.549784681827794,-0.628597617964628,0.0800438371065948,0.852909495542217,0.996743507903339,-0.871062208753624,1.36988316997239,-0.380780470177782,0.285107870781162,-1.45108321884854,-0.671873647250482,1.54484943576828,-0.852872968018744,-0.279975594701263,-0.764607685223566,-1.10614746659614,-0.0506693539383068,-0.830240127030569,-0.0886043256828374,-0.562110234964076,-0.711811658450943,-0.838813960493007,-0.991948880842158,-0.995056293111576,-0.905874809341237
"Cdx4",-1.18087162425724,0.0323555982563425,-0.376797458558733,-0.358544089810962,1.10246572502437,1.25337431983894,-0.765981488546616,-0.0246559706310153,0.529845443743189,-0.0443960367309433,2.76500719283922,0.0353868355804816,-1.2715347234346,-0.186640780730451,0.265975271078022,-1.28453300464041,3.6224665904829,0.499699628168806,-0.956896539683513,-0.563048928496523,-0.156307019699033,0.0779955698371553,0.944496345025428,0.114555158141456,-0.637013672290093,0.810331794573061,0.143632750403539,0.592056941611073,-0.942048327218586,-0.247873295968089,2.24505307156574,-0.31793651345317,-0.0687049844891525,-0.270333051032971,-0.395432604116976,-0.458752624013972,-0.800853121378456,0.0482756302880069,-0.407128692900639,-0.764714267453478,-0.591944271589555,-0.500073878539599,-0.668004636537919,-0.841952260255041
"Rxra",0.32019253323521,1.04896559391663,0.866633052329731,-0.80534899354177,-0.584057163970027,-0.536041455753461,0.121887811920423,0.35411416221149,0.352380856174064,-0.768246657336136,-1.34654636883674,-0.780957663472054,1.34311680837627,-0.391364109810916,-1.09297369760812,2.47524061831054,0.71339166801603,2.34731945304732,1.30639936255296,2.19799923334817,1.60573796529329,-0.481050491189818,-0.149202341555115,0.0337274950802968,-1.07416171375734,-0.633299301510897,-0.677841516394905,-1.03367738092713,0.128776074410801,1.24348352669446,-0.391409537193969,-0.301451450932543,-0.00520483130458079,0.645387946359439,0.420280501600717,-0.703456496396981,-0.875746273552492,-0.226151540917683,0.0271683582076592,-0.257368271405083,-1.25847633964649,-1.1252185422691,-0.988757430278855,-1.06419345152329
"Stat3",-0.450096014659103,-0.586333508125276,-1.11844211106054,-0.184100472277124,-0.705942006402493,-0.1939063687462,-1.13627163273682,-1.08002325633234,-1.41250191835802,-0.601065252116022,-2.11100761429608,0.685977210168593,-1.1341495935096,-1.02808212099497,0.335901452011451,-1.38864211435859,0.319809979541513,-1.3249637414017,-0.822083054022043,-0.774016299649126,-0.62012948499412,-0.377526407989806,-0.0407403984837419,-0.31061259857861,-0.413911058337095,-0.0930366731101314,0.214748750389735,-0.541553615762457,-0.473705872141856,1.45330036919235,0.890552587512679,1.48698280158925,0.896088031754068,0.677292322769044,0.926334686062572,0.802128074712225,1.09188595547066,0.677835342799108,1.24578445079476,1.84289618185202,1.64747651621547,1.06853403316868,1.07034860615927,1.58896583628043
"Myf5",-0.381501981125393,-0.347604288424129,-0.227083631123694,0.119941564593227,0.336889363382148,0.147184444139364,-0.437977194459245,-0.374733432130661,-0.272097828675019,-0.103998571042154,0.156276864939174,-0.150721732180617,-0.399613382134977,0.407801199326413,0.457928051669199,-0.421299239794638,0.243228869142213,0.552236556736111,-0.361447037266172,-0.218591085004678,-0.189174939414596,0.0688079771069829,0.379700125230972,0.308697564946109,-0.265331951087427,-0.290719607274752,-0.243174313890719,-0.20468748479501,-0.331108807720451,0.475244161210317,6.1766860714921,-0.365931883052397,-0.187670595733002,-0.256481333751934,-0.35567123201793,-0.465758270444132,-0.549412102142027,-0.176352615493296,-0.351269611685764,-0.492748494499855,-0.3486107007573,-0.276666889782062,-0.33071167763713,-0.45247089937317
"Nanog",-0.20127640142456,-0.175154876500936,-0.173557763292801,-0.150895526873927,-0.101456921391304,-0.111448176775777,-0.188645680640155,-0.147804810561816,-0.128784677993525,-0.105439555350434,-0.035838185073728,-0.15007687932653,-0.148039653257254,0.0316113422041154,6.47659966416623,-0.186274684764855,-0.128956367117932,-0.104724265335857,-0.212340978995046,-0.182774915138614,-0.174753823598946,-0.174983596112538,-0.11567983919546,-0.13052773337846,-0.177695400423316,-0.153959483668548,-0.164500958196275,-0.162347543348869,-0.1962141794992,-0.14917931827505,-0.143171479349822,-0.165662670764869,-0.157919121220194,-0.146126318449543,-0.152146532166508,-0.150325292677885,-0.151238074193661,-0.14035003010097,-0.165943518837194,-0.176936715280486,-0.172876449634413,-0.191188288557485,-0.19022164159783,-0.170772678027776
"Foxd2",0.470419188119694,1.29635745204679,0.2827774872746,-1.14879466717951,-1.24029082433727,-0.934121671854652,-1.42119459499624,-1.45676495065213,-0.1313158570696,0.510019242451193,-0.851089343922662,-1.27401725963882,0.355625392869777,-0.665693746265027,-0.917524185949764,2.31699006553307,0.898001394299932,-0.673681153728876,1.69003271336465,1.57449545460287,1.44946517418515,-0.1609901681717,-0.480902450857197,-0.33707500480361,-0.827041419886006,-0.91735091083354,-0.868452641667556,-0.942501388474452,-0.0381707295457293,0.613338692001756,-0.423470516834355,0.927873206990633,0.169578766219932,0.214571835473721,0.89199473516512,-1.0978756352978,0.0643976713627389,-0.855354103443238,-0.469564630367705,-0.66513298891247,1.22466591102536,1.31860196666513,0.967654293220748,1.56151020181704
"Zscan4d",-0.670620503219563,-0.425351433515554,-0.532652062841756,-0.269476429308421,-0.0852837349731553,0.0895189233740523,-0.428358645734344,-0.208279774029154,-0.161507765666332,0.0592970515895266,0.746027131887484,-0.286604724898163,0.0517793073627101,0.376331302577999,0.68422920996862,-0.493498411402269,0.211577490041901,0.846998973107494,-0.596243550878134,-0.417558011727979,-0.426485143653811,-0.244682974994385,0.093276266651037,0.385013040416159,-0.478992379236437,-0.280465431455576,-0.205004930070985,-0.394697796973027,-0.626883767800545,4.28452873059575,4.15919824849513,-0.0825071264563273,-0.236378516719591,-0.326862013083317,-0.237898604720179,-0.466711060744398,-0.400805856007484,-0.172504411238601,-0.433745139605031,-0.381119347261275,-0.562256458725418,-0.455450866748257,-0.426592889859803,-0.572295912518585
"Gm28047",0.170136409987027,0.199979701324468,0.284456078941952,-0.22137319179952,-0.12393800359438,-0.212485066516477,-0.486142478390799,-0.515655597947739,-0.473832367874792,0.17915571239091,-0.194588074551001,-0.43609201907982,-0.273512172082941,0.0828702136763389,0.330725888324015,-0.720054752388304,0.0377191620713272,0.0783292982096653,1.1309776719379,0.874829409475435,1.11709540334634,-0.198027464058883,-0.206757295981618,-0.309718910155014,-0.104564604156893,3.49631714166329,4.60794985718098,-0.235336275043964,-0.689295338718873,-0.405369242017041,-0.481463707752229,-0.35553980668203,-0.54670528227141,-0.577401384400911,-0.411064417134868,-0.255082903255512,-0.496785499104937,-0.463633592918059,-0.624319278222545,-0.503346330063072,-0.537412282038202,-0.540780070939674,-0.461764884561676,-0.528499654826472
"Zfp777",0.281961669753382,0.320499069947831,0.75798381900805,0.0628101493744925,0.404285302779687,-0.135526475701893,0.0381322746409438,2.63710973201082,0.929451558112209,0.652409779411965,1.53695807626907,-0.940543631293036,-0.372862591326733,-0.853086187127963,-1.43776684435496,-0.31647374311027,-0.602630094816397,2.39433061378159,0.656117677310326,0.153640362565003,0.599263568638874,-0.233920368373121,-0.291429509056734,-0.499467730708456,-1.18604160166238,-0.918541937543452,-0.891696418890355,-1.22966069871093,2.90951287116433,-0.492663128509319,-0.314922564339828,-1.28548517106224,-0.953178959860469,0.525562929968478,-0.475368481599234,-0.654043469052514,-0.414232958210231,0.966995333549864,-0.0118979744588705,-0.566552689240436,-0.799798601932931,0.551558614062689,0.412944958775696,-0.913736530182551
"Gfi1b",-0.710493716155883,-0.717162603334859,-0.842476552965452,-0.0975066099710177,-0.388473512294949,-0.136447474601785,1.69953260001475,1.67971677835373,2.01396794652848,-0.406162599929556,-0.129953401972731,-0.520908384440944,-0.285639950806309,0.0952610940895104,0.542352608885794,0.206132131636883,0.13480564233556,-0.077696043262888,-0.733006456208174,-0.745137792598089,-0.785756229005506,0.0138365285901479,-0.245717470739092,-0.223549088770094,-0.281269115250081,-0.316763315875032,-0.305554492385323,-0.334918547870881,-0.714585246626011,0.960836048686383,0.730128400790364,-0.508839900408535,-0.606598830560326,-0.722870251447918,-0.642515875092239,3.20130689064721,-0.579201992991621,3.47757062934563,-0.620634939243839,-0.634393466465339,0.18176020118329,-0.0898010509677632,-0.818544569528347,-0.714628019317149
