"","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Mef2d",0.00151744036454471,0.00160485266733119,0.00122250660538058,0.000950527535913753,0.00170501061719203,0.00117398175871689,0.00119350259650455,0.0017285067243529,0.0016157643530267,0.000639553018474003,0.000862643028060114,0.000924913478293837,0.00110737237450878,0.00192204660022539,0.00179089015526937,0.000653864526233212,0.000978212124365374,0.00103913036153261,0.0013046499146355,0.00119992100029477,0.00136238778362796,0.00146092447135029,0.00131777260454513,0.00160713872547847,0.000700884453804966,0.000478214224342114,0.00055421034650989,0.000583843628745005,0.00154129430618421,0.000577091060812671,0.000819618321088095,0.000839621759899092,0.0016945707652336,0.00155738345505615,0.00123906525299358,0.00113025918454712,0.0014884417355724,0.00163358867472714,0.000819818291999201,0.000593376353114828,0.000819384466203452,0.00106929596036658
"Foxn3",0.00248000629397349,0.003147808311604,0.00233509022932838,0.00450318363160135,0.00153081673481948,0.00414894370004282,0.00303447739374856,0.00348965195535923,0.00317438651108867,0.00296796298180658,0.00335424180172288,0.00366016846995531,0.00365046646392968,0.00350727581682816,0.00359182988622475,0.00562615978377922,0.0054622592437197,0.00534854083766207,0.00250962592344191,0.00540096358135727,0.00271213887835117,0.00282154561193602,0.00489008745895952,0.00385586579263188,0.00707478441098827,0.00602635644798701,0.00570952950710274,0.00639356679919698,0.00328659392080463,0.00285737165512296,0.00275195320847103,0.00295409198660422,0.00404279312193139,0.00394467459759878,0.00554626053813207,0.00508822225130676,0.00591259003298725,0.00625847732346942,0.00501127093271662,0.00525865845285737,0.00711483643823786,0.0080420547800688
"Tcfl5",4.72960611637385e-05,4.25289904802207e-05,4.69184019594407e-05,5.58496752125382e-05,8.85275124141719e-05,5.80375109302309e-05,5.6150041725627e-05,3.17845604977407e-05,3.48768068486851e-05,0.000103826667332449,5.94612922399925e-05,5.17883138164644e-05,4.87891613707061e-05,3.28246608421144e-05,3.7000475409964e-05,9.45083559275939e-05,6.76930670023987e-05,6.09681678804984e-05,4.57621578233643e-05,7.21921237352012e-05,9.52643241584677e-05,3.86946385178258e-05,7.04761427337791e-05,0.000101290590518084,7.62009802094616e-05,7.09690406424729e-05,7.90369766785001e-05,6.3691512793135e-05,3.71492938048219e-05,4.32085827822576e-05,4.58568013264306e-05,4.57959707829313e-05,3.740757193796e-05,4.2967586792629e-05,4.7886413761447e-05,4.64434334373364e-05,4.31047451534905e-05,4.3225639086842e-05,2.97393644008252e-05,4.6651742144216e-05,4.93634807716272e-05,3.24525399853504e-05
"Klf9",1.89536632855953e-05,1.26356906280285e-05,1.07168170751767e-05,8.1836141424859e-06,7.23773543944928e-06,1.98599760786743e-05,1.73971863373131e-05,1.83700944023617e-05,2.31231475858833e-05,1.77185112348001e-05,2.23970546463559e-05,1.62289073318709e-05,3.18072537870568e-05,1.19915926377421e-05,1.5041123450077e-05,2.75866377908553e-05,1.83040447499515e-05,1.47626382570694e-05,3.66668746578342e-05,2.70917957333508e-05,2.31899258394295e-05,8.91648255987899e-06,6.02430271360859e-06,6.04228201838997e-06,1.13197948913348e-05,2.46446464600206e-05,1.88571233651896e-05,1.95429975267551e-05,1.94164418044795e-05,3.91440218127884e-05,3.02966366978034e-05,3.57998651546434e-05,3.34206169693595e-05,4.52280639818028e-05,6.96186491597792e-05,3.23188273080308e-05,2.25963966363566e-05,6.29088860495811e-05,3.79136526916815e-05,5.92117204623856e-05,0.000101583443587964,5.64796610047446e-05
"Tfec",6.6390006163682e-05,7.10955849428521e-05,8.9713576282165e-05,9.50320582830498e-05,0.000125989902615643,0.000108222994388447,0.000135144151116638,0.000121968021788766,0.000119431498356478,0.000120444198524126,0.000110152550748855,0.000106926806802927,5.94020377279693e-05,6.38171155633406e-05,6.46548272785711e-05,0.000107983939663638,0.000116483331919927,0.000111271229259605,0.000108538576120581,0.00011444739153227,0.000127086055298734,0.000138052378503404,0.000134831790947045,0.000152599211627794,0.000196149388790898,0.000111252210012132,0.000112283583220072,0.000203413973199545,7.25254600100547e-05,8.3229424736254e-05,7.24496605480335e-05,8.01494894478035e-05,6.77580564588791e-05,7.87918799213137e-05,0.000204132095956004,0.000175425584964408,9.19403155468752e-05,0.000108115103234445,7.33427055374467e-05,7.89015108117259e-05,7.78921094200211e-05,6.4855571805112e-05
"Max",0.00357740742417827,0.0034405498211979,0.00301732145514599,0.00214903884064234,0.000233386461846992,0.000600777091122746,0.00280870329099264,0.00324142603122048,0.00327943130829366,0.00125669185602226,0.00146831156971327,0.0014461412425718,0.00255194845333691,0.00311945356348563,0.00341967155718086,0.00149021293853611,0.00179532520383963,0.00171808933388672,0.00265763959323693,0.00259247366222508,0.00025357246959205,0.00258782967420052,0.00202328387436096,0.000247459460917082,0.00188584235663424,0.00210037231821943,0.00260697935058087,0.0014698831056299,0.00302705781835728,0.00146269998387317,0.00211070299492705,0.00189229438959571,0.00253459865294397,0.00212986572610583,0.00277243502459448,0.00285848502771721,0.00275673978906348,0.0026665172370495,0.00219582218469338,0.00292477880907578,0.00343949879504758,0.00262492943186959
"Tlx2",7.24217246888441e-06,1.33716886634539e-05,1.67554561175896e-05,1.81563690947187e-05,1.66919247826037e-05,1.49001193820011e-05,1.24291373017836e-05,1.10874104259248e-05,1.03914915380641e-05,1.87025576750761e-05,2.10344627592699e-05,2.1132416753822e-05,1.07154244101683e-05,1.19327360140211e-05,1.23812708697456e-05,1.7198854592532e-05,2.12969530281382e-05,2.08984146750764e-05,4.65415905931007e-06,8.82336083361453e-06,1.09352049107227e-05,9.86579277497092e-06,1.7779908887451e-05,2.0299554387533e-05,1.41271083817467e-05,0.00853985353293275,0.00759460606946653,1.81517245160608e-05,7.23236990983687e-06,1.54006305647214e-05,1.20446315494035e-05,1.61181301034134e-05,1.37514849486836e-05,1.10630740157291e-05,1.71735610299148e-05,1.31337352610991e-05,1.28737486199382e-05,1.52829612134107e-05,1.7381334055823e-05,1.82128145933133e-05,1.93604447298895e-05,1.75856840064316e-05
"Ybx3",0.000591995538666938,0.000540401307470483,0.000405272884529823,0.000239100894218253,0.000383230493204422,0.00012837020293353,0.00123040876236787,0.000930324874571728,0.00112776389443311,0.000465575431992601,0.000456873057002477,0.000357799253013932,0.000834190656037644,0.00105499996012122,0.00119444737564782,0.000422398413127389,0.000483925191277422,0.00041949373828576,0.00063173113200309,0.00058306127262446,4.82486735720114e-05,0.000702822370269909,0.000347561362034209,5.14403857611684e-05,0.000440908744691167,0.000156596682834932,0.000314782542393507,0.000221658248940622,0.000640142745523365,0.001509967476081,0.00111800974892347,0.00133924353826844,0.0011435698844228,0.000843934299871929,0.000525251941356934,0.000742889310858963,0.00106755314590644,0.000534596525462095,0.000496531408708922,0.000456224412577015,0.000619264826424734,0.000430600470134493
"Six2",4.31841565879726e-05,5.91985432306683e-05,6.3638985077983e-05,8.4367943617999e-05,0.000113106360046783,5.94687196565798e-05,3.80758391569818e-05,4.6732209572072e-05,4.41950899081205e-05,6.87620506881296e-05,7.48580473510331e-05,7.78536067129888e-05,3.76781332122702e-05,4.24818345706821e-05,4.60206680051739e-05,6.56479259415518e-05,7.81077127442449e-05,7.63270737715979e-05,5.80489882443501e-05,0.000160411358767855,0.000105510971819076,3.99003026389763e-05,8.12171945735395e-05,0.000109235856587054,5.37360925818899e-05,4.7663308568373e-05,4.76554640814965e-05,4.11447809216228e-05,3.6920276252598e-05,5.81286423112653e-05,4.42476843413002e-05,5.06772492276187e-05,4.45384424716139e-05,4.13750075113721e-05,4.77730333202507e-05,5.30138046446404e-05,4.04059400480441e-05,4.06199971290927e-05,4.50173801335616e-05,3.99981266432036e-05,3.87678466091148e-05,4.15948980676168e-05
"Rxrb",0.00269125862042985,0.00282269991428941,0.00280977386707514,0.00264294336849278,0.00179729363089725,0.00208081436100327,0.00261443581004498,0.00310686136017716,0.00276569112670643,0.00166378847849589,0.00174033014614594,0.00195144014728966,0.00295084031619333,0.00348797937069067,0.00301578500236207,0.00157985576418914,0.00168556834036521,0.00187211670828909,0.00265425415868418,0.00277675323744895,0.000293171365793693,0.00351955879696773,0.00204458222362738,0.00349144574461921,0.00112515621889694,0.00146370538227936,0.00117218632197363,0.00110674962767246,0.0062921254813319,0.00254918357166068,0.0023839467146854,0.00297525450376643,0.00307966947486363,0.00262288673320862,0.00299676730110815,0.00366322458506261,0.00323267100236132,0.00278126983029634,0.00231882049979194,0.00310011934767729,0.00295477582346211,0.00237137728862697
"Rest",0.000883071392331411,0.00096828957752635,0.000649322576018143,0.000898086334895389,0.000799490989435385,0.0010274622893696,0.000952924140770463,0.00130154376761297,0.00117433260204996,0.000729744599393967,0.00094506926295102,0.000993072430310776,0.000716479476634617,0.0011898731178346,0.00107616453683209,0.000603808823673263,0.000865691985179759,0.00099778766943312,0.00114812030108841,0.00145393321977476,0.000162323072573423,0.000747730538621939,0.000760535434291947,0.00070636378293252,0.000623574276687161,0.000678865933795962,0.000693655102346341,0.000531544019530541,0.000837277563854081,0.000680802762925438,0.000717783228317364,0.00110959205471843,0.00103247955789089,0.000834586384686648,0.000466138271331966,0.000857785455778824,0.000758684056150431,0.000436097670741628,0.000695383608664718,0.000759353581103139,0.000702148367614585,0.00063845272445003
"Tfe3",0.00144908053879404,0.00149151176243254,0.00123181848058589,0.00141863528686208,0.000191918355475228,0.00131896707470105,0.00168024648299564,0.00156677836710502,0.00155085458028517,0.00116485344068163,0.00110133331060474,0.00107181319672522,0.00155724340143294,0.00162418771150106,0.00167190961744381,0.00148920383245556,0.00160278059098628,0.00148714173735838,0.00118680059880055,0.0012702652781295,0.00115398473600437,0.00150874571458743,0.001642533397045,0.000255680517985609,0.00157603713303623,0.00142515245481484,0.00147920460382263,0.00155614608314619,0.00147920855557278,0.00224324057106638,0.00120854678989852,0.00224112726910032,0.00176904473604233,0.00194683770964043,0.00141693134289534,0.00112844342026655,0.00143826812595806,0.00178181800685647,0.00139515488934261,0.00142650475924457,0.00178792241676748,0.00162758102091282
"Atf3",0.000124692372870369,0.000130601258744376,0.000244004334957346,0.000171945469912829,0.000239667651256775,0.000143709390532166,0.000345408090451843,0.000401393082969169,0.000401219380199588,0.000245657027844755,0.000264139193789373,0.000259645149199318,0.000185269508274135,0.000211767635288845,0.000196562261694651,0.000246968374621783,0.000244022271765306,0.000258870871959582,0.000369659812503898,0.000386110629393153,0.000372185400015515,0.00033642254494232,0.000301894519848928,0.000369038219091165,0.000866975008175495,0.00145104611035468,0.00169264205919305,0.000738378229240617,0.000388564886583041,0.000359785843047242,0.000149861418880743,0.00032919895801766,0.000158661848802022,0.00015166700023985,0.000350934457111422,0.00032377216474313,0.000287052037260455,0.00030462684453624,0.000160599325617873,0.000154165353104325,0.000214843682529453,0.000257667652412348
"Ppara",6.91391004200686e-05,8.3599618885614e-05,0.00010273075144602,0.000123658014292776,0.000165608587706192,8.43704625688558e-05,5.95473578988369e-05,7.15227254391929e-05,6.71962800018402e-05,0.000100612760360667,0.000111548376602376,0.000119075871493294,6.06021438892829e-05,7.54618879052456e-05,6.87003399358298e-05,9.5023955698783e-05,0.00010881058244482,0.000118595723468153,7.16330849474514e-05,0.000148757708706981,0.0040010277849609,6.12962991250033e-05,0.00012645619169075,0.000175821654774868,8.39659444723264e-05,7.02850140479228e-05,8.49041112307473e-05,7.99111062432529e-05,9.71840868869466e-05,6.61096653689957e-05,6.17698901356467e-05,8.02351304515405e-05,6.63177091332651e-05,7.080702184554e-05,7.56843325345574e-05,7.77858675174669e-05,7.00946635373942e-05,6.95961433917474e-05,7.14915272014854e-05,6.97993024577337e-05,7.11707227587856e-05,7.37523305421348e-05
"Tcf12",0.00634960031985719,0.00598017837051992,0.00486158865638499,0.00454636303199037,0.00765430099252775,0.00404879868436168,0.00485763695601458,0.00473568669753222,0.00483896921663931,0.00471205833567496,0.0047600050726265,0.00465076949820225,0.0034881467662821,0.00433615464599056,0.00402366988159253,0.00252581184893147,0.00296828236654073,0.00312455679403795,0.00494082884445726,0.00361801609687055,0.00503771977854989,0.0037429794087353,0.00283191895625757,0.00262795980447087,0.00383094735508587,0.00241740437909474,0.00283377497935002,0.0034749681715719,0.00581010127043536,0.00316261202490037,0.00349170448337608,0.00373754065223711,0.00493897052498958,0.00430197553518862,0.0030020140488638,0.00364849700883668,0.00309011098701692,0.00261697528304334,0.00262517676629637,0.00326895964055145,0.00261152599153806,0.00212819228252533
"Meox2",5.61751614711197e-06,8.96624967278822e-06,1.11662578023597e-05,1.11639876230862e-05,2.58327116027871e-05,8.04964626252909e-06,1.25125402042514e-05,1.55715074761537e-05,1.0461956337101e-05,2.06823953761104e-05,2.2976849920927e-05,2.90259087470145e-05,1.01886688825845e-05,1.62612624816816e-05,1.12232691282286e-05,1.55695258933118e-05,1.76919664764737e-05,2.66819671073387e-05,4.02475601397363e-06,9.36977419224708e-06,9.59090974589372e-06,7.78193977505503e-06,1.35292166943677e-05,1.58240642413655e-05,2.20872456484859e-05,4.12189096319307e-05,2.35268827757748e-05,2.8250006767873e-05,1.41268053717273e-05,9.52266674291291e-06,9.45350704233371e-06,2.03007178650294e-05,1.69718538877472e-05,8.53372355077994e-06,1.80514818857271e-05,2.12858798810942e-05,2.02662710586933e-05,1.6268023954684e-05,2.06964415214153e-05,1.50111025510325e-05,1.46694402783663e-05,2.06949751346321e-05
"Xbp1",0.00105374406790659,0.00108165422522546,0.000787586884885548,0.000877302094317245,0.000104123037672828,0.00148550041282205,0.00119415847223372,0.00115912143159697,0.00113701653213906,0.00159911525382588,0.00164741814748552,0.00161019839352744,0.00106596816769421,0.00123161789489213,0.0010812024849505,0.00203501463191305,0.00215821274382903,0.00234338707937204,0.00100283793225375,0.00230097118674548,0.00103163233197392,0.00132512212205485,0.00152177538173122,0.00193975389214174,0.00174330274239578,0.00274530879072266,0.00211357010652013,0.00220632730781962,0.00147120104119231,0.00187354735359173,0.00209149821425945,0.00178508542350342,0.00144612883277247,0.00181380224899299,0.00185902203876985,0.00173610039170284,0.00162842345959282,0.00173982471848474,0.00218552264630292,0.00233926268639743,0.00177868494021093,0.00203505014562063
"Hes7",5.09846984458653e-05,5.21989905240111e-05,6.43017011703794e-05,6.28259432213068e-05,7.65085726299193e-05,6.47163726043317e-05,8.2934178345115e-05,7.46264632694053e-05,8.33747226754103e-05,6.5450232239176e-05,6.75413794647585e-05,6.15286056408836e-05,0.000130519896371968,0.000116368589962127,0.000115392159959308,7.91245395215622e-05,6.80239059976234e-05,7.05408521935294e-05,8.18703846813758e-05,0.00014811031512003,0.000102347585426247,7.36400511446002e-05,9.93003100642726e-05,0.000111594302570182,8.09885911735082e-05,0.000141222482759196,0.00014938002298775,6.7171718836532e-05,7.44006962209006e-05,4.50551149040164e-05,4.89755565234182e-05,5.12550848395072e-05,7.48284685214459e-05,7.80860341640939e-05,3.78033818778071e-05,4.41193485979671e-05,4.3559568580696e-05,4.1254654040174e-05,3.98624898391954e-05,6.11982583538103e-05,0.000101342643720685,7.42433700689272e-05
"Ikzf3",0.00282272281171362,0.00241733979991254,0.00474878717171144,0.00175533457174012,0.0021281654551388,0.00167436241322477,0.00537512855635577,0.00474607378212779,0.00523024470516788,0.0044480309939593,0.00461997693101146,0.00427709574518995,0.00647439868644842,0.00675523700566005,0.00697480423166105,0.00471119632855806,0.00537303672768859,0.00540666080885591,0.00574959306556622,0.00402418193090758,0.00292395636201906,0.00533203638283939,0.00492210036498024,0.00288887106004464,0.0035185396327495,0.00480620899355285,0.00449932518011117,0.00306000054204756,0.00731433594754971,0.00515378230343485,0.00530873736509399,0.00454529737690621,0.00433980989532982,0.00463994520906515,0.00410138639523113,0.00570942043009663,0.00489892757330016,0.00368852146109163,0.00441263559465281,0.00578302772389398,0.00492102334384559,0.00375139074464922
"Creb1",0.0031402951206951,0.00309970064732746,0.00216414556939103,0.0023409017048037,0.00255817896899331,0.00202065288062561,0.00308256033248358,0.00254651429741284,0.00298170072271523,0.00351580901635633,0.00329413102793725,0.00279747035467533,0.00299542596515351,0.00228243559155838,0.00274091530726173,0.00335661038839719,0.00291378827077384,0.00265503883274541,0.00270061054842062,0.00260505510258176,0.00536415828153987,0.00323275450936949,0.00244552823831378,0.00325262024660098,0.00366760169188338,0.00322115125556703,0.00348657003986408,0.00292781314425647,0.00309970211249473,0.00261638730761018,0.00302883527152659,0.00203946785608372,0.00247601831222337,0.00293183598620608,0.00274096439375487,0.00211386859428256,0.00228246991130669,0.00299916672686648,0.00353469582675796,0.00324104769603903,0.00329816887674423,0.00329633222625943
"Sox5",0.000170211166069735,0.000167742092942741,0.00010516359332282,0.000335181857331325,0.000131959942374119,0.000281593631162419,0.000183431931248541,0.000203199769259228,0.000206525540177807,0.000119847021174621,0.000139015828901856,0.000135858561117721,0.000222777647523022,0.000257094782222474,0.000262610593857484,0.000218816473598335,0.000251072472364593,0.000234077592707655,0.000110475583024993,0.000109992235421991,0.00011550745930808,0.000165615416861283,0.00025361794812333,0.00013804479240151,0.000106715964547469,7.5038479196375e-05,8.29813591519474e-05,8.28316368461339e-05,8.23264333924425e-05,0.000297518151140759,0.000242982529154897,0.000358069710776107,0.000375758678078574,0.000424310159040532,0.000269038232979461,0.000257960884382346,0.000156037083373324,0.00016458016253741,0.000214103940593416,0.000136524284004595,4.18001347148309e-05,5.94262222369424e-05
"Zfp692",0.00059787968169817,0.000549469784317932,0.000545484802006174,0.00181408472150762,0.000200612311831315,0.000690508888203318,0.00129566533639153,0.00103388219439744,0.00117444787221761,0.0016314015313747,0.00156585283242844,0.00137707450965496,0.000912095360321693,0.00100425684930005,0.000982840460931741,0.00104237861211731,0.00115266650204815,0.00118401917653033,0.00149824419373121,0.00250957019770227,0.00144755854460114,0.00130428178317093,0.00194005545230153,0.00137544995260158,0.00135378913995613,0.00199103980270454,0.00172051188219445,0.00157654546531606,0.00146439415897164,0.000417597877967637,0.000580332037204692,0.000485191318187025,0.00100835587149195,0.000892316953129984,0.000468934001964166,0.000525145782325373,0.00109212359124268,0.000970924243032295,0.000611708786190613,0.000647540481802859,0.00111765253502885,0.00103804522144542
"Nhlh1",0.000156999351033237,0.000160008255978535,0.000174635095061642,0.000201991652026824,0.000258929976737018,0.000174779606941384,0.000139897209108062,0.000130179543035767,0.000154278339860198,0.000209137185949001,0.000214629699423622,0.000188839870414093,0.000132939173641915,0.000128086323533917,0.000132722885501068,0.000220636557938268,0.000208024487936347,0.000205696186576927,0.00016996494045113,0.000360826421555754,0.000333712885902181,0.000131603175980968,0.000237382087046097,0.000343713002981427,0.000215418301847055,0.000220304931899465,0.000230740294859656,0.000212036207528617,0.00017394632459254,0.000143871797643232,0.000128076850909794,0.00016540217973131,0.000138389950975477,0.000120873140394215,0.00012153786336065,0.000152580710474825,0.000142138150210445,0.000109306843184782,0.000111072647144835,0.000144609844999906,0.000139821207903464,0.000115217727536752
"Hif1a",0.000530979897399341,0.000675369976871871,0.00214054450912709,0.000699306125437312,0.000538074644693607,0.00110947987188909,0.000548058700187202,0.000984832304069123,0.000901717354569033,0.000674922309415926,0.000984679335392043,0.00102429410016799,0.000595949540216755,0.000812202581581465,0.000758615416521038,0.000887666833884016,0.00105316095758915,0.00104668338404974,0.000518491772719761,0.000524535419705987,0.000283464558319034,0.000553374510026006,0.000380018877421024,0.000698750659367055,0.000836519814728428,0.00067887568785242,0.000487926032878846,0.00110484443667737,0.00116877107026432,0.00086294687854539,0.000672340259977984,0.00168067453442075,0.00149115548891908,0.000981503165330409,0.000576769072627125,0.00123660756013949,0.00133837052037654,0.000740424445153254,0.00059455828569114,0.000839165357470784,0.000870284064163372,0.000608361239940132
"Nr1h2",0.00134417829129492,0.0011318310865643,0.000946839619836867,0.00114899996785163,0.00122996407891638,0.00164419766349617,0.00114982400576989,0.00161044753839149,0.00123140775551721,0.00169177811128397,0.00178030384935576,0.00233822383070653,0.000692456235931247,0.00114219523732978,0.0012468357585392,0.00082030074682903,0.00140952811710169,0.00133031620670494,0.00136171431704405,0.00134829351474527,0.00458026348044267,0.00247124889794242,0.00146630693393921,0.00270038455207522,0.000907779105368631,0.00108504596821489,0.000838292959478325,0.00124713785949203,0.00114622308885248,0.000938469141990754,0.000926988637237486,0.00130646294067473,0.00119598524070966,0.0010364523112729,0.000949465264153294,0.0011942140139802,0.00108454464769418,0.000924150856744646,0.000824024313109309,0.00127897960057282,0.00116283404737825,0.00092588101076317
"Hinfp",0.000103942214081821,0.000101590527769122,0.000100944981067627,0.000161394592280407,0.000189107720973511,0.000153635979388206,0.000166433728577746,0.000193463093076367,0.000147664053898713,0.000207638039402821,0.000176916687610939,0.00021340203085308,0.000280123510211511,0.000143299587907569,0.000143432238611137,0.000264637946281049,0.000171963187562094,0.000183944920725464,0.000224895052005865,0.000224424881664293,3.75741297071739e-05,0.000232023360295202,0.000194855728613666,4.84917604351541e-05,0.000181822763617324,0.000223433987563392,0.000216917085730651,0.00014555854304911,0.000253512841677273,0.000173412256771593,0.00023523838385013,0.000184746591769787,0.000170722192611398,0.000206470568705723,0.000253303923727969,0.000168419441959521,0.000202716146085698,0.000342981966927494,0.000291128416260958,0.000321710390995914,0.000300070661045926,0.000249769981923972
"Zkscan5",0.000660379304571222,0.000604789785460245,0.000609595134602,0.00119457259758148,0.000173156578566952,0.00102070738418962,0.000559702236729725,0.000604295159548869,0.000566989977772498,0.000958849432238874,0.000919045268510717,0.0010054919044066,0.000540681168273496,0.000592368591198912,0.000606339542067127,0.000701960700478811,0.000792623004454161,0.000788171276387896,0.000804586561092549,0.00080726776980912,0.000190783000845217,0.00091719488945522,0.000562281487598887,0.00021114284677708,0.000882872664090972,0.000518930227631395,0.000644433048737912,0.000666768503579428,0.000829072988747762,0.000572651093026538,0.000424855458776175,0.000542198589439444,0.000636519822613342,0.000587564847147608,0.000634002412938079,0.000607337030700657,0.000768733753766173,0.000761611385874265,0.000799835306514098,0.000819859237481786,0.000678032427076092,0.00075270160450078
"Ehf",0.000241770240688566,0.000224129123510975,0.000427191882411778,0.000326953426285226,0.000441862418432873,0.000313235501497719,0.000231019144403956,0.000218139669227973,0.000211848911200825,0.000793597382501813,0.000724503985831798,0.000751064738251194,0.000226096339657251,0.000191693549376523,0.000216519800426171,0.000516115344053686,0.000498076538822243,0.000438432874821266,0.000365972786620612,0.00057959288755581,0.000562808854833491,0.000451436966215233,0.000496967848422196,0.000584269063996135,0.000327441182738778,0.000327687726196042,0.000339012871330156,0.000330775792501378,0.000205363886340891,0.000244690250028066,0.000237985738198329,0.000240640804385056,0.00019661348599368,0.000209156925218921,0.000283197766139789,0.000232509114302168,0.000206829016287708,0.000250608203498077,0.000274682551839601,0.000228481149270043,0.000228459684363645,0.000287680059100075
"Ovol1",2.18182037077061e-05,2.3431890444932e-05,3.69187791487733e-05,9.24699629490421e-05,5.89162427774754e-05,3.23066544046734e-05,2.61249663405333e-05,2.98386639284963e-05,2.60210735185007e-05,0.000137229348047664,0.000129785432600037,0.000129376608531198,4.56419589139272e-05,3.58858360781088e-05,3.53447879043423e-05,0.000125057790059339,8.94596025564179e-05,8.54972367266177e-05,9.87115542896573e-05,4.16160785372287e-05,0.00036791095002194,7.83125547801601e-05,4.14850797081919e-05,6.25025089347888e-05,9.91987065425729e-05,4.30762973679766e-05,4.25230199462417e-05,9.03753360081069e-05,5.0736314008769e-05,4.52961616640456e-05,4.72338235528748e-05,6.26211722813094e-05,5.45051147199222e-05,4.75947290607442e-05,5.41923454296514e-05,6.36329485810237e-05,5.5215375746542e-05,4.83257932289735e-05,5.25810290140321e-05,2.68946285549063e-05,3.21321964209705e-05,6.16484763682247e-05
"Nrf1",0.00476812786782377,0.00491420996929073,0.00474679689551942,0.00674662720374891,0.000517237091538803,0.00703122639181309,0.00486164630862317,0.00416433640321636,0.00425422106144267,0.00942051239457562,0.00782431632627035,0.00732490807949764,0.00498404593148729,0.0046925435967413,0.00400165885767122,0.00924433915942077,0.00761969237201608,0.00862667867882496,0.00606041946052608,0.00865872805347565,0.000574952005561714,0.00517109044126625,0.00943503779794802,0.000561529563117565,0.00952789511068637,0.00996898978892681,0.00962828707912671,0.00982075398604758,0.00545544519288277,0.00927069021628354,0.00935132758125725,0.00805864206618643,0.00676959207183053,0.00796159042364068,0.00938164693391229,0.00778307010630465,0.00866719649773464,0.0102518659154007,0.0106542219173439,0.0121944669002422,0.00902995648859625,0.00797067886512308
"Cebpe",0.00446547728183396,0.00413314044459631,2.67688931908902e-05,4.23924301378875e-05,6.74480893191029e-05,2.2505380114835e-05,2.16020180736704e-05,2.67844505198538e-05,2.44228539310607e-05,4.55987685887965e-05,4.72385359672793e-05,4.16346369977229e-05,2.27466639670827e-05,2.58806381492449e-05,2.42550747422373e-05,3.67057482869634e-05,3.67457931775679e-05,3.88891552930374e-05,3.34745992196856e-05,5.23787373252396e-05,4.06380150833548e-05,2.06879024588941e-05,3.9397993001594e-05,4.64031654352772e-05,3.76198050245871e-05,4.47730283013044e-05,3.95767639151687e-05,4.57456924184555e-05,2.110068590191e-05,3.45095752050506e-05,2.83481844052341e-05,3.52793964189364e-05,2.61694611614524e-05,2.67026070302234e-05,4.00102770649537e-05,2.96907769701372e-05,3.87760187881444e-05,5.67422215286431e-05,2.91239890537385e-05,2.57145660802926e-05,2.6298862652419e-05,3.0000851537968e-05
"Hoxa9",4.81760649020995e-05,6.7543216183317e-05,8.2345849111126e-05,8.02637350825148e-05,0.000120789031622104,6.36009031983546e-05,3.27949917567384e-05,5.84396488474014e-05,4.70990590100052e-05,6.9126519070974e-05,9.18277815871576e-05,0.000103961654949794,3.56244160795863e-05,4.9401532488224e-05,4.72307113092822e-05,6.5904923574463e-05,8.21312416863229e-05,8.18406715884204e-05,4.65045767104886e-05,0.00035730630216076,8.99051176891561e-05,5.73484666959207e-05,0.000103069403682568,9.76661944792446e-05,5.3855625996127e-05,6.783541169707e-05,6.92052745391427e-05,6.24247284519729e-05,4.35186532079376e-05,5.91344761197422e-05,5.55857648911372e-05,7.07909903996643e-05,5.96700153862241e-05,6.26759372264897e-05,6.41168489277832e-05,5.96159209379966e-05,5.09290003793131e-05,5.60836523448147e-05,5.30439998424065e-05,4.63067618510212e-05,4.47046739034028e-05,5.0309742012321e-05
