"","Ahr","Arnt","Arntl","Atf1","Atf2","Atf3","Atf4","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Cbfb","Cdx1","Creb1","Crem","Ctcf","Ddit3","E2f1","E2f3","E2f4","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Ets1","Etv3","Etv6","Fli1","Fos","Fosb","Fosl2","Foxj3","Foxn3","Foxo1","Foxo3","Foxp1","Gabpa","Gata3","Gfi1","Glis3","Gmeb1","Hic1","Hlx","Hmg20b","Homez","Hsf2","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Isl2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf5","Klf6","Klf7","Klf8","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Myc","Nfatc1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1i3","Nr4a1","Nr4a2","Nr4a3","Nrf1","Patz1","Pbx4","Phox2b","Pknox1","Prdm1","Rel","Rela","Relb","Rfx1","Rora","Runx1","Runx2","Runx3","Setbp1","Smad3","Snai1","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tcf7","Tef","Tfdp1","Tfe3","Tgif1","Thap11","Thrb","Tigd2","Tlx2","Trp53","Usf1","Usf2","Wt1","Xbp1","Zbtb17","Zbtb3","Zfp143","Zfp212","Zfp260","Zfp263","Zfp281","Zfp287","Zfp335","Zfp341","Zfp398","Zfp422","Zfp566","Zfp64","Zfp692","Zfp740","Zfx"
"Hic1",0,0,0,0,-0.0124070650028504,0,0,0,0,-0.0336417667879782,-0.00442962474328189,0,-0.0018429957870823,-0.00564917070361784,0,0,-0.140222155537028,0,0,-0.0124157238608681,0,0,0,0,-0.0209496933177356,0,0,0,0,-0.0106965355312277,0,0,0,0,0,0,-0.0206743727605779,-0.00584569544494568,0,0,0,0,-0.0360953399522957,-0.0143612245014461,-0.014344749960179,0,1.12175086079192,-0.00790826924029812,0,0,-0.0054170301736294,-0.0102780640523614,0,0,0,0,-0.0112653387882653,0,0,0,0,0,0,-0.00197389848652991,0,0,0,-0.00449520214513289,0,0,0,-0.0413793038334822,-0.0114087205341262,-0.00202405643091805,0,0,0,0,0,0,0,-0.0189491825332871,-0.00789826544539023,-0.0119089814766713,0,-0.0144469871870378,-0.00134464507350636,0,0,0,-0.00870719999782989,0,0,0,0,0,-0.0260520121042138,-0.00583100672023911,-0.00602725049285467,0,-0.00920888246733477,0,0,-0.0435637408137637,-0.018261456501665,0,0,-0.0170480259243456,0,-0.00934661879602216,-0.0517020768085943,-0.00908084720905676,0,-0.0280657467459254,0,0,0,-0.0342788362756674,-0.0184169334715715,0,0,-0.0155532667867738,-0.00170958905419439,-0.00677609368189017,0,0,-0.0235784877821794,-0.00742466113211438,0,0,0,0,0,0,-0.00973199397421147,0,0,-0.054018350672958,0,-0.00531771094487624,0,0,0,-0.00701861203240724,0,0,0,-0.0266491102626847,0,0,-0.028860881789081,0,-0.0152908797221959,0,0,-0.0252945538669589,-0.000957764102634944,-0.0216017951008953,-0.0111339018992089
"Hlx",0,0,0,0,0,0,0,0,-6.20216569629119e-05,0,-0.00300600597036461,0,0,-0.016017071995356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00567772518904309,-0.0110813773821009,0,0,0,0,0,0,0,0,-0.0079083688497584,1.38639826246803,-0.0035249588136525,0,0,0,0,0,0,0,0,0,-0.00838074636383579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202437830097817,0,0,0,0,-0.000788524882548131,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124150146154645,-0.00696079978862859,0,0,-0.00721423655520982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00183657508553649,0,0,0,0,0,0,0,0,0,0,-0.700117405881377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hmg20b",0,0,0,0,0,0,0,0,-0.0217494305269178,-0.00059438767624203,0,0,0,-0.0181677715184898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00322923462405352,0,0,0,0,-0.0166508872820428,-0.0113701312957039,0,0,0,0,-0.0182351712019274,0,0,0,0,-0.00352513217368022,0.960721787738831,0,0,0,0,0,0,0,-0.00805990247955345,0,-0.0162848982918052,-0.00882202214927983,0,-0.00129392729883825,0,0,0,0,0,0,0,0,0,0,-0.00102101394403929,0,0,0,0,0,0,0,0,0,-0.000948053236005275,-0.00195837868985675,0,0,0,0,0,0,0,-0.00432253030146938,-0.00517085054390252,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461682284384532,-0.0272284437135243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011146832163207,0,-0.0178518963553728,0,0,-0.0040916308107029,0,0,0,-0.00144439914882975,0,0,0,0,-0.00250014357825911,0,0,0,0,0,0,0,0,0,0,0,-0.00850155591773503,0,0,0,-0.0123313948301528,0,0,0,0,0
"Homez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000128021272995361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344668108033462,0,0,-0.024621294712305,0,-0.00290116128261056,0,0,0,0,0,0,0.949578800298611,-0.00930550819380249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00660753555943088,0,0,0,0,0,-0.00800650419187254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hsf2",0,0,0,0,0,-0.022095126213589,0,0,0,-0.0290244341192049,-0.00361759588140114,0,-0.0172541709265766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132835423080538,0,-0.0236386868928416,0,0,0,0,0,-0.020041297610802,-0.00211837927706629,0,0,0,0,0,0,0,-0.00541729227033264,0,0,-0.00930546623388649,0.976742790773012,-0.0209089919851105,0,0,0,0,-0.0105651619013316,0,0,0,0,0,0,0,-0.00351407952816099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133897973149659,0,0,0,0,0,0,0,0,0,-0.00669174922003952,0,0,0,-0.00236572259494706,0,0,0,-0.00609887486767685,0,-0.00425992921245742,0,-0.0145332193856001,-0.00292124271523227,-0.0123452465731574,0,0,-0.00681750663671097,0,-0.0126076128447973,0,0,0,0,0,-0.00657873501496276,-0.0131784625811911,0,0,-0.00688369198858991,-0.0152943232025303,-0.0132405414961014,0,-0.0344519641833139,0,-0.0138571142257023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00298943963455102,0,0,-0.0091278775584898,0,0,0,0,0,0,0,0,0,0
"Ikzf1",0,0,0,0,0,0,0,0,0,-0.0299631684516243,-0.00243406291936993,0,0,0,0,0,-0.00122127309289986,0,0,0,0,0,0,0,-0.00987182995025361,0,0,0,0,-0.00416956384555747,0,-0.0094433701011551,0,0,0,0,-0.0185877291421942,-0.0183117205149854,0,0,0,0,0,0,0,-0.0140666001068333,-0.0102783988528838,0,0,0,-0.0209087763562768,1.0110180254474,-0.0226124570159553,-0.0186614876664322,0,0,0,-0.00847627985305147,0,0,0,0,-0.00363883415068953,0,0,-0.0129735266736661,0,-0.0104477103633904,0,0,0,-0.00501274004001281,0,0,0,0,-0.0059592836517993,-0.00306423991737704,0,0,0,-0.0150035103317895,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101219503497765,0,0,-0.0120631104106559,-0.00811393632604103,-0.00375313299957033,-0.00725562669501,0,0,0,0,-0.00602667308340038,0,0,-0.0292507652872084,0,0,0,-0.00289828165697865,0,0,0,0,0,0,-0.00161657596270279,-0.00967518564518168,0,-0.00381354124423077,0,-0.0316933175166617,-0.0296423856084295,-0.00127550396660158,-0.0301109449054529,0,0,0,0,0,0,0,0,-0.0150924656391597,0,-0.00583906590178229,0,0,0,-0.0045882673988684,-0.0327028470465844,0,0,-0.00678249666945286,0,0,-0.016994150368907,0,-0.0172820197642454,0,0,0,-0.0118608058027377,0,-0.0339078809350252
"Ikzf3",-0.0205259659726486,0,0,0,0,0,0,0,0,-0.00560903225572276,0,0,0,0,0,0,0,0,0,-0.0258775377804637,0,0,-0.00759121889624068,0,-0.0164592737272211,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502064480637161,-0.00486469077078537,0,0,0,-0.00519878745640513,0,0,0,0,0,0,0,0,-0.0226120685278389,1.08084396022882,0,0,-0.00627297919044922,0,-0.00269175729227032,0,0,0,0,0,-0.011403367363051,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305894663192626,0,0,0,0,0,-0.00088040810736914,0,0,-0.0261618706928415,-0.0194045341148493,-0.0109100736146019,-0.00466616179783981,0,0,0,-0.0109774842651309,0,-0.00850374488386833,0,0,0,0,-0.023408120349466,-0.0331864635948866,-0.030344568113161,-0.00399164016338759,-0.0219713892753037,0,0,0,0,0,-0.0201146477643681,0,0,-0.00211912725145921,-0.000191625288265944,0,0,0,0,-0.00200745294882661,0,0,0,0,0,-0.0117171862191774,-0.00826179048880782,-0.0162760449042765,-0.0129682738139992,0,0,0,0,0,0,0,0,0,-0.0269711796465678,0,-0.0187692628495062,-0.00538219099345169,0,-0.0276286486102968,-0.000926563438074714,0,0,-0.0529100200458485,0,-0.0132979898140886,0,-0.024658482740974,-0.0500829462402324,-0.0387836018847204,0,-0.00690408130958343,-0.020131900825573,0,0,-0.0320522848448089
"Irf1",0,0,0,0,0,0,0,0,0,-0.0131868093540828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472415001128789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186735087298427,0,2.91590739644651,-1.1292139617573,-0.248697930580886,-0.0751597344846699,-0.105738758414849,-0.246015826168582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580327151540597,0,0,0,0,0,0,0,0,0,0,0,0,0.0154189102245615,0,0,0,0,0,0,-0.460100190212007,-0.588593960558509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85306845523465e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314660937942985,0,0,0,0,0,0,0,0,0
"Irf2",0,0,0,0,0,0,0,0,0,-0.0212323077635997,0,0,-0.007497502921251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00724542714237329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12922788266608,2.41913174687856,-0.0683249590805921,-0.0644074205398805,-0.40119084848554,-0.125789095090036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190436175393044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00292391596848195,-0.2650998434768,0,0,0,0,0,-0.013384319029435,0,-0.00456124931174275,0,0,0,0,0,0,0,0,0,-0.00283333106399502,0,0,-0.217736715150647,0,0,-0.0163331586803403,0,0,0,0,-0.0486678314017968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf3",0,0,0,0,0,0,0,0,0,0,-0.341940598902489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103963670046861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00628491074048627,-0.248678575400045,-0.0683456624547382,2.09129667717974,-0.127437642758566,0,-0.0501477641889424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119591743760003,0,0,0,0,0,0,0,-0.159572098552395,-0.00359721984807242,-0.104411222164116,0,0,0,0,0,0,0,0,0,0,0,0,0.000858343501448047,0,0,0,0,-0.359518743915754,-0.289712446224763,0,0,0,0,0,0,0,-0.03936240579527,0,0,0,0,0,0,0,0,-0.00599429575745158,0,0,0,0,0,0,0,-0.176241556948152,0,0,0,-0.161076018896475,0,0,-0.0889168739850481,-0.0291111370293919,0,0,0,0,0
"Irf4",0,0,0,0,0,0,0,0,-0.0372576795359379,-0.0341792148670858,0,0,0,-0.0183724587757631,0,0,0,-0.0121686174826474,0,0,0,0,0,0,0,0,0,0,0,-0.0154550138470635,0,-0.0378204329756968,0,0,0,0,0,-0.0190567024968125,0,0,0,0,-0.0400132546795739,-0.0161567106723552,0,0,-0.0112831407997166,0,-0.00805728511407808,0,-0.0105684040604266,0,0,-0.0751319155379632,-0.0644347757621416,-0.127444865606921,2.2097079813198,-0.0815560183113146,-1.29942991727474,-0.0024923021545895,0,-0.0051701208405461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108271964271447,0,0,0,-0.0180139586058037,-0.00168027068776525,-0.0380949546356432,0,0,0,0,0,-0.0155415147701335,-0.0391872983459047,0,0,0,0,0,-0.0180829732685367,0,0,-0.0357803179369717,0,0,0,-0.0180276758527272,-0.0247067065966353,-0.0290377280189764,-0.0112611131605959,0,0,-0.00926276363633807,0,0.00376364808681256,0,0.00696215309551845,0,0,-0.00157655109225441,0,-0.019370308140991,-0.0673195458899949,0,0,0,0,-0.0580598119455022,0,0,-0.000668664672978153,0,0,0,0,0,0,0,-0.019700663191971,-0.0322511301294688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf7",0,0,0,0,-0.00382689095733114,0,0,0,0,-0.0190417817369414,0,0,0,0,0,-0.00438816447528438,0,-0.00307915752538439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181763511831863,-0.00228883482303328,0,0,0,0,0,0,0,-0.00847850005116822,-0.00270079092529436,-0.105704600381336,-0.401199803654252,0,-0.0815287944483596,1.57398363731753,-0.125991977686565,-0.0153140011750575,0,0,0,0,0,0,0,0,0,0,0,0,-0.00472790223504536,0,0,0,0,0,0,0,0,0,-0.00652660947543265,0,0,-0.0185447365172905,-0.00950823051305002,0,0,0,0,0,-0.0045505877032222,0,0,0,-0.00545901984388591,0,0,-0.32771863352277,0,0,0,0,0,0,0,-0.02492625939201,0,0,0,0,0,0,0,0,0,-0.00655548244549876,0,0,-0.135277423101427,-0.00107760031907109,0,0,0,0,0,0,-0.060982518051998,0,0,0,0,0,0,0,0,-0.0178035088627095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120697539782025,0
"Irf8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00297653501511357,0,0,0,0,0,-0.0721563588098966,0,-0.0420765923754626,0,0,0,0,0,0,-0.0118980131006135,0,0,0,0,0,0,0,0,-0.00837962674041493,-0.0162825543623745,0,0,0,0,-0.245979651462683,-0.125781959720941,-0.0501326951921011,-1.29936597695329,-0.125982990268587,2.35410650800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219510580664124,-0.0244599500266331,0,0,0,0,0,0,0,0,-0.00482317079284734,0,0,0,0,-2.74768683892497e-05,0,-0.196081293470138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228896716839287,-0.0683302246649224,0,0,-0.021085208453354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429691193083778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isl2",0,0,0,0,0,0,0,0,-0.0237915859141386,-0.0540669204372099,0,0,0,-0.0249986220994037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261283715722456,0,0,0,0,-0.0169970337442648,0,0,0,0,0,-0.00882187367828876,0,0,0,0,0,0,0,-0.00248826336272209,-0.0153128929654342,0,0.977916626007785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008198464019347,0,0,0,0,0,0,0,0,0,0,0,0,-0.00184365208322918,0,-0.0121072540046065,-0.00150237086604867,0,0,0,0,-0.00588353577719928,0,0,0,0,0,-0.0146167608402272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045869340349336,0,0,0,0,-0.00793962394966809,0,0,0,-0.00722074394325492,0,0,-0.00461712912089091,0,0,0,-0.11380198295531,-0.010574489060302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jun",0,0,0,0,0,-0.226717342011045,-0.108854121398701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863631682951529,0,0,0,0,0,0,0,0,0,0,-0.583887475870196,-0.34414250942225,-0.441148332372905,0,-0.0213115974654074,0,0,0,0,0,0,0,-0.0329858777604822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93150706080044,-0.796161640762851,-0.351876909619156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490887886240889,-0.00245601431620687,-0.0034843365556467,-0.00221064636621784,0,0,0,0,-0.0115674441874227,-0.0427861640365725,0,0,0,0,0,0,0,-0.00576629077206526,0,-0.00977505567770227,0,-0.00367884444034148,0,0,0,-0.00653345707432584,0,0,-0.00483641946728552,0,-0.00404224643020014,0,0,0,0,0,0,0,-0.00544065293109059,0,0,0,0,0,0,0,-0.00900217542537865,0,0,0,0,-0.00189427321306601,0,-0.00380448201048689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140701824041208,0,0,0,0,0
"Junb",0,0,0,0,0,-0.06845208064776,0,0,-0.236930814635689,-0.00697514208025218,0,0,0,0,0,0,0,-0.00956460737958735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172391183408533,-0.440437274586715,-0.0751170998000116,0,-0.0301932197163325,-0.0118652070535656,0,0,0,-0.039564894991266,0,-0.00465421249345975,0,0,0,-0.00129412890121478,0,0,0,0,0,0,0,-0.00514601684299644,0,0,0,-0.796124504734942,2.37882699759069,-0.2274184910493,0,0,0,0,-0.00277012256511017,0,0,0,0,-0.0159378641547527,0,0,0,0,-0.0122026997018642,0,0,0,0,-0.00955828388702845,0,0,0,-0.0128158437406164,0,0,0,-0.0194841845142181,-0.00441889226854604,-0.011176912260851,0,0,0,0,-0.00933126119164878,0,0,0,0,-0.00647376809172226,0,-0.00248626930247566,0,-0.0114804095027569,-0.014104549916759,0,0,-0.0287297725776375,-0.0174112820146366,0,0,0,0,0,-0.0142543044169881,0,-0.00130745975175624,0,0,0,-0.0149329486718335,0,-0.0233307335599068,0,0,0,0,0,0,-0.025814630393002,-0.0070791339373687,0,0,0,-0.0277377999283605,0,0,0,0,0,-0.0194917546971387,0,-0.00365451200660789,0,0,0,0,0,0,0,-0.0172007072273983,0,0,0,0,0
"Jund",0,0,0,0,0,0,0,0,-0.384591080318355,-0.0199920059374161,-0.0120573340615029,0,-0.000843909009708649,0,0,0,-0.0295982208803191,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315359806786677,0,-0.0178352800457397,0,-0.128210717790233,-0.134463138712518,-0.251646091913775,0,0,-0.00848102153823861,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363993145633136,0,0,0,0,0,0,0,0,-0.351893170294145,-0.227433298796868,1.91407358077789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325988577949476,-0.0218516278550394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00089824551947235,0,0,0,0,0,-0.028825617489414,0,-0.0072411500796137,0,-0.0444015751495408,0,0,0,0,0,0,0,0,0,0,0,-0.00781155466812858,-0.00479699543054779,0,0,-0.0220583596132394,-0.0120738850135826,0,-0.00189982587710676,0,0,0,0,0,0,0,-0.00296491361766695,0,0,0,0,0,0,-0.00794667830989813,0,0,0,-0.0025658814761894,0,0,-0.0224338518924962,0,0,0,0,0,0,0,0
"Klf10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215767732300782,-0.019995501385535,0,-0.107820414906635,-0.166917001603896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000394324927617102,0,-0.00197444499188099,0,0,0,0,0,-0.0114077932811053,0,0,0,0,0,0,0,0,0,0,1.88488275591769,-0.0091467926134057,-0.0220792880662571,-0.265760054033962,-0.0367237479266618,-0.0267504409022863,-0.160958860194314,-0.0318247437604543,-0.0610155705718,0,0,0,0,0,0,0,0,0,-0.00138806898156738,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255907160880736,-0.00280383233035217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00945251645030559,-0.0634841925069415,-0.208039927574907,0,-0.0074951225349429,-0.0653184691612105,0,0,0,0,0,0,0,-0.0098020277663529,0,0,0,0,0,0,0,-0.00754931155351313,0,0,0,0,0,-0.0517557491462332,-0.0122013591933415,-0.123051321411818,-0.0144471284439394,-0.0254978072196309,0,0,0,-0.0606147086866935,0,0,0,0,0,0,-0.0267094496426919,-0.0193208166952183,-0.0665347541580077,-0.0083413516109732
"Klf13",0,0,0,0,0,0,-0.00523727007347001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237875599687147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351580867530661,0,0,0,0,0,0,0,0,0,0,0,0,-0.00915060336428898,1.22348968816802,-0.0221087845553083,0,-0.0550475480363849,0,0,-0.30058623211444,-0.152887238605721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273455049841838,0,0,0,0,0,0,0,-0.00710182571978416,-0.0114828295835107,0,0,0,0,0,-0.0275141183071948,0,0,0,0,0,0,0,0,0,0,0,-0.0491917119169601,-0.0161944468260423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031529548134961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134266351172473,0,0,0,-0.0813181156161275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012985563516509,0,0,0,0,0,0,0,0,0,0,0,-0.0221351171919105,-0.0221101550272978,2.63873747546848,-0.250750466509993,0,0,0,-0.428278072603223,-1.12947742829552,0,-0.0020451578659998,0,0,-0.00436598472114076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199433672083366,0,0,0,0,0,0,0,-0.00386522940615338,0,0,0,0,0,0,0,0,0,0,0,0,-0.295676044590909,0,-0.00868199935553329,0,0,0,0,0,0,0,-0.0219865689611458,-0.0162752467722698,0,0,0,0,0,0,0,0,0,0,0,-0.0128815037328306,0.135101197085984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035251631003903,0,-0.0210697290446242
"Klf3",-0.0131191955537719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316895430496979,0,-0.185354586452659,0,0,0,0,0,0,0,0,0,0,0,-0.0014861941928621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.265820510558668,0,-0.250628093452414,4.79491245710838,-0.14150679383256,-0.187012444672954,-0.587802666696997,-0.384166768234634,-0.196997447656305,0,-0.00572189237876488,0,-0.00862659184668675,-0.0443424831216749,0,0,0,0,0,0,0,0,0,0,0,-0.00403190232217313,0,0,0,0,0,-0.00325308635715038,-0.562862787502357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00461177971788322,-0.402983032079877,-1.03777570018695,-0.434204747670897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508227125048709,0,-0.0587167390198546
"Klf4",-0.0198235370961529,0,0,0,0,-0.028458338247612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430368480596628,-0.183221580486388,0,0,0,0,0,0,0,0,0,-0.0274219428241925,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454021277174712,0,0,0,0,-0.0104841441642962,0,0,0,0,0,0,0,0,0,-0.00260715273628611,0,-0.036844950608604,-0.0550252775803571,0,-0.141460555955743,3.89992601842093,-1.46560668820719,-0.378994303408122,-1.11017986437001,-0.420080744257879,0,0,0.210714874384469,0,0,0,0,-0.00697751470610163,-0.0357008832609209,0,0,0,0,0,-0.00368562852598477,0,0,-0.00547319315402426,-0.007114088689135,-0.00165848222475115,-0.00598320099871862,0,0,-0.0540102314523955,0,0,-0.00787333060469014,0,0,0,0,0,-0.0178727299637604,0,0,0,0,0,-0.0292089086669547,-0.00458056565079505,0,0,0,0,0,-0.0253559144858079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00522058731340468,-0.0327410729992444,-0.00378749096213911,-0.00592653751475216,0,0,0,0,0,-0.00407665729132611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461860180833432,0,0
"Klf5",-0.0113149613199602,0,0,0,0,-0.0296295785723447,0,0,0,0,0,0,0,0,0,-0.0189320840553675,0,0,-0.182206173166349,0,0,-0.0756421445144562,-0.146393004579765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268249260850635,0,0,-0.187108499102503,-1.46582711578271,3.87161005676097,-1.0737790022891,-0.174424154311925,0,0,0,0.0402450272964916,0,0,0,0,0,-0.0522160771381315,0,0,0,0,0,-0.0323209785267679,0,0,0,0,0,0,0,0,-0.247449968990787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457256465736675,0,0,0,0,0,0,0,-0.030104928141905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352285781053758,0,0,0,0,-0.188382765853859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf6",-0.00095775606078863,0,0,0,0,0,-0.0046244634373925,0,0,0,0,0,0,0,0,0,0,0,-0.23202924593977,0,0,-0.305106164163168,-0.124671062582342,0,0,0,0,0,0,0,0,0.000501714920349504,-0.0166231217414171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16098983957617,0,0,-0.587917276767742,-0.379091734027575,-1.0737775154007,4.10102823560519,0,0,0,0,0,0,0,0,0,0,-0.0138631514966561,-0.0374976382832236,0,0,0,0,0,0,0,-0.00671314965838361,0,0,0,0,-0.0597802866320591,-0.0359929349627787,0,0,0,0,0,0,-0.0194836349453011,0,0,0,0,0,0,0,0,-0.0163944070754069,0,-0.00948629909786976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.991490399749719,-0.00956628087993829,-0.166448862880965,0,0,0,0,0,0,0,0,0,0,0,-0.0559070013824398,0,0,0,0
