"","AHR","ARID3A","ARNT","ARNTL","ATF1","ATF2","ATF7","BATF","BBX","BCL6","BHLHE40","BHLHE41","CBFB","CEBPB","CREB1","CREM","CTCF","DDIT3","DMRT2","E2F1","E2F3","E2F4","E2F6","EGR1","EGR2","ELF1","ELF2","ELF4","ELK1","ELK3","ELK4","EOMES","ETS1","ETS2","ETV3","ETV5","ETV6","FLI1","FOS","FOXD2","FOXJ2","FOXJ3","FOXN3","FOXO1","FOXP1","GABPA","GATA3","GFI1","HEYL","HIC1","HINFP","HMG20B","HOMEZ","IKZF1","IKZF3","IRF1","IRF2","IRF3","IRF4","IRF7","IRF8","IRF9","ISL2","JDP2","JUN","JUNB","JUND","KLF10","KLF13","KLF2","KLF3","KLF6","KLF7","KLF8","KLF9","MAFK","MAX","MAZ","MBD2","MECP2","MEIS3","MEOX2","MLX","MXD1","NFATC1","NFE2L1","NFE2L2","NFIL3","NFKB1","NFKB2","NFYA","NFYB","NFYC","NR1D2","NR3C1","NR4A2","NRF1","PATZ1","PAX9","PBX3","PKNOX1","PRDM1","PRDM16","PRDM4","RBAK","RELA","RFX1","RFX7","RORA","RUNX1","RUNX2","RUNX3","RXRB","SETBP1","SMAD3","SMAD4","SNAI3","SP1","SP110","SP2","SP3","SP4","SPI1","SREBF1","SREBF2","STAT1","STAT2","STAT3","STAT4","STAT5B","STAT6","TAF1","TBX21","TCF12","TCF3","TEF","TFDP1","TFE3","TFEB","THAP11","THRB","TIGD2","TRP53","USF1","VAX2","XBP1","ZBTB14","ZBTB17","ZBTB20","ZBTB3","ZBTB49","ZFP143","ZFP212","ZFP213","ZFP260","ZFP263","ZFP281","ZFP287","ZFP324","ZFP335","ZFP398","ZFP410","ZFP422","ZFP523","ZFP566","ZFP64","ZFP740","ZFP768","ZFX","ZSCAN20"
"MAZ",0,0,0,0,0,0,0,0,0,-0.140052979899229,0,0,0,0,0,0,0,0,0,0,0,0,-0.10677082575472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363541720398504,0,0,0,0,0,0,0,0,0,0,0,0,-0.00994943514470073,0,0,0,-0.214801983042848,0,0,0,0,0,2.4595409241076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146089531302176,0,-0.164613677651332,-0.505602452528337,0,0,0,0,0,0,0,0,0,0,0,-0.382335601281174,-0.0135570159690618,0,-0.0453249811562831,0,0,0,-0.0418226287799765,0,0,0,0,0,0,-0.0127274854529145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.465174066461804,0,0,0,0,0,0,-0.129220121122699,-0.0156050124470319,-0.326276741808299,0,-0.0163407226421419,0,-0.140172671903548,0,0,0,0,0,-0.0554606984224163,0,0,0
"MBD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00825467593326693,-0.0405354906108536,0,-1.50677852305993e-05,0,0,0,0,0,0,0,-0.00406422477110986,0,0,0,0,0,0,-0.0329717742463339,0,0,0,0,0,0,0,-0.00294380516657271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253199055304698,-0.0140449627934692,0,-0.0013590223053593,0,0,-0.0093810110631656,0,1.05840055177193,-0.00794215733678882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365638177710796,0,0,0,0,0,0,0,0,0,-0.0129396158706686,0,0,0,0,0,0,0,0,0,0,-0.0694524672160551,0,-0.112215566326695,-0.00832935283840235,0,0,0,0,0,0,0,0,0,0,-0.0143715640068222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238063433789647,-0.0401434814635712,0,0,0,0,0,-0.0313363459778201,-0.00197575612277239,0,0,0,0,0,0,0,0,-0.00244780871732426,-0.0591757046069497,-0.0270778602662951,0,0,-0.0260473480027271,0
"MECP2",-0.0105527117556249,0,-0.0179564544746142,0,0,0,0,0,-0.00414024542607113,0,0,0,0,0,0,-0.0159265775143155,-0.00119701356984711,0,0,0,0,0,0,-0.00621340196776058,0,-0.0336318973850817,0,0,0,0,0,0,0,0,0,0,0,-0.0175173930937915,0,0,0,0,0,-0.0139307092140915,0,0,0,0,0,0,0,0,0,-0.003103882336054,-0.0158739889634058,0,0,0,0,0,0,0,0,-0.0106127590002343,0,0,0,0,0,0,-0.0281114637012213,-0.0347307291255337,0,-0.0149931473746252,0,0,0,0,-0.00794294798641924,1.01816825437178,0,0,0,0,0,0,0,0,0,0,0,-0.0224422259276643,0,0,0,0,0,-0.0125000743130744,0,0,-0.0181213519631451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00890240717523787,0,-0.0275560500284313,-0.00608308806054535,-0.00820318167702999,0,0,-0.00283813433271999,0,0,0,0,0,0,0,0,0,0,0,0,-0.000828005864105195,0,0,0,0,-0.00722169352932455,0,0,0,-0.0297414678566481,0,0,-0.00621023415257838,0,-0.00889553870158808,0,0,-0.0289208311488403,0,0,0,0,0,0,0,0,-0.0342758767549239,-0.0365574554966143,-0.117020451228807,0,0,-0.0486361207242371,0
"MEIS3",0,0,0,0,0,0,0,-0.00667872979773064,-0.0238154089299357,0,0,0,0,0,0,0,-0.0187629834070332,0,0,0,0,0,0,0,0,0,-0.00308159077502133,0,0,0,0,0,-0.0125245577179785,0,0,0,-0.0171715093650146,0,0,0,0,0,-0.0405408567702814,0,0,0,-0.000237030893899627,0,0,0,0,0,0,-0.00422952911714703,0,0,-0.0260855841763714,0,-0.0105857358898911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13734533160817,0,0,0,-0.000154029595920819,0,-0.0263222488448038,0,0,0,0,0,0,-0.0059464666643013,0,0,0,0,0,0,-0.419063061232989,0,0,0,0,0,0,0,0,-0.00801966869426187,-0.0128840103102029,-0.0182650470976483,-0.00797120126217463,0,-0.0296835342252646,-0.0133948112245999,-0.0199757048772851,0,0,0,0,0,-0.0195807723012831,-0.0169013920009383,-0.00421795378565533,0,0,-0.0246326604909097,-0.0124317123302495,0,0,0,-0.0148978530274236,-0.0263034826147639,-0.034002936572154,0,0,0,0,0,0,0,-0.017551186038418,0,0,0,0,0,0,-0.0241462543374043,0,0,0,-0.00252445825077807,0,0,0,0,0,-0.00800517029820011,-0.00164752835436053,0,0,0,0,0,0,0,0,0
"MEOX2",0,-0.0232542519451755,0,0,0,0,0,0,-0.00807122317315752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128509493758354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931168435636711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1545945150117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLX",0,0,-0.412212793234571,-0.470868191820291,0,0,0,0,0,0,-0.22685181691905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756122139033069,0,0,0,0,0,2.12408199211021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689070519445855,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733872684844237,-0.33100037549372,0,0,0,0,-0.375992828068167,0,-0.00686051421401386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MXD1",0,0,-0.143226046713345,-0.085898215883798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00457059815527067,0,0,0,-0.0112283369180006,-0.00713988532008951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692806233772632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00619579308887885,-0.0400098002948586,-0.0124936412618203,0,0,0,0,-0.417887455816228,0,0,0,0,0,0,1.23581158007493,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307304846945204,-0.0158232390625219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018380764426223,-0.0107358625429007,0,0,0,0,0,0,-0.00225755122850823,-0.00308779393901025,0,0,0,0,-0.0290349949355972,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172268848091289,-0.00252730198503482,0,0,0,-0.0123981739522797,0,0,0,-0.00564901338248815,0,0,0,0,0,0,0,0,-0.00874441903085582,-0.0386701879523655,0,0,0,0
"NFATC1",0,0,0,0,0,0,0,-0.0131854922102972,-0.0164004569788964,0,0,0,-0.00191654384579647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206554797630265,0,0,-0.0028035405572519,0,-0.00749611364466809,0,0,0,-0.0251885868489894,-0.0251640071705551,0,0,-0.0206791810929591,0,0,0,0,0,0,0,0,0,-0.0039190916088622,-0.0290368274821775,-0.0252366056902789,-0.00294047300578899,-0.00250418957056335,0,0,0,0,-0.0213685382903873,-0.0366703214060032,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000149208023793546,0,0,0,0.947742725669262,-0.0115384190097616,0,0,0,0,0,0,0,-0.0252885991810037,-0.00085381476313009,-0.0138679169508876,0,0,0,0,-0.000436687990880994,0,0,0,0,0,0,0,0,-0.00444951699525976,-0.0266834173359324,-0.00161528882369399,0,0,-0.0088345148153633,-0.00242415128234517,0,0,0,0,0,0,-0.0158657591481464,0,0,-0.0068338362384604,0,-0.00476529046404892,-0.0114360497233474,0,0,0,-0.0441223430361746,-0.0158373554187021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158410252213297,0,0,0,0,0,0,0,0,0,0,0,0
"NFE2L1",0,-0.0177433811041556,0,0,0,0,0,-0.101735468887818,-0.0354654427238862,0,0,0,-0.0093820246160444,0,0,0,-0.00128445329435187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00176976785716541,0,0,0,0,0,-0.00398253567345932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013108892833677,-0.00259591020276684,-0.0211364006328543,0,0,0,0,0,-0.00789389411867141,0,-0.054336360761837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115385592856308,0.944952894946497,-0.00916798704731156,0,0,0,0,0,0,0,0,-0.00726230829570622,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125186460841335,-0.00557432637106586,-0.0123503356381491,0,0,0,-0.006173548335134,0,0,0,0,0,0,-0.00147930839335737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00232052138832847,0,0,0,0,-0.00978683196045901,0,0,0,0,0,0,0,0,0,0,0,0
"NFE2L2",0,0,0,0,0,0,0,-0.130865352832607,-0.0195719879511475,-0.00112869184782848,0,0,-0.00409118399430124,0,0,0,-0.00124723023003483,-0.00350983390134468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00373940944386858,0,0,0,0,-0.0135380605003877,0,-0.109528425169931,0,0,0,-0.00729210368142372,0,0,0,-0.0107143768180555,0,0,0,0,0,0,0,0,0,-0.00828433844563598,0,-0.00805165465034783,0,0,0,0,0,-0.0442169583529607,-0.0250455901402671,-0.00499889329382379,0,0,0,0,0,0,0,0,-0.304566553907229,0,0,0,0,-0.0263159512707239,0,0,0,0,-0.00916736221795501,1.15763880544843,0,0,-0.0115860723632406,0,0,0,-0.0158571941683367,-0.0133453015856201,0,0,0,0,0,0,-0.00448359874686034,0,0,0,0,0,0,-0.0174811403196826,-0.0229513967256153,-0.00330633089933051,-0.00438393741062066,-0.00775661734921486,0,-0.016418479184994,-8.85029254499238e-05,0,0,0,0,0,0,-0.0215681478405881,-0.000290889413639808,0,0,0,0,0,0,0,0,-0.0385407995652967,-0.0135105121886304,-0.0195814757581253,0,0,0,0,0,0,0,-0.0130556424025973,0,0,0,0,0,0,-0.00518360052162756,0,0,-0.00650166535224537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146028046852279,0,0
"NFIL3",0,-0.00533771084330399,0,0,0,-0.012759774878079,0,0,0,0,0,0,0,-0.190987084608644,0,0,0,-0.183788994689486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341179259527488,-0.00484373888442389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875293159619397,0,0,0,0,0,0,0,0,0,0,0,-0.000804378086890698,0,0,0,0,0,0,0,0,0,0,0,1.20496208861438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00128516342848947,-0.0101548244720117,0,0,0,0,0,0,0,0,0,0,0,-0.017495657412133,0,0,0,0,0,0,0,0,0,0,-0.00757556099417887,0,-0.490150923512442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00388200807372614,0,0,0,0,0,0,0,0,0,0,0,0
"NFKB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178225401185363,0,0,0,0,0,0,0,0,0,-0.0175434751668255,0,0,0,0,0,0,0,0,-0.0121724351098377,0,0,0,0,0,0,-0.000899235182707141,0,0,0,0,0,0,-0.000741726332471168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63615994592549,-1.06931657084143,0,0,0,0,0,0,0,0,0,0,-0.00586668748444386,0,-7.02116901804436e-05,0,0,-0.0805426893973214,0,0,0,-0.00588421566738249,-0.00151672869956222,0,0,0,0,0,0,0,0,0,0,0,-0.00592885051999287,0,-0.00271849726867205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00794300349441024,0,0,0,0,0,0,0,0,-0.0053027641250674,0
"NFKB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00071159565747368,0,-0.000861213123129935,0,0,0,0,0,0,0,-0.00838947960694988,0,0,0,-0.017929594933524,0,0,0,0,0,-0.0112302031537122,-0.00415303544144691,0,0,0,-0.00289705035587287,0,-0.0157249961192541,0,0,0,0,-0.00857474874877743,0,0,0,0,0,0,0,0,0,0,-0.0105735356053064,0,0,0,0,0,-0.00618126767627997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115928252910823,0,-1.06932031869094,1.6473488387063,0,0,0,0,0,0,0,-0.0143782459098208,0,0,-0.00377652879549853,-0.0109720901342207,0,0,0,-0.0636858443555468,-0.0240603328678901,0,-0.00600855346555637,0,0,0,0,0,-0.0188354703336058,-0.000102149676256017,0,0,0,0,0,0,-0.0077538346422197,-0.00704820457260925,0,0,0,0,0,0,0,0,-0.00794719957443889,-0.0202939465050324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00500169447011634,0,0,0,0,0,0,0,0,0,-0.0130599465280503,0,0,0
"NFYA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292482308497536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025420867724452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00875329189520696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89575613771654,-0.852779816096466,-1.29788925841229,0,0,0,-0.0141119581597806,-0.0075126333663895,0,-0.457428634948798,-0.00848610127886755,0,0,0,0,0,-0.00282393748562196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308486849143524,0,0,0,0,0,0,0,0,0,-0.0193242032195935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00565504879455062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NFYB",0,0,-0.00350521077264896,0,-0.021899934400547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283280064556288,-0.0120705251511573,0,-0.00843507802653617,0,0,0,0,0,0,-0.0116345178814146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299784599844747,0,0,0,-0.00274365574931399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00293354361243419,0,0,0,0,0,-0.00524171361215331,0,0,-0.0224430668923498,0,0,0,0,0,0,0,0,0,0,-0.852781195312509,2.65341372426084,-1.00020332459068,0,0,0,0,0,0,-0.458984445132065,0,0,0,0,0,0,-0.00128463726237403,-0.00846705081617335,0,0,0,0,0,0,0,0,0,0,0,-0.0343977989285712,-0.00798788161637319,-0.0357668392744276,0,0,0,0,0,0,0,0,0,-0.015016463433295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00672608559593882,0,0,0,0,0,0,0,0,0,0,-0.00718711941672748,-0.0244602862614973,0,0,-0.00418678092209402,0
"NFYC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00182369795954556,-0.00893801491124055,0,-0.00791671273297999,0,0,0,0,0,0,-0.00628008818876578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211458218277563,0,0,-0.00196071058762723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109852133411205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.29787341520676,-1.00017247124386,3.08129257326804,0,0,0,-0.0158922901932312,0,0,-0.542777625151979,-0.00732799990096741,0,0,0,-0.00268921248022975,0,-0.000696180173634786,0,0,0,0,0,0,0,0,0,0,0,-0.00673392620822041,-0.00977146838904059,0,-0.0235192195763093,0,0,0,0,0,0,0,0,0,-0.0222371817730595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NR1D2",0,-0.00141119490605067,0,0,0,0,0,-0.014333593099391,0,-0.018761222626382,0,0,0,0,0,0,-0.000836391967422318,0,0,0,0,0,0,0,0,0,-0.00833472337693724,0,0,0,0,-0.00440986373871721,0,0,0,0,-0.0362359231374976,0,-0.0822145220369576,0,0,-0.000431502258562837,-0.0180538478459624,-0.00215629313078395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01961018745473,0,0,0,0,0,-0.0517370848765746,-0.0216431233799924,-0.0464753867918813,0,0,0,0,0,0,0,0,-0.00670027118357121,0,0,0,0,-0.00594282806426347,0,0,0,-0.0252894097339459,0,-0.0158571464944945,0,0,0,0,0,0,1.04259591115394,0,0,0,0,0,0,0,0,-0.0163899182406172,0,0,-0.00494482311911896,0,0,-0.16680976124338,-0.0180094750119777,-0.0107495970521437,-0.0205440972939098,-0.0241682398933712,0,-0.00995717441375545,0,0,0,0,0,0,0,-0.0607306423119981,0,0,0,0,0,0,0,0,0,-0.0350512927516035,-0.00607501660387476,0,0,0,0,0,0,-0.00879981181716175,0,-0.00321125305468657,0,0,0,0,0,0,-0.00326153401646855,0,0,-0.0251562089385071,0,0,0,0,0,0,-0.0157599241199333,0,0,0,0,0,0,0,-0.00535837556170953,0,0
"NR3C1",0,-0.00644831652839113,0,0,0,0,0,-0.00280126088415148,-0.0085857218102312,0,0,0,-0.0322673620882253,0,0,0,-0.0088718439584272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338104103367647,0,0,-0.0339151761459371,0,0,0,0,-4.53041006761662e-05,-0.0180125303763082,-0.0146697449789517,0,0,-0.0128230377776443,0,0,-0.00142420791512509,0,0,0,-0.00530611364566474,0,0,0,0,-0.00782359679186892,-0.00149891871174362,0,0,0,-0.00358845120915575,-0.000636832197606173,0,0,0,0,0,0,0,0,0,0,-0.00781015360981208,0,0,0,0,0,0,0,0,-0.000853610534460474,0,-0.0133448918616316,0,0,0,0,0,0,0,0.930923752934994,-0.00244343513555786,0,0,0,0,-0.00885431498267423,0,0,0,0,-0.00857149299096095,0,0,0,-0.0273971928392857,-0.0115599998781712,-0.000427470930684986,-0.0012144306890716,0,-0.0202336278761657,0,0,0,0,0,0,0,-0.0283995745830887,0,0,-0.00108298922532904,0,-0.00200103521659454,0,0,0,0,0,-0.00963014570707662,0,0,0,0,0,0,0,0,-0.00318382731346664,0,0,0,0,0,0,-0.0109552665280869,0,0,0,0,0,0,0,-0.0137492685044461,0,0,0,0,-0.00937925027171658,0,0,0,0,-0.00206379934386379,0,0
"NR4A2",0,-0.0135587748485928,0,0,0,0,0,-0.0123003664763862,-0.0209411412816936,-0.00899952889579621,0,0,-0.0286765496763736,0,0,0,-0.00721872333911481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144545561565849,0,0,0,-0.0100028615591591,0,0,0,0,0,-0.0128539088657377,-0.00704283688690452,0,0,0,0,0,0,0,0,0,0,0,-0.00474667713180364,-0.0171973352659583,0,-0.00138752293334933,0,0,0,0,0,0,-0.0132259124657517,-0.0135366769487871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138683290353176,-0.00726219451039627,0,0,0,0,0,0,0,0,-0.00244376606433722,0.931164275593343,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330330695280612,-0.0198361049067735,0,-0.0402731747057583,0,-0.00237553739388085,0,0,0,0,0,0,0,-0.0302224662330995,0,0,0,-0.00964920760750194,0,0,0,0,0,-0.0268802786433068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324473999774672,0,0,0,0,0,0,0,-0.00523647729346773,0,0,0,0,0,0,0,0,0,-0.000390860553102201,0,0
"NRF1",0,0,-0.0242583513579644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029553160148522,-0.00656160758670503,-0.0438571297002117,0,-0.037169359493087,0,-0.000998652107430346,0,0,0,0,-0.00147017793997138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242120812104229,0,0,0,0,0,0,0,0,-0.00816979246945104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0091741845346506,0,-0.00991936026098245,-0.00100402989570026,0,0,-0.0294354491254596,0,-0.0365663716518376,0,0,0,0,-0.00307450837527576,0,0,0,0,0,0,-0.0141139068430825,0,-0.0159074463726418,0,0,0,1.13211749215215,0,0,-0.0116549694182954,0,0,0,0,0,0,-0.0273349437026385,0,0,0,0,0,0,0,0,0,0,-0.0103115906142229,0,-0.0864765792323478,-0.0376953942435621,-0.0220938048718694,0,0,0,0,0,0,0,0,0,-0.0348573574745232,0,0,0,0,0,0,0,-0.00233125308181814,0,0,0,0,0,0,-0.167239000744268,-0.0104443688032408,0,0,0,-0.034853226055972,0,0,0,0,0,0,0,0,0,0,0,-0.0420335094186444,-0.0569897882835067,-0.0280223555477021,0,0,-0.0435136851152934,0
"PATZ1",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0062358819380796,-0.0190478487721507,0,0,0,0,-0.204770113138031,0,-0.0301875901984569,0,-0.0190212873317807,-0.075319594372852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182055944566537,-0.0162171627401373,0,0,0,0,0,0,0,0,0,0,0,0,-0.020341494037189,0,-0.161009968587576,-0.295027129914746,-0.314794347793934,-0.00309515885122126,-0.103112005652386,0,0,0,0,0,-0.0124926231096052,0,0,0,-0.0158203933051515,0,0,0,0,0,-0.0143391417286545,-0.00749576608935065,0,0,0,0,0,0,2.04184667795176,0,0,0,0,-0.0460943587921115,-0.0094177776538448,0,0,-0.00593845335761954,0,0,0,0,0,0,0,0,0,0,-0.00531815704381712,-0.0119404006522977,0,-0.171103536644465,0,0,0,-0.0847674495203011,0,0,0,0,0,0,-0.0128942498820557,0,-0.0114035425586522,0,0,0,0,0,-0.0029588746654156,0,0,0,0,0,0,-0.0114448608014702,-0.160433430752085,0,0,-0.0124544961669407,-0.0042800453432769,0,0,0,-0.0107190122589089,-0.189989245274742,0,0,-0.00226897155304763,0,0,0,-0.00719028056294986,0,-0.00839435039726933,0,0,-0.0382850543802817,0
"PAX9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00374853545961096,-0.00203218453625166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905596756469413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267738536454518,-0.00476006950594222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PBX3",0,0,0,0,0,0,0,0,-0.0163089097498919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00298926480258225,0,0,0,0,0,0,-0.00654032257626038,0,0,0,0,0,0,0,-0.0031838896903075,0,-0.0536554785084075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129359183620673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457434935276516,-0.458976512872012,-0.542788155677576,0,0,0,-0.0116541593981296,0,0,1.92213145271822,-0.159147475028852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00451331671008927,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219062485430896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502297644578988,-0.0016724718114527,0,0,0
