"","Ahr","Arnt","Arntl","Atf1","Atf2","Atf3","Atf4","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Cbfb","Cdx1","Creb1","Crem","Ctcf","Ddit3","E2f1","E2f3","E2f4","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Ets1","Etv3","Etv6","Fli1","Fos","Fosb","Fosl2","Foxj3","Foxn3","Foxo1","Foxo3","Foxp1","Gabpa","Gata3","Gfi1","Glis3","Gmeb1","Hic1","Hlx","Hmg20b","Homez","Hsf2","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Isl2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf5","Klf6","Klf7","Klf8","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Myc","Nfatc1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1i3","Nr4a1","Nr4a2","Nr4a3","Nrf1","Patz1","Pbx4","Phox2b","Pknox1","Prdm1","Rel","Rela","Relb","Rfx1","Rora","Runx1","Runx2","Runx3","Setbp1","Smad3","Snai1","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tcf7","Tef","Tfdp1","Tfe3","Tgif1","Thap11","Thrb","Tigd2","Tlx2","Trp53","Usf1","Usf2","Wt1","Xbp1","Zbtb17","Zbtb3","Zfp143","Zfp212","Zfp260","Zfp263","Zfp281","Zfp287","Zfp335","Zfp341","Zfp398","Zfp422","Zfp566","Zfp64","Zfp692","Zfp740","Zfx"
"Homez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876378904051644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hsf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00548045758542565,0,-0.0120416030101964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87687064751367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198737404892395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092816099569483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00210877418458428,0,0,0,0,0,0,0,0,0,0
"Ikzf1",0,0,0,0,0,0,0,0,0,-0.0069817728381132,-0.00776241196112456,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031699452835998,0,0,0,0,-0.00804140105896561,0,-0.00839506986384667,0,0,0,0,-0.0045978802974738,-0.00736958185421228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885304998880559,0,-0.0115710163378417,0,-0.00255093541418848,0,0,0,0,0,0,0,0,0,-0.00323122351219913,0,-0.0142291005781158,0,0,0,-0.00860778299727025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00999880564080133,0,0,0,0,0,-0.0136010368773236,0,0,0,0,0,0,0,-0.00565300323093326,0,0,0,0,0,0,-0.00727262507526492,0,0,0,0,0,0,0,0,-0.0126252073593634,-0.013586434520433,0,-0.00759478097807864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000337210206551787,0,0,0,0,0,0,0,-0.00223697768716827,0,0,0,0,0,-0.0210834050544058
"Ikzf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103003064526767,0,0,-0.00820721833244645,0,-0.00987377854487973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923808427333778,0,0,-0.00739491157965963,0,0,0,0,0,0,0,-0.00329102375049739,0,0,0,0,0,-0.00602004934235831,0,0,0,0,-0.00659354856207788,0,-0.00949451589128572,0,0,0,0,0,0,0,0,-0.00847718045929932,-0.0117952026042147,0,0,0,0,0,0,0,0,0,0,0,0,-0.00618190056987791,-0.0106626843713367,-0.0292400427979739,0,-0.00517356836562507,0,0,0,0,0,-0.00250718661691254,0,0,-0.0251294120270858,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00776801755287938,-0.00244968737745623,0,0,0,0,0,0,0,0,0,-0.0069479802535669,0,0,-0.0175245028579861,0,-0.0335844307588494,0,0,0,-0.0265507547891935,0,-0.0142788160199422,0,-0.00625011427146518,-0.0382661281442533,-0.0199855032041962,0,-0.00842272396572204,-0.00833348752205139,0,0,-0.0214535297656852
"Irf1",0,0,0,0,0,0,0,0,0,-0.0174082048622265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415423720657172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115419498727991,0,1.82373129288664,-0.57099314955036,-0.160703039464412,-0.0748385841732415,-0.108193900065157,-0.147304958295658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171048487221744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709784173149122,0,0,0,0,-0.00120900851004018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.280031357658553,-0.325183867600201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492695355189487,0,0,0,-0.0250194994736,0,0,0,0,0
"Irf2",0,0,0,0,0,0,0,0,0,-0.0166619610441058,0,0,-0.00484447727631641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127895328265929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.57099513849931,1.6013346707953,-0.0811808375496708,-0.061961317884434,-0.24996190417397,-0.100957766884676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00330142649392888,0,0,0,0,0,0,0,0,-0.00291793964702475,0,0,0,0,0,0,0,0,0,0,0,-0.00642344066494082,-0.173515646578295,0,0,0,0,0,-0.0138395203726394,0,-0.00714874171000265,0,0,0,0,0,0,0,0,0,-0.00232871215633285,0,-0.0299525530871297,-0.174735119185214,0,0,-0.00838515809321627,0,0,0,0,-0.0375837625664679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf3",0,0,0,0,0,0,0,0,0,-0.00308017906634922,-0.212640358198437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161810428070325,0,0,0,0,-0.0163144219388652,0,0,0,0,0,-0.0031397017590202,0,0,0,0,0,0,0,0,-0.00254326874651818,-0.00736140361848426,-0.160709828214416,-0.0811805277843852,1.50844016664858,-0.0821929660017265,-0.0035740967319955,-0.0534712557736974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253021382898379,0,0,0,0,0,0,0,0,-0.0125189414995593,0,0,0,0,0,0,0,-0.107765011148673,-0.01225038336815,-0.0942380900732111,0,0,-0.00515551184461028,0,0,0,0,-0.00636020188603049,0,0,0,0,0,0,0,0,0,-0.228339308197662,-0.194398592625631,0,0,0,0,0,0,0,-0.036014699826141,0,0,0,0,0,0,0,0,-0.0148479016963177,0,0,0,0,0,0,0,-0.126513324576219,-0.00680124649566242,0,0,-0.111783997060985,-0.00382615005814855,0,-0.0717684766511092,-0.0418502816952487,0,0,0,0,0
"Irf4",0,0,0,0,0,-0.000190761448516091,0,0,-0.0261699229311173,-0.0282491747938557,-0.0110616552142704,0,0,-0.00732350405331534,0,0,0,-0.00743224940646951,0,0,0,0,0,0,-0.00215110953649189,0,0,0,0,-0.0221182947836117,0,-0.0276580661653508,0,0,0,0,0,-0.021298551733449,-0.00129496639401232,0,0,0,-0.0312986358697519,0,0,0,-0.00888102709041117,0,0,0,0,0,0,-0.0748419931265871,-0.061965086865277,-0.0821800246269198,1.47982840567661,-0.0692300385136754,-0.694208963553759,0,0,-0.0113947448284703,0,0,0,0,0,0,0,0,0,0,-0.00253628079384791,0,0,0,0,0,0,0,0,0,-0.0139711575955351,-0.00537518798464799,-0.0147383176637383,0,0,0,0,0,-0.00438707826405744,-0.0221199241967619,0,0,0,0,0,0,0,-0.0165464420540049,-0.0264101573169225,0,0,0,-0.0122498333240179,-0.0204139662173131,-0.0219188805494209,-0.0126346487188011,0,0,-0.00922561026789327,0,0,0,0,0,0,-0.00198479932879947,0,-0.031642552901808,-0.0543492264613305,0,0,0,0,-0.0413929944631377,0,0,-0.00594245329239527,0,0,0,0,0,0,0,0,-0.0242946870891307,0,0,0,0,0,0,0,-0.00756242076021255,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf7",0,0,0,0,0,-0.0049536623549297,0,0,0,-0.0120304428379212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00564784828704651,0,0,0,0,-0.0122914186391898,0,0,0,0,0,0,0,0,0,0,-0.108194262212272,-0.249962338194207,-0.00355360946472634,-0.0692276473202512,1.21024423398078,-0.0948130546170844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647665673315502,-0.008778106311591,0,0,0,0,0,0,0,0,0,0,0,0,-0.218723507538985,0,0,0,0,0,-0.000309225842141442,0,-0.0153952455659891,0,0,0,0,0,0,0,0,0,0,0,0,-0.103697160020997,0,0,0,0,-0.00103831700079208,0,0,-0.0412254049352933,0,0,0,0,0,0,0,0,-0.0071760441191908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Irf8",0,0,0,0,0,0,0,0,-0.00562754039983249,0,-0.0032025134678697,0,0,0,0,0,0,0,0,0,0,0,0,-0.00884178314267073,-0.00277408320992654,0,0,0,0,-0.049008309780631,0,-0.0332907877816801,0,0,0,0,0,-0.00260465691426651,-0.012007829455574,0,0,0,-0.00321831557313917,0,0,0,-0.000152168563492063,0,0,0,0,0,0,-0.147307994664852,-0.100959753918579,-0.053462413186987,-0.6942071364074,-0.094808448056688,1.55057655641342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134569588398997,-0.0172849949403663,0,0,0,0,0,0,0,0,-0.00456739154308104,0,0,0,0,0,0,-0.129161021276053,0,0,0,0,0,0,-0.00822065182246879,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410878424370802,-0.0591177519437592,0,0,-0.0129188792123422,0,-0.00931680678900265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isl2",0,0,0,0,0,0,0,0,0,-0.00575506993116748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877779984835372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345921492846515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jun",0,0,0,0,0,-0.189508167677444,-0.0750587015820497,0,-0.0606730122060981,0,-0.00202002575517648,0,0,0,0,0,0,0,0,0,0,0,-0.0097941028003065,0,0,0,0,0,0,0,0,0,0,-0.318689277048582,-0.241382692272075,-0.243047368361265,0,-0.0274083862667673,0,0,0,0,-0.000580062609599773,0,0,-0.000845114651613677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85575651123598,-0.412464900502674,-0.219016692162335,0,0,0,0,0,0,0,0,0,-0.00132473778260432,0,0,0,0,-0.00853623149525548,0,0,0,0,0,-0.0436251224096304,-0.000182024519191164,0,-0.00707367012217241,0,0,0,0,-0.00440229139401275,-0.0324731621566727,0,0,0,0,0,0,0,-0.00769830579441038,0,-0.00237491677091668,0,-0.00716201973274316,0,0,-0.00152606813560127,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00824249841539564,0,0,0,-0.00795773680649315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145872360689414,0,0,0,0,0
"Junb",0,0,0,0,0,-0.0892997869891661,0,0,-0.162474051732671,-0.00801022476557227,0,0,0,0,0,0,0,-0.0102919795689053,0,0,0,0,0,0,-0.000919171073335079,0,0,0,0,0,0,-0.00454554928189599,0,-0.16533080783477,-0.247255354123787,-0.0893635029922936,0,-0.0251826450859326,-0.0125059249668005,0,0,0,-0.0277659888468746,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114122756983068,0,0,0,-0.412465066889966,1.61955631184638,-0.161473954786087,0,0,0,0,-0.000137102683534143,-0.000161048904843645,0,0,0,-0.0224742595068838,0,0,0,0,-0.0113824068572126,0,0,0,0,-0.0076610461992496,0,0,0,-0.00981977362486898,0,0,0,-0.0101034629709391,0,-0.0117783738129261,0,0,0,0,0,0,0,-0.00138169409421772,0,-0.00104608054945277,0,-0.0035145999457264,-0.00196317080529925,-0.0130136024444984,-0.0120432334773288,0,0,-0.0223098662251574,-0.00360192525506157,0,0,0,0,0,-0.0115756153430334,0,-0.00863405771662669,0,0,0,-0.00793275719090085,0,-0.0187653402915211,0,0,0,0,0,0,-0.0172397263624375,0,0,0,0,-0.0224029339341336,0,0,-0.000616733388396666,0,0,-0.011396376502433,0,-0.000684477116307802,0,0,0,0,0,0,0,-0.00909473194384615,0,0,0,0,0
"Jund",0,0,0,0,0,0,0,0,-0.233284616558757,-0.0121048558534583,-0.0140981274067559,0,0,0,0,0,-0.0178486712459198,0,0,0,0,0,0,0,-0.000732344748287415,0,0,0,0,-0.0261322658295448,0,-0.0169303325505363,0,-0.11805715519041,-0.120842909959266,-0.171432389077102,0,0,-0.00751160610311451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219015311828971,-0.161463885996663,1.40302790916909,0,0,0,0,0,0,0,0,0,-0.00610046990136977,0,0,0,0,0,0,0,0,0,-0.0179475844247257,-0.021114027611625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000368483201081151,0,0,0,0,0,-0.0222005132905245,0,-0.00810873103168072,0,-0.0275601411794694,0,0,0,0,0,0,0,0,0,0,0,-0.00197715597618532,-0.00335064739055495,0,0,-0.0163619846025457,-0.0126949940798177,0,-0.00200915699368073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108193199691423,0,0,0,0,0,0,0,0
"Klf10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213594037766627,-0.0166690792440002,-0.00712299609946708,-0.0822949047788832,-0.105064202515445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00489913453061066,0,0,0,0,0,-0.00328717750869131,0,0,0,0,0,0,0,0,0,0,1.41236135101596,-0.00582415706475367,-0.0233766266359123,-0.134540517404465,-0.0305185400896105,-0.0413323072614594,-0.0999470390526273,-0.0282479004933865,-0.050766869201697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000635962635079235,-0.0197748424798169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126828118372577,0,-0.0693553830200485,-0.120145179803225,-0.0248856989790702,-0.0116547012214615,-0.0375745787914759,0,0,0,0,0,0,0,-0.00711910706119102,-0.00240650012061172,0,0,-0.00560414788500006,0,0,0,0,0,0,0,0,0,-0.0600750940087834,-0.00468763288669131,-0.0691334981237849,-0.00479719155804718,-0.0139110989364664,0,0,0,-0.0559491022860321,0,0,0,0,0,-0.00344675133925593,-0.0159947306367787,-0.00936359394641911,-0.0386317140847866,-0.00649129534859136
"Klf13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00409759812242475,0,0,0,0,0,0,0,0,0,0,-0.00673334664209357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00582307781514877,1.01849308783136,-0.0352486105919456,0,-0.067354891072777,0,0,-0.179064712374865,-0.109581519648456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227139071040591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506684310975517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386419021054638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872574914702653,0,0,0,-0.0797415761511558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00322909051325325,0,0,0,0,0,0,0,0,0,0,0,-0.0233769516620148,-0.0352445388389196,1.71114493788517,-0.146904097296119,0,0,0,-0.283008831838983,-0.544944742061292,0,-0.0015587546768359,0,0,-0.000694729347760368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118566754675036,0,0,0,0,0,0,0,-0.00247505380349996,0,0,0,0,0,0,0,0,-0.00993988746591969,0,-0.00899148405177213,-0.0433589803946339,-0.152675153224392,0,-0.00570667166710077,0,0,0,0,0,0,0,-0.0111813169532305,-0.0154197302685131,0,0,0,0,0,0,0,0,0,0,0,-0.00499444050382213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243609504276952,0,-0.0180623328898083
"Klf3",-0.0128766874349746,-0.000931889536982243,0,-0.0128290270906076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15114055814518,0,-0.132277293284902,-0.0171930298936696,0,-0.00934142799373548,0,0,0,0,-0.0158461388080048,0,0,0,-0.00355497985092214,0,0,0,0,0,0,0,0,0,0,0,-0.00230318328826063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13452321564195,0,-0.14687953548054,2.55167361825337,-0.100362844908699,-0.1483236716473,-0.258090353310928,-0.168431123523029,-0.131227344605769,0,-0.0216051163457682,0,-0.024956937808906,-0.0389638000539417,0,0,0,0,-0.000783228338590534,0,0,0,-0.00375643339160153,0,0,-0.0173748318185412,0,0,0,0,0,-0.0211019586465432,-0.243386644064793,0,0,-0.000749803069476718,0,0,0,0,-0.0154629727752923,0,0,0,0,0,0,0,0,-0.0657830886548242,-0.0195268800993799,-0.202302040316443,-0.37155443149683,-0.213427054332143,0,-0.0210831995933588,0,0,0,0,0,-0.000580280588744518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127530912652657,0,-0.00177680032263099,-0.0577068731967716,-0.0125472005155369,-0.003366054278457,0,0,-0.0105353166998944,0,0,-0.00216954964730736,0,0,0,0,-0.019352772028067,-0.0421735373121392,0,-0.0386465533214916
"Klf4",-0.00623779468133683,0,0,0,0,-0.0223093631539653,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553938674348027,0,0,-0.0592513083950603,-0.103380271137847,0,0,0,0,0,0,0,0,0,-0.0133486768272757,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148093007880356,0,0,0,0,-0.0142277619253437,0,0,0,0,0,0,0,0,0,-0.000133882172376279,0,-0.0305236520095229,-0.067354258643534,0,-0.100424519003554,2.16747463434879,-0.599454731012365,-0.228727744846829,-0.459317424533164,-0.279053515152909,0,0,0,0,0,-0.00532101421179448,0,-0.0132551970570553,-0.0253568256249862,-0.00368737817726354,0,0,0,0,-0.0047864003769532,0,0,-0.00948090575219908,-0.00779923051408019,0,-0.00865123105521624,0,0,-0.0553006994432847,0,0,-0.00726584164491292,0,0,0,-8.79491200634986e-05,0,-0.019664136984895,0,0,0,0,0,-0.025921757137137,-0.00282199515727439,0,0,0,0,0,-0.0242617866762176,-0.00114597029605924,0,0,-0.0150685907731095,0,0,0,0,0,0,0,0,0,0,-0.00551805216530844,-0.0273628824805753,-0.00336916975633596,0,0,-0.00698244219635105,0,0,0,-0.00896345847102261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389007282651287,0,0
"Klf5",-0.00551322000011953,0,0,0,0,-0.0257593708356827,0,0,0,0,0,0,0,0,0,-0.0189259666567384,0,0,-0.123179679547508,0,0,-0.0775836955915394,-0.0998158664442997,0,0,0,0,0,0,0,0,0,-0.0119164480254483,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039370007087502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000149585468781852,0,-0.0413326844814277,0,0,-0.148351912376822,-0.59943180418503,2.16546147996894,-0.441293048507414,-0.182749720589695,0,0,0,0,0,0,0,0,0,-0.0376712865821006,-0.00816446440116428,0,0,0,0,-0.0250261462514221,0,0,-0.00669595034975551,-0.00732550082437846,0,0,0,-0.0153650045946335,-0.145604873101775,0,0,0,0,0,0,0,0,-0.0142797149229171,0,0,0,0,0,-0.0386943169725192,0,0,-0.0057372542434634,0,0,0,-0.00497158289588533,-0.0268013191282294,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00609820524238339,-0.00627000209586791,0,0,0,-0.00614743756180213,0,0,-0.158475066934985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf6",-0.00561499187341294,0,0,0,0,-0.011913829322418,-0.0137771210973049,0,0,0,0,0,0,0,0,-0.0041657356961622,0,0,-0.137113732255006,0,0,-0.156337329993954,-0.112080532971379,0,0,0,0,0,0,0,0,0,-0.0219726589389894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00601117795598635,0,0,0,0,0,0,0,0,0,0,-0.0999374832029328,0,0,-0.258087945977091,-0.228700770148316,-0.441276293049313,2.28427476573166,-0.0530123797220547,0,-0.000769839389014727,0,0,0,0,0,0,0,-0.0262637019274935,-0.0262479656642933,0,0,0,0,-0.0114803320293871,0,0,-0.0181145093651183,0,0,0,0,-0.0405924359727441,-0.0773185073597886,0,0,0,0,0,0,-0.0230355671548994,0,-0.00467035889104525,0,0,0,0,0,-0.00719348752864532,-0.0196306525703362,0,-0.0164314982944001,0,-0.0228803748615616,0,0,-0.00204180793247424,0,0,0,0,-0.00375823880164871,0,0,0,0,0,0,0,0,-0.000919798516752379,-0.000537650456132592,0,0,0,-0.00188108010863875,0,0,-0.419858854516291,-0.0201104460000105,-0.138874081042035,0,0,0,0,-0.00209894391018979,0,0,0,0,0,0,-0.0667834603210354,-0.0133881523251641,-0.0063618218221076,0,-0.0227131786855306
"Klf7",0,0,-0.00141847838503071,0,0,0,0,0,0,0,0,0,0,0,-0.0198125117345959,0,0,0,-0.244344450841663,0,-0.080030938857176,-0.0381042585452866,-0.0323502747742896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211754728204304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282437155713181,-0.179071651515964,-0.283023673500963,-0.168433553503523,-0.45931248917512,-0.182737812520652,-0.0529856396275175,2.22848324291588,-0.483418566402005,0,0,0,0,0,0,0,0,-0.0149485867870251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381655593373934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266816063421378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00398181652251106,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919019738711799
"Klf8",0,-0.0101805621985629,0,-0.00758499560778909,0,0,0,0,0,0,0,0,0,0,-0.0112676322255894,0,-0.023906748061347,0,-0.0444785658868997,0,-0.0895803809715559,0,0,-0.00344576166117647,-0.0109391251375907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00873992302124732,0,0,0,0,-0.0335295523055413,0,0,0,0,-0.00860521396516132,0,0,0,0,0,0,0,0,0,0,0,-0.0507577506560437,-0.109581082962249,-0.544942631736914,-0.131218660794875,-0.279036495826186,0,0,-0.48342712198098,2.04268973524463,0,-0.0139263546464511,0,0,-0.00750307225783613,0,0,0,0,0,0,0,0,0,0,0,-0.00731149093696225,0,0,0,0,0,0,-0.0554453625906173,0,0,-0.00593930792145047,0,0,0,0,-0.00158705862861467,-0.00739013228551306,0,0,0,0,0,0,0,0,0,0,0,-0.105208591773374,-0.00519944845970991,0,0,0,0,0,0,0,0,-0.0053820062111887,-0.000559653111385598,0,0,0,0,0,0,0,0,0,0,0,-0.00844138954931213,0,0,0,-0.0078403238000867,-0.0112867154429612,0,0,0,0,0,0,0,0,0,0,0,-0.0395746058182795,0,-0.0345388743974031
"Mafk",0,0,0,0,0,0,0,0,-0.0727704889148953,-0.0167432732605941,-0.00459670119368634,0,0,0,0,0,-0.00550901695091834,0,0,0,0,0,0,0,-0.0077705265411499,0,0,0,0,0,0,-0.0116868470575158,0,-0.0555363122662771,-0.030125219903851,-0.0663831876187129,-0.0109312515379076,-0.0137369058251759,-0.000431217968360055,0,0,0,-0.0270279387546816,0,0,0,-0.00560147875193928,0,0,0,0,0,0,0,0,0,-0.00254107929430441,0,0,0,-0.00132320958652911,-0.0224698894627257,-0.00610058423008833,0,0,0,0,0,0,-0.000744584453404988,0,0,1.05224809657185,0,0,0,0,0,0,0,0,0,0,-0.273765887547608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00596828267128101,0,0,0,-0.0021750557262213,-0.00905680409473699,-0.0244341874254952,-0.00676708289861305,0,0,-0.00170879336018814,0,0,-9.04033768409631e-05,0,0,0,-0.0020034659318401,0,-0.00592555957678327,0,0,0,0,0,-0.0161996665306447,-0.00297359498923205,-0.00265987963577565,0,0,0,0,-0.0116250734619154,0,0,0,0,0,0,0,-0.023075947632653,0,0,0,0,-0.00277933409924866,0,0,0,-0.000399104678895157,0,0,0,0,0,0,0,0,0
"Max",0,-0.299441459828579,-0.0956262765768254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00717437113429462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155173560317426,-0.0215861064105516,0,0,0,0,-0.0139203720184436,0,1.38781975299828,0,0,0,0,0,-0.048819431485943,-0.174298802742113,-0.486531551805206,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160300769537106,0,0,0,0,0,0,0,0,-0.00179656186677257,0,0,0,0,0,0,0,0,0,0,-0.00543234577628324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385854192347012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.37777313438131e-05,0,0,-0.00470120621621371
