"","row","col","corr"
"7694","Klf10","Srebf2",0.046644031484085
"7696","Klf2","Srebf2",0.0212545272046816
"7697","Klf3","Srebf2",0.00206627660669136
"7698","Klf6","Srebf2",0.00545462299460822
"7704","Maz","Srebf2",0.0230707338143884
"7706","Mecp2","Srebf2",0.00485730328078867
"7707","Meis3","Srebf2",0.00431085088689123
"7715","Nfkb1","Srebf2",0.00397395782306614
"7724","Patz1","Srebf2",0.0562145731975603
"7729","Prdm16","Srebf2",0.0128465967922044
"7731","Rbak","Srebf2",0.00752827865845377
"7732","Rela","Srebf2",0.0119488809274115
"7741","Smad3","Srebf2",0.00633567886390805
"7745","Sp110","Srebf2",0.00250685682402865
"7750","Srebf1","Srebf2",0.313756265553028
"7759","Bbx","Stat1",0.0052125262801748
"7792","Foxj3","Stat1",0.0534750576048698
"7798","Gfi1","Stat1",0.00214847298734105
"7806","Irf1","Stat1",0.127084086061463
"7807","Irf2","Stat1",0.0239508046454978
"7808","Irf3","Stat1",0.164874536412295
"7809","Irf4","Stat1",0.00779979707276055
"7811","Irf8","Stat1",0.00524791635859291
"7835","Nfatc1","Stat1",0.00394598947025195
"7860","Runx1","Stat1",0.00360501178802172
"7893","Ddit3","Stat2",0.000423754145482658
"7917","Foxj3","Stat2",0.0260544331813776
"7929","Ikzf1","Stat2",0.00443853371913737
"7931","Irf1","Stat2",0.199508804184185
"7932","Irf2","Stat2",0.0807859570763509
"7933","Irf3","Stat2",0.13098663378746
"7934","Irf4","Stat2",0.0372498839014605
"7935","Irf7","Stat2",0.0660017609668384
"7936","Irf8","Stat2",0.0638749731720552
"7937","Irf9","Stat2",0.0180542795446569
"7971","Nr4a2","Stat2",0.00614907213178462
"8001","Stat1","Stat2",0.363244148239648
"8007","Atf2","Stat3",0.00680863099037906
"8011","Bcl6","Stat3",0.024822406470588
"8028","Elf2","Stat3",0.0441588243491437
"8038","Etv6","Stat3",0.0211809970553182
"8043","Foxj3","Stat3",0.00384939294195537
"8044","Foxn3","Stat3",0.0138337189845863
"8065","Jdp2","Stat3",0.0124979806137869
"8067","Junb","Stat3",0.0023807799334566
"8077","Mafk","Stat3",0.0119874078494158
"8082","Meis3","Stat3",0.0192199392150213
"8085","Mxd1","Stat3",0.00244821473137002
"8086","Nfatc1","Stat3",0.00536111754572125
"8096","Nr3c1","Stat3",0.00341885803956472
"8110","Rora","Stat3",0.0107247201052833
"8112","Runx2","Stat3",0.000994825794714275
"8117","Smad4","Stat3",0.000303220210836731
"8137","Bbx","Stat4",0.000200757561401732
"8138","Bcl6","Stat4",0.0392373700233311
"8141","Cbfb","Stat4",0.00462355298172521
"8155","Elf2","Stat4",0.00185551211744149
"8165","Etv6","Stat4",0.00307005766074206
"8171","Foxn3","Stat4",0.000449247812844853
"8175","Gata3","Stat4",0.0085419288682519
"8182","Ikzf1","Stat4",0.00428082132298541
"8185","Irf2","Stat4",0.00191895254949938
"8194","Junb","Stat4",0.00443660394694682
"8204","Mafk","Stat4",0.00103748036742746
"8209","Meis3","Stat4",0.00991090613973811
"8212","Mxd1","Stat4",0.00416568309091524
"8213","Nfatc1","Stat4",0.011484228998731
"8223","Nr3c1","Stat4",0.00232931076266227
"8237","Rora","Stat4",0.000604404703434745
"8238","Runx1","Stat4",0.00334156727318295
"8239","Runx2","Stat4",0.0023938328841004
"8251","Spi1","Stat4",0.00177162565076546
"8256","Stat3","Stat4",0.545439311047882
"8258","Arid3a","Stat5b",0.0121608197126383
"8264","Batf","Stat5b",0.00438880247603228
"8265","Bbx","Stat5b",0.0150578053876858
"8266","Bcl6","Stat5b",0.0260212093096971
"8299","Foxn3","Stat5b",0.000106148387684569
"8313","Irf2","Stat5b",0.00352693120168835
"8315","Irf4","Stat5b",0.00549547208821283
"8316","Irf7","Stat5b",0.00426838048818718
"8365","Rora","Stat5b",0.0148647615990905
"8375","Sp110","Stat5b",0.00520211421608529
"8384","Stat3","Stat5b",0.0875354472387754
"8385","Stat4","Stat5b",0.354966662478051
"8387","Arid3a","Stat6",0.00234956947192431
"8393","Batf","Stat6",0.0167292275277155
"8394","Bbx","Stat6",0.0330088234786318
"8395","Bcl6","Stat6",0.00846054685875929
"8398","Cbfb","Stat6",0.0250630611814041
"8417","Eomes","Stat6",0.0158985359916069
"8422","Etv6","Stat6",0.016789262071525
"8427","Foxj3","Stat6",0.0129671822816044
"8428","Foxn3","Stat6",0.0127063594535869
"8432","Gata3","Stat6",0.00653771895831981
"8435","Hic1","Stat6",1.51041860747865e-05
"8441","Irf1","Stat6",0.000714994388675319
"8442","Irf2","Stat6",0.00844346863922245
"8451","Junb","Stat6",0.00721482556238518
"8466","Meis3","Stat6",0.000512702744600642
"8494","Rora","Stat6",0.00748411935569955
"8495","Runx1","Stat6",0.0108443310746432
"8496","Runx2","Stat6",0.00315107159322703
"8498","Rxrb","Stat6",0.0140546100894753
"8508","Spi1","Stat6",0.0137328798132785
"8515","Stat5b","Stat6",0.0422318040192879
"8520","Atf1","Taf1",0.00322019032465033
"8529","Cebpb","Taf1",0.0220628045588435
"8530","Creb1","Taf1",0.0149246506206432
"8532","Ctcf","Taf1",0.0334556668091378
"8536","E2f3","Taf1",0.0078115351682266
"8538","E2f6","Taf1",0.00611197989425037
"8546","Elk4","Taf1",0.0136133661832719
"8553","Fli1","Taf1",0.00903593695763463
"8566","Hinfp","Taf1",0.00467418176224589
"8570","Ikzf3","Taf1",0.013479069861421
"8584","Klf13","Taf1",0.00385037606651312
"8593","Maz","Taf1",0.00446758186112066
"8594","Mbd2","Taf1",0.0153944468018401
"8606","Nfya","Taf1",0.0107168410957813
"8607","Nfyb","Taf1",0.00846285765845531
"8608","Nfyc","Taf1",0.01216564577106
"8612","Nrf1","Taf1",0.0330098653506587
"8613","Patz1","Taf1",0.00731782680110549
"8614","Pax9","Taf1",0.000898389042555528
"8615","Pbx3","Taf1",0.0152804869023908
"8616","Pknox1","Taf1",0.000595062216757578
"8620","Rbak","Taf1",0.041791891020358
"8622","Rfx1","Taf1",0.0310542087653939
"8633","Sp1","Taf1",0.0155316371813541
"8634","Sp110","Taf1",0.00645216911976381
"8635","Sp2","Taf1",0.0113988154521208
"8637","Sp4","Taf1",0.0194229761508866
"8648","Arid3a","Tbx21",0.0069115442872827
"8654","Batf","Tbx21",0.00983820179777448
"8655","Bbx","Tbx21",0.0154985621911245
"8656","Bcl6","Tbx21",0.0258471107213176
"8659","Cbfb","Tbx21",0.0128732112809382
"8663","Ctcf","Tbx21",0.0182628726451755
"8664","Ddit3","Tbx21",0.00750390523967976
"8678","Eomes","Tbx21",0.468961246187046
"8679","Ets1","Tbx21",0.000595586734962857
"8683","Etv6","Tbx21",0.0175362848628091
"8690","Foxo1","Tbx21",0.00173342207594624
"8696","Hic1","Tbx21",0.00848665384715195
"8700","Ikzf1","Tbx21",0.0058687605294706
"8705","Irf4","Tbx21",0.0261675478973871
"8712","Junb","Tbx21",0.00940174113252125
"8713","Jund","Tbx21",0.00448384096454257
"8722","Mafk","Tbx21",0.00781079566148164
"8727","Meis3","Tbx21",0.0127626245195207
"8731","Nfatc1","Tbx21",0.0423087702113879
"8733","Nfe2l2","Tbx21",0.0316711616391878
"8736","Nfkb2","Tbx21",0.00679795517981695
"8740","Nr1d2","Tbx21",0.030399526349703
"8742","Nr4a2","Tbx21",0.0270464691451722
"8749","Prdm16","Tbx21",0.0119734434150233
"8752","Rela","Tbx21",0.00251862434201819
"8756","Runx1","Tbx21",0.0103156155448149
"8757","Runx2","Tbx21",0.0107812941661801
"8759","Rxrb","Tbx21",0.0016599826046472
"8761","Smad3","Tbx21",0.0445106871007604
"8762","Smad4","Tbx21",0.0182644950054813
"8769","Spi1","Tbx21",0.027659610495766
"8770","Srebf1","Tbx21",0.0072567639792362
"8771","Srebf2","Tbx21",0.00729310625555804
"8772","Stat1","Tbx21",0.00546181148707254
"8777","Stat6","Tbx21",0.00811075245035103
"8795","Ctcf","Tcf12",0.0654213600530014
"8796","Ddit3","Tcf12",0.00138149025315696
"8803","Egr2","Tcf12",0.00197279218839942
"8805","Elf2","Tcf12",0.00525629190328684
"8810","Eomes","Tcf12",0.00352916968518718
"8811","Ets1","Tcf12",0.0115746885049051
"8815","Etv6","Tcf12",3.6772699016585e-05
"8822","Foxo1","Tcf12",0.0269714773832183
"8825","Gata3","Tcf12",0.00587700977042721
"8828","Hic1","Tcf12",0.0214081985345698
"8832","Ikzf1","Tcf12",0.00169404976013056
"8833","Ikzf3","Tcf12",0.0141551805330912
"8843","Jun","Tcf12",0.00345027751210038
"8844","Junb","Tcf12",0.0120669245525868
"8846","Klf10","Tcf12",0.0079676356217959
"8849","Klf3","Tcf12",7.31470401876688e-05
"8850","Klf6","Tcf12",0.00115626128095972
"8854","Mafk","Tcf12",0.0111371123981181
"8855","Max","Tcf12",0.00414211772404862
"8859","Meis3","Tcf12",0.0198541919975109
"8862","Mxd1","Tcf12",0.0240224491724818
"8863","Nfatc1","Tcf12",0.0151133715466302
"8865","Nfe2l2","Tcf12",0.0100141889398806
"8866","Nfil3","Tcf12",0.00792247897489562
"8867","Nfkb1","Tcf12",4.20480018324909e-06
"8868","Nfkb2","Tcf12",0.0134665238475354
"8872","Nr1d2","Tcf12",0.0046039939947737
"8873","Nr3c1","Tcf12",0.00921791078453928
"8876","Patz1","Tcf12",0.00584812999317877
"8879","Pknox1","Tcf12",0.030012714390894
"8881","Prdm16","Tcf12",0.0190692651281593
"8883","Rbak","Tcf12",0.0012457213458565
"8884","Rela","Tcf12",0.00249484495247501
"8885","Rfx1","Tcf12",0.0086791891712645
"8887","Rora","Tcf12",0.00388400531261211
"8890","Runx3","Tcf12",0.00126179487040048
"8891","Rxrb","Tcf12",0.0193190375929175
"8893","Smad3","Tcf12",0.0572482360394624
"8894","Smad4","Tcf12",0.0183763640111885
"8895","Snai3","Tcf12",0.0477173475617623
"8897","Sp110","Tcf12",0.00731645428029271
"8903","Srebf2","Tcf12",0.0138684645023938
"8911","Tbx21","Tcf12",0.0441549443772695
"8924","Cbfb","Tcf3",0.00868228572901321
"8925","Cebpb","Tcf3",0.0096397651833281
"8928","Ctcf","Tcf3",0.0295940675679065
"8929","Ddit3","Tcf3",0.00067079438529517
"8938","Elf2","Tcf3",0.0137667452206578
"8943","Eomes","Tcf3",0.0159958363131784
"8945","Ets2","Tcf3",0.00777154464322784
"8948","Etv6","Tcf3",0.00699217067014179
"8954","Foxn3","Tcf3",0.00277166109816189
"8958","Gata3","Tcf3",0.00602324155515706
"8968","Irf2","Tcf3",0.0012404928698787
"8975","Jdp2","Tcf3",0.00857366601950077
"8976","Jun","Tcf3",0.00596651689581406
"8979","Klf10","Tcf3",0.0100115282518063
"8985","Klf8","Tcf3",0.00103440376511943
"8992","Meis3","Tcf3",0.0259529920566566
"8998","Nfe2l2","Tcf3",0.0158829904725586
"9012","Pknox1","Tcf3",0.0157552292199065
"9014","Prdm16","Tcf3",0.0116977371137299
"9016","Rbak","Tcf3",0.00401312747019444
"9017","Rela","Tcf3",0.0063303669474224
"9021","Runx1","Tcf3",0.00028594145750076
"9022","Runx2","Tcf3",0.00201780037313406
"9023","Runx3","Tcf3",0.0118827733504676
"9024","Rxrb","Tcf3",0.0173607946145888
"9026","Smad3","Tcf3",0.0212331401712144
"9027","Smad4","Tcf3",0.0162616894800076
"9028","Snai3","Tcf3",0.289963047922856
"9034","Spi1","Tcf3",0.0108123875761965
"9039","Stat3","Tcf3",0.0130252177394214
"9042","Stat6","Tcf3",0.0141767545717905
"9044","Tbx21","Tcf3",0.0210028979255809
"9045","Tcf12","Tcf3",0.446223585334121
"9050","Atf1","Tef",0.0115373292705608
"9052","Atf7","Tef",0.0154501850943704
"9059","Cebpb","Tef",0.0196713315226858
"9061","Crem","Tef",0.0102360528877701
"9109","Jdp2","Tef",0.0111004389250781
"9133","Nfil3","Tef",0.436134066015547
"9200","E2f1","Tfdp1",0.0454194644970295
"9201","E2f3","Tfdp1",0.263306636127491
"9202","E2f4","Tfdp1",0.0246780998288511
"9203","E2f6","Tfdp1",0.146391535707913
"9293","Rxrb","Tfdp1",0.00429879446640839
"9320","Arntl","Tfe3",0.0870139255971968
"9327","Bhlhe40","Tfe3",0.026526944456801
"9328","Bhlhe41","Tfe3",0.0117859021929615
"9331","Creb1","Tfe3",0.00178688807582099
"9396","Mecp2","Tfe3",0.00114966728121686
"9399","Mlx","Tfe3",0.024075814165167
"9423","Rfx1","Tfe3",0.00794619656586436
"9425","Rora","Tfe3",0.0120396106134951
"9429","Rxrb","Tfe3",0.029716282891877
"9440","Srebf1","Tfe3",0.112349362547943
"9448","Taf1","Tfe3",0.00893438803648451
"9457","Arntl","Tfeb",0.128080073582503
"9464","Bhlhe40","Tfeb",0.0468274101999523
"9465","Bhlhe41","Tfeb",0.151229851299356
"9536","Mlx","Tfeb",0.155312621982182
"9577","Srebf1","Tfeb",0.0533033769088581
"9591","Tfe3","Tfeb",0.364512648330739
"9596","Atf1","Thap11",0.00228985962738158
"9620","Elk1","Thap11",0.000604502686832151
"9634","Foxn3","Thap11",0.00321408896554437
"9637","Gabpa","Thap11",0.00543091530521745
"9645","Ikzf1","Thap11",0.0150292871823095
"9655","Jdp2","Thap11",0.0019507226441783
"9688","Nrf1","Thap11",0.00139542791318308
"9689","Patz1","Thap11",0.00057766140919131
"9700","Rora","Thap11",0.00947124108575183
"9704","Rxrb","Thap11",0.00178447382742307
"9706","Smad3","Thap11",0.00418686391915305
"9710","Sp110","Thap11",0.00314742431300319
"9719","Stat3","Thap11",0.0351835580728578
"9720","Stat4","Thap11",0.0021850384626458
"9721","Stat5b","Thap11",0.00947810003564346
"9736","Atf2","Thrb",0.0335144775389086
"9754","Egr1","Thrb",0.00588577704114289
"9772","Foxj3","Thrb",0.000532152620271396
"9794","Jdp2","Thrb",0.00621666280358151
"9824","Nr1d2","Thrb",0.0161354734017667
"9833","Prdm16","Thrb",0.0114509713232574
"9835","Rbak","Thrb",0.00277684965254804
"9843","Rxrb","Thrb",0.0538278382754117
"9855","Srebf2","Thrb",0.0174124070320917
"9864","Tcf12","Thrb",0.00568087354501635
"9865","Tcf3","Thrb",0.00736413542329485
"9991","Sp3","Tigd2",0.00663314853044181
"10013","Arid3a","Trp53",0.0161581864426669
"10014","Arnt","Trp53",0.0142533690622463
"10019","Batf","Trp53",0.00557936199466638
"10020","Bbx","Trp53",0.0282961785302162
"10021","Bcl6","Trp53",0.003420538167277
"10024","Cbfb","Trp53",0.0187618397070154
"10028","Ctcf","Trp53",0.0161119976488127
"10038","Elf2","Trp53",0.00775414159640117
"10044","Ets1","Trp53",0.0125562230097906
"10045","Ets2","Trp53",0.00279000384747953
"10048","Etv6","Trp53",0.006267964559533
"10053","Foxj3","Trp53",0.0201755744774721
"10054","Foxn3","Trp53",0.0324435045468791
"10058","Gata3","Trp53",0.0158378566434679
"10060","Heyl","Trp53",0.00335962585209468
"10061","Hic1","Trp53",0.0160225790199266
"10066","Ikzf3","Trp53",0.00610175494428106
"10070","Irf4","Trp53",0.00753659584170161
"10075","Jdp2","Trp53",0.0226059346641777
"10077","Junb","Trp53",0.0159622516507924
"10078","Jund","Trp53",0.00252882602161681
"10083","Klf6","Trp53",0.00205342104972082
"10085","Klf8","Trp53",0.00121341211597681
"10090","Mbd2","Trp53",0.00207834984925021
"10091","Mecp2","Trp53",0.0105645440852192
"10092","Meis3","Trp53",0.0185460704166184
"10098","Nfe2l2","Trp53",0.0141702311809295
"10105","Nr1d2","Trp53",0.00471383563481401
"10106","Nr3c1","Trp53",0.00726002395287946
"10112","Pknox1","Trp53",0.00174268674340082
"10114","Prdm16","Trp53",0.000118890776182487
"10120","Rora","Trp53",0.0300873358489931
"10121","Runx1","Trp53",0.00887871567272755
"10122","Runx2","Trp53",0.00738451343534678
"10126","Smad3","Trp53",0.0308549629383044
"10127","Smad4","Trp53",0.0140815141826854
"10134","Spi1","Trp53",0.0185830587779593
"10135","Srebf1","Trp53",0.00168320732977991
"10139","Stat3","Trp53",0.00765430840603931
"10140","Stat4","Trp53",0.000867245813341689
"10144","Tbx21","Trp53",0.00194448509859315
"10145","Tcf12","Trp53",0.0257901479758782
"10149","Tfe3","Trp53",0.000737837757322837
"10156","Arnt","Usf1",0.048476745778891
"10157","Arntl","Usf1",0.174334340391079
"10173","E2f1","Usf1",0.000355014168199365
"10184","Elk4","Usf1",0.00101915505003605
"10191","Fli1","Usf1",0.00554964163243788
"10236","Mlx","Usf1",0.181847511255155
"10254","Pknox1","Usf1",0.000116550808034549
"10266","Rxrb","Usf1",0.01077125701556
"10277","Srebf1","Usf1",0.0783943437730075
"10285","Taf1","Usf1",0.00198015115549308
"10291","Tfe3","Usf1",0.352580472401977
"10292","Tfeb","Usf1",0.092411305477762
"10298","Arid3a","Vax2",0.0196818371602207
"10339","Foxn3","Vax2",0.00913281097438301
"10340","Foxo1","Vax2",0.00343358218645054
"10353","Irf2","Vax2",0.00616810920402304
"10378","Meox2","Vax2",0.18134667293859
"10381","Nfatc1","Vax2",0.000443364852401417
"10407","Runx2","Vax2",0.00486269551939605
"10408","Runx3","Vax2",6.82841796401869e-05
"10419","Spi1","Vax2",0.0159580549368031
"10444","Arntl","Xbp1",0.0587919645425782
"10445","Atf1","Xbp1",0.0983220578852227
"10449","Bbx","Xbp1",0.0232430159575845
"10461","E2f3","Xbp1",0.00434787209899289
"10463","E2f6","Xbp1",0.0020566335761852
"10464","Egr1","Xbp1",0.000809212718443892
"10466","Elf1","Xbp1",0.00841757517767261
"10467","Elf2","Xbp1",0.0106991438066086
"10471","Elk4","Xbp1",0.0077800971179201
"10483","Foxn3","Xbp1",0.00131349970185233
"10490","Hic1","Xbp1",0.00879500297260428
"10508","Klf10","Xbp1",0.00932369933211383
"10511","Klf3","Xbp1",0.00958419182848209
"10512","Klf6","Xbp1",0.00312358445055569
"10523","Mlx","Xbp1",0.0032538445983381
"10533","Nfyc","Xbp1",0.000987645397814547
"10553","Rxrb","Xbp1",0.00116083547695316
"10561","Sp3","Xbp1",0.0113648957603981
"10562","Sp4","Xbp1",0.00545304728268508
"10568","Stat3","Xbp1",0.000563326153025625
"10578","Tfe3","Xbp1",0.0588348121885416
"10579","Tfeb","Xbp1",0.0671739624454195
"10583","Trp53","Xbp1",0.00621196769951865
"10588","Arnt","Zbtb14",0.00526459752747547
"10589","Arntl","Zbtb14",0.00488048678782671
"10597","Bhlhe41","Zbtb14",0.0038447566999074
"10600","Creb1","Zbtb14",0.0071724786056817
"10605","E2f1","Zbtb14",0.00246221138742
"10606","E2f3","Zbtb14",0.048971869940161
"10609","Egr1","Zbtb14",0.0184145308390493
"10611","Elf1","Zbtb14",0.00397725658636439
"10623","Fli1","Zbtb14",0.00219675209578643
"10636","Hinfp","Zbtb14",0.0223222606974833
"10640","Ikzf3","Zbtb14",0.00986076964609877
"10653","Klf10","Zbtb14",0.00472572241190563
"10664","Mbd2","Zbtb14",0.0249189306524497
"10665","Mecp2","Zbtb14",0.0317592480955481
"10669","Mxd1","Zbtb14",0.0175884587332744
"10682","Nrf1","Zbtb14",0.158401099721514
"10683","Patz1","Zbtb14",0.00679263429203604
"10692","Rfx1","Zbtb14",0.00197695409632053
"10703","Sp1","Zbtb14",0.0170155927303702
"10705","Sp2","Zbtb14",0.0423054871907912
"10706","Sp3","Zbtb14",0.00615190308051525
"10717","Taf1","Zbtb14",0.0270558550925568
"10732","Ahr","Zbtb17",0.00256070044778943
"10754","E2f6","Zbtb17",0.0544879921882549
"10755","Egr1","Zbtb17",0.0285997231082117
"10756","Egr2","Zbtb17",0.0171207912382945
"10786","Ikzf3","Zbtb17",0.00301787769722803
"10799","Klf10","Zbtb17",0.00949880931761093
"10803","Klf6","Zbtb17",0.0613750408155197
"10808","Max","Zbtb17",0.00458486540947003
"10809","Maz","Zbtb17",0.178447622936512
"10810","Mbd2","Zbtb17",0.0211282544137493
"10815","Mxd1","Zbtb17",0.000121338381382818
"10828","Nrf1","Zbtb17",0.00360210751050498
"10829","Patz1","Zbtb17",0.0629164847756598
"10834","Prdm16","Zbtb17",0.00463892570282232
"10836","Rbak","Zbtb17",0.0371914024689364
"10849","Sp1","Zbtb17",0.180711754439948
"10850","Sp110","Zbtb17",0.00022364320894949
"10851","Sp2","Zbtb17",0.103883292676239
"10852","Sp3","Zbtb17",0.139306119665811
"10856","Srebf2","Zbtb17",0.00536638115582538
"10863","Taf1","Zbtb17",0.0268785087126817
"10873","Tigd2","Zbtb17",0.00180596019162807
"10878","Zbtb14","Zbtb17",0.00698549725520097
"10887","Bbx","Zbtb20",0.00978550253661541
"10897","Dmrt2","Zbtb20",0.0654956077091428
"10910","Eomes","Zbtb20",0.000759524919036771
"10920","Foxj3","Zbtb20",0.0121526545365074
"10988","Runx1","Zbtb20",0.000975026531708852
"11004","Stat1","Zbtb20",0.000737249566377498
"11028","Arid3a","Zbtb3",0.000822476997152469
"11035","Bbx","Zbtb3",0.00772716522936025
"11036","Bcl6","Zbtb3",0.010781974854137
"11039","Cbfb","Zbtb3",0.000963993009371858
"11043","Ctcf","Zbtb3",0.0473038759129987
"11053","Elf2","Zbtb3",0.0119106517774963
"11058","Eomes","Zbtb3",0.00221387322254695
"11063","Etv6","Zbtb3",0.00731535218352567
"11069","Foxn3","Zbtb3",0.0252516376799207
"11073","Gata3","Zbtb3",0.0063065195811675
"11074","Gfi1","Zbtb3",0.0084731158287204
"11083","Irf2","Zbtb3",0.00262846311418959
"11084","Irf3","Zbtb3",0.00380407908752952
"11085","Irf4","Zbtb3",0.00184311908462255
"11086","Irf7","Zbtb3",0.00181894451863545
"11087","Irf8","Zbtb3",0.00182606459166768
"11091","Jun","Zbtb3",0.0053987570553124
"11092","Junb","Zbtb3",0.0150859455956364
"11102","Mafk","Zbtb3",0.0147556855739904
"11106","Mecp2","Zbtb3",0.0107081113187229
"11107","Meis3","Zbtb3",0.0259838987088254
"11111","Nfatc1","Zbtb3",0.00051356413556654
"11113","Nfe2l2","Zbtb3",0.00636338428439937
"11120","Nr1d2","Zbtb3",0.00607026294816002
"11121","Nr3c1","Zbtb3",0.017503689596974
"11122","Nr4a2","Zbtb3",0.00928885278202829
"11127","Pknox1","Zbtb3",0.00721757858248181
"11129","Prdm16","Zbtb3",0.01154267033492
"11132","Rela","Zbtb3",0.000724047958243056
"11133","Rfx1","Zbtb3",0.00420011623079041
"11136","Runx1","Zbtb3",0.00820156042650431
"11139","Rxrb","Zbtb3",0.0134409572809962
"11141","Smad3","Zbtb3",0.00466980668304706
"11149","Spi1","Zbtb3",0.00471817268812424
"11150","Srebf1","Zbtb3",0.00367481211044924
"11157","Stat6","Zbtb3",0.0183424092899015
"11160","Tcf12","Zbtb3",0.0130489472867985
"11161","Tcf3","Zbtb3",0.0198002915082726
"11169","Trp53","Zbtb3",0.0193162675238043
"11213","Fli1","Zbtb49",0.000357512156954068
"11246","Klf3","Zbtb49",8.0585482862052e-05
"11247","Klf6","Zbtb49",0.00302359321475568
"11273","Patz1","Zbtb49",0.0118616072750297
"11282","Rfx1","Zbtb49",0.00166644879809212
"11290","Smad3","Zbtb49",0.00735039642065294
"11293","Sp1","Zbtb49",0.00419469706754329
"11295","Sp2","Zbtb49",0.013986781038573
"11296","Sp3","Zbtb49",0.00959546219938195
"11297","Sp4","Zbtb49",0.000561423337107052
"11323","Zbtb17","Zbtb49",0.00642583594992195
"11328","Arnt","Zfp143",0.0077530617213131
"11330","Atf1","Zfp143",0.00389009941604613
"11347","E2f4","Zfp143",0.00437064992607468
"11363","Fli1","Zfp143",0.0015194336124995
"11368","Foxn3","Zfp143",0.00133857645860443
"11371","Gabpa","Zfp143",0.00474199872832003
"11379","Ikzf1","Zfp143",0.00292475924533957
"11395","Klf2","Zfp143",0.00201679706988885
"11396","Klf3","Zfp143",0.00329629526139749
"11398","Klf7","Zfp143",0.00141064164678887
"11402","Max","Zfp143",0.00851032760487151
"11405","Mecp2","Zfp143",0.00793275465354474
"11409","Mxd1","Zfp143",0.00958166428930034
"11417","Nfyb","Zfp143",0.00145857162006991
"11422","Nrf1","Zfp143",0.0250535764989157
"11423","Patz1","Zfp143",0.00235007394279345
"11428","Prdm16","Zfp143",0.0172678802300524
"11434","Rora","Zfp143",0.000862460825951035
"11440","Smad3","Zfp143",0.00610779265583164
"11444","Sp110","Zfp143",0.0121992950174824
"11447","Sp4","Zfp143",0.000106337798390077
"11453","Stat3","Zfp143",0.0216758425400651
"11455","Stat5b","Zfp143",0.00575887634232078
"11459","Tcf12","Zfp143",0.00383402396506044
"11465","Thap11","Zfp143",0.665266211122704
"11468","Trp53","Zfp143",0.00579935072593032
"11484","Batf","Zfp212",0.00567041603866658
"11485","Bbx","Zfp212",0.0085792143624717
"11486","Bcl6","Zfp212",0.126613232232182
"11489","Cbfb","Zfp212",0.00115923164648089
"11519","Foxn3","Zfp212",0.00339283614538306
"11523","Gata3","Zfp212",0.00790194114469235
"11534","Irf3","Zfp212",0.0920002932683643
"11535","Irf4","Zfp212",0.00413959769121343
"11543","Jund","Zfp212",0.00314067524344548
"11562","Nfe2l1","Zfp212",0.00581943469937971
"11563","Nfe2l2","Zfp212",0.00669920038893516
"11570","Nr1d2","Zfp212",0.0253511436393333
"11578","Prdm1","Zfp212",0.037668628464396
"11579","Prdm16","Zfp212",0.00467381720235224
"11582","Rela","Zfp212",0.0598299647166526
"11588","Runx3","Zfp212",0.00515468316281263
"11592","Smad4","Zfp212",0.0408901459382079
"11599","Spi1","Zfp212",0.00337783208586572
"11609","Tbx21","Zfp212",0.0263789843078475
"11619","Trp53","Zfp212",0.00746987378357584
"11626","Zbtb3","Zfp212",0.00320485544888228
"11633","Atf1","Zfp213",0.0172292979054471
"11648","E2f1","Zfp213",0.0105921027724697
"11649","E2f3","Zfp213",0.000622938486042989
"11650","E2f4","Zfp213",0.00103092349120252
"11651","E2f6","Zfp213",0.0154679324502602
"11654","Elf1","Zfp213",0.00977717651797699
"11659","Elk4","Zfp213",0.0100830467107911
"11666","Fli1","Zfp213",0.00938291549680901
"11683","Ikzf3","Zfp213",0.00393036696933114
"11696","Klf10","Zfp213",0.00740919899987237
"11699","Klf3","Zfp213",0.0184297844009952
"11702","Klf8","Zfp213",0.00418404372967315
"11707","Mbd2","Zfp213",0.0327542374105899
"11709","Meis3","Zfp213",0.00385588730964957
"11719","Nfya","Zfp213",0.00391025983799538
"11720","Nfyb","Zfp213",0.00476695636878927
"11729","Pknox1","Zfp213",0.000595121150121629
"11735","Rfx1","Zfp213",0.00426911317154902
"11746","Sp1","Zfp213",0.0427710117459238
"11748","Sp2","Zfp213",0.0455226718834924
"11749","Sp3","Zfp213",0.0208410211449994
"11750","Sp4","Zfp213",0.00956978698693692
"11752","Srebf1","Zfp213",0.00245495385073368
"11753","Srebf2","Zfp213",0.00163744313923426
"11760","Taf1","Zfp213",0.0587636047240326
"11772","Usf1","Zfp213",0.00178305760163167
"11775","Zbtb14","Zfp213",0.00156693577210137
"11776","Zbtb17","Zfp213",0.00406860860407973
"11791","Bcl6","Zfp260",0.0242753211905382
"11815","Ets2","Zfp260",0.0608695772524526
"11824","Foxn3","Zfp260",0.00783703077403759
"11859","Maz","Zfp260",0.0788488510984387
"11860","Mbd2","Zfp260",0.00397168610780672
"11861","Mecp2","Zfp260",0.0295843419773575
"11883","Prdm1","Zfp260",0.000892151329002785
"11886","Rbak","Zfp260",0.12378251093254
"11887","Rela","Zfp260",0.0769585736399734
"11889","Rfx7","Zfp260",0.00307665616022919
"11894","Rxrb","Zfp260",0.00782585859994602
"11899","Sp1","Zfp260",0.00314559452258678
"11900","Sp110","Zfp260",0.00436639379770411
"11906","Srebf2","Zfp260",0.0139678475361928
"11913","Taf1","Zfp260",0.073401743836696
"11915","Tcf12","Zfp260",0.00421626592330456
