"","Ahr","Arnt","Arntl","Atf1","Atf2","Atf3","Atf4","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Cbfb","Cdx1","Creb1","Crem","Ctcf","Ddit3","E2f1","E2f3","E2f4","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Ets1","Etv3","Etv6","Fli1","Fos","Fosb","Fosl2","Foxj3","Foxn3","Foxo1","Foxo3","Foxp1","Gabpa","Gata3","Gfi1","Glis3","Gmeb1","Hic1","Hlx","Hmg20b","Homez","Hsf2","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Isl2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf4","Klf5","Klf6","Klf7","Klf8","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Myc","Nfatc1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1i3","Nr4a1","Nr4a2","Nr4a3","Nrf1","Patz1","Pbx4","Phox2b","Pknox1","Prdm1","Rel","Rela","Relb","Rfx1","Rora","Runx1","Runx2","Runx3","Setbp1","Smad3","Snai1","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tcf7","Tef","Tfdp1","Tfe3","Tgif1","Thap11","Thrb","Tigd2","Tlx2","Trp53","Usf1","Usf2","Wt1","Xbp1","Zbtb17","Zbtb3","Zfp143","Zfp212","Zfp260","Zfp263","Zfp281","Zfp287","Zfp335","Zfp341","Zfp398","Zfp422","Zfp566","Zfp64","Zfp692","Zfp740","Zfx"
"Hsf2",0,0,0,0,0,0,0,0,0,-0.0857668246242858,0,0,-0.158775268880087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210613766738607,0,0,0,0,0,-0.0248474916142919,0,0,0,0,-0.0222881828692129,0,0,0,0,0,0,-0.137473522081048,2.40450881446476,-0.0465677874473959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000983250987145086,0,0,0,0,0,0,0,0,-0.00288407617279405,0,0,0,-0.34838122066397,0,-0.0253730322126761,-0.139656295688865,-0.223307920860792,0,0,-0.0264030711139684,0,0,0,0,0,0,0,0,0,-0.0715018510128726,-0.113728973074815,-0.358777411995867,0,-0.582432526612318,0,-0.0106193998682194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ikzf1",0,0,0,0,0,0,0,0,0,-0.0247647900791011,-0.0724281034772764,0,0,0,0,0,-0.0225741129758227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538034272266906,0,0,0,-0.0466980921951073,3.22417816158636,-0.119508859475157,0,0,-0.0421013552230936,0,-0.150408091940249,0,0,0,0,0,0,0,-0.0691568236141772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535816522329612,0,-0.25448934879877,0,0,-0.0478607317017399,0,-0.141742552014093,0,0,0,0,-0.201472590840626,0,0,0,-0.10477416066871,0,0,0,0,0,0,0,0,-0.113338256301635,0,0,0,-0.0105524623119682,-0.0904353277801395,0,0,0,0,0,-0.0855268625913943,0,-0.265819504433729,0,-0.496176986162178,0,0,0,0,0,-0.252706623135939,-0.272377133623576,0,0,0,0,0,-0.0950110516302979,0,-0.242415643363561,0,0,0,0,0,0
"Ikzf3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0883927370884948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999250635838942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119192183050008,4.65033035574276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310259717846605,0,-0.230839985007013,0,0,0,0,0,0,0,0,-0.347357226455612,-0.306311442760832,-0.0258812129472061,0,0,0,0,0,0,0,0,0,0,0,-0.00674915153757723,0,-0.595983265360505,-0.245819756672648,-0.124421432404668,0,0,0,0,0,0,0,0,-0.119896570381241,-0.0457416976941075,0,0,0,0,0,0,0,0,0,0,-0.078160620211291,0,-0.0322932621370222,0,0,0.0322582507603716,0,0,0,0,0,0,0,-0.0417470182322142,0,0,-0.355390149842648,0,-0.146611828422645,0,0,0,-0.469592158879049,0,-0.136013013271777,0,-0.277503858375215,-0.273022764396761,-0.224060551996581,0,-0.113666299679287,-0.0657985812401425,0,0,0
"Irf1",0,0,0,0.0208250692090109,0,0,0,0,0,-0.244906278431047,0,0,0,0,0.150090633784693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129681213758398,0,-0.102130822759539,0,0,0,-0.169821609546885,0,0,0,0,0,0,0,0,0,0,6.1157136897588,-0.962052894535331,-0.282739322540368,-0.734363091846624,-0.419830359585818,-0.665484604406556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221857012976066,-0.0529465114831224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.611112922585861,-0.582163875853085,0,-0.118335342671075,-0.0521815978128028,0,0,0,0,-0.215563479487948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.357029090650909,0,0,0,-0.312125434843282,0,0,0,0,0
"Irf2",0,0,0,0,0,0,0,0,0,-0.170818787569642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122858806853404,0,0,0,0,-0.140607596879082,-0.00622726194836583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.962638810996169,6.04438253081101,-0.503020392862372,-0.516505255982762,-0.736276359088067,-0.600235089295696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.607471767084758,-0.0113669659141628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329933306602062,-0.520894555251629,0,0,-0.131368348769192,0,0,0,0,-0.425929691010487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575674563947203,0,0,0,-0.103264265666906,0,0,0,-0.152190839178061,0,0,0,0,0
"Irf3",0,0,0,0,0,0.145993858449517,0,0,0,-0.121129242143824,-0.746327960998304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17094294808943,0,0,0,0,0,0,0,-0.0422727944456707,0,-0.283142057150803,-0.502857032332882,5.81065781846135,-0.134538920088823,-0.421887300902717,-0.275496065754905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124690068771329,0,0,0,0,0,0,0,-0.831447099851528,0,-0.152084392200988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298843810236357,-0.432589795816766,0,0,0,0,0,0,0,-0.417929083040756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.786927629288215,-0.0261442609278059,0,0,-0.146465735152061,0,0,-0.0443644886950736,-0.259706794106045,0,0,0,0,0
"Irf4",0,0,0,0,0,0,0,0,0,-0.22714282617864,0,0,-0.0311381090599039,-0.0817674622481557,0.0120869611690118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.370320640121945,0,0,0,0,0,0,-0.0578263350849388,0,0,0,-0.167437132909784,0,0,0,0,0,-0.136993881706373,0.0538965700993196,0,0,0,-0.734667000226575,-0.516409632541181,-0.134631317799365,5.59877095846264,-0.288550263912213,-1.30868148861409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113059525059664,0,0,0,-0.0911622457140515,-0.0136527511282312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115956301181795,0,0,0,0,0,0,-0.109633789339942,-0.138762087142127,0,0,0,0,0,0,0,0,0,0,0,-0.298263639962632,-0.33732783698743,0,-0.00587843828307018,-0.180125713518312,0,0,0,0,-0.0593211270504655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30691310632067,0,0,0,-0.0299639380053899,0,0,0,0,0
"Irf7",0,0,0,0,0,0,0,0,0,-0.246236551239694,-0.0932161160849026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623905089736329,0,0,0,0,0,0,0,-0.150177464273003,0,-0.419847842351491,-0.736008666660352,-0.421570279078727,-0.287684826109832,5.28748202479915,-0.201596920954315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341190245965014,0,0,0,0,0,0,0,0,0,0,0,0,-1.08213253853615,-0.158445198878602,0,-0.0442940226093674,0,0,0,0,0,-0.00814523523475579,0,0,0,0,0,0,0,0,0,0,-0.148082422251505,-0.327402931512705,0,-0.0011063520949832,-0.0940504834605616,0,0,0,0,-0.208866037900538,0,0,0,0,0,0,0,0,-0.0588445657688953,0,0,0,0,0,0,0,-0.0622890681866959,0,0,0,0,0,0,0,-0.536301326907653,0,0,0,0,0
"Irf8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202960065203612,0,-0.643446465173405,0,0,0,0,0,0,-0.282494489460376,0,0,0,0,0,0,0,0,0,-0.31360731247584,0,0,0,0,-0.665418375450605,-0.600026952881403,-0.275145360148761,-1.30776095059169,-0.201799470431517,5.5920844080607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438882258512563,0,0,0,0,0,0,0,0.0226744492076323,-0.00508461261343678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14361512292048,0,0,0,0,0,0,0,-0.0516802466933918,0,0,0,0,0,0,0,0,0,0,0,-0.203343504038729,-0.436299463778394,0,0,-0.0885071417634163,0,0,0,0,-0.219048746522163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20601108240565,0,0,0,0,0,0,0,0,0
"Isl2",0.156248007046044,0,0,0,0,0,0,0,0,-0.388948654924645,0,0,0,-0.362463158903669,0,0,0,0,0,0,0,0,0,0,0,0.126327789150083,0.140791416644739,0.149296418696171,0.0333850338252112,0,0,0,0,0,0,0,-0.088232252318336,0,0,-0.0226698037131044,0,0.111323479690497,0,-0.166396249662353,0,0,0,-0.0835674891425695,-0.102568362732556,0,0,0,0,0,0,0,0,0,0,2.37155456748796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543779456531848,0,0,0.0227812419991741,0,0,0,-0.00892149154622296,0,0,0,0,0,-0.0185491284085785,0,0,-0.0929325188627335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100113635717705,-0.129700463925635,0,0,0,0,0,0,0,0,-0.134969117970274,0,0,0,0,0,0.0731206645102169,-0.643900722457609,-0.057016793820772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296767696063733,0,0
"Jun",0,0,0,0,-0.119542205608537,-0.890766206990839,-0.0398631498432737,0,0,0,0,0,0,0,0,0,0,-0.308897998673157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404138105725032,-0.20553781693709,-1.06299456286714,0,0,0,0,-0.0349691976223527,0,0,0,0,-0.24190226949413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17696200232598,-0.981613444473785,-0.505620910923591,0,0,0,0,0,0,0,0,0,-0.234904694340909,0,0.0855624427650258,0,0,0,0,0,0,0,0,-0.122955244816878,-0.0794639824748361,0,0,0,0,0,0,0,-0.240050689707496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599882840994964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037554213945972,0,0,0,0,0,0
"Junb",0,0,0,0,0,-0.290346001692991,0,0,-0.437671213344845,0,0,0,0,0,0,0,0,-0.0344946705430274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.624963528448931,-0.54515896869592,-0.0714512336330095,0,-0.155277084157915,0,0,-0.179970826315906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.981924192874908,5.36507005895126,-0.640914367469373,0,0,0,0,0,0,0,0,0,-0.534311280936677,0,0,0,0,0,0,0,0,0,0,-0.259900607706521,0,0,0,0,0,0,-0.251520846027131,0,-0.101287294384695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160397415053403,0,0,0,-0.00701294829615029,0,0,0,0,0,0,-0.285607252151644,0,0,0,0,0,0,0,0,0,0,-0.0136489821671928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jund",0,0,0,0,0,-0.0669100469762826,0,0,-0.472052761910188,0,0,0,-0.148287317234838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15034437395809,0,0,0,-0.40147409202289,-0.381046099860459,-0.138664860603274,0,0,-0.0120428526212749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.506255576234687,-0.641144603423013,5.26441190286036,0,0,0,0,0,0,0,0,0,-0.741786526533187,0,0,0,0,0,0,0,0,0,-0.339459888305628,-0.55717042434349,0,0,0,0,0,0,-0.135836938807682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112442869194317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108385471990896,0,0,0,-0.470311832119929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335587436644108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123223950875824,-0.0551963022182295,-0.0222054555206084,-0.326082600972582,-0.379152744903749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322483994414905,0,-0.0331951897560973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26654365993207,-0.151293290742506,-0.222428399068401,-0.326334014276874,-0.16466755721236,-0.273164744858018,-0.350553663656844,-0.043480561844402,-0.185106288964831,0,0,0,-0.0316676653270383,-0.225602378108136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613655942969153,-0.241886243292443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175299050665169,-0.115224832700863,-0.210673829778934,-0.288349695510362,-0.0927061976247154,0,-0.380047931461425,0,0,0,0,0,-0.0138632284889171,0,0,0,0,0,-0.136106426434113,0,0,0,0,0,0,0,0,0,-0.240662302788325,0,-0.230894649109918,-0.0472204414669752,-0.00220882697855099,0,0,-0.0519669238952832,-0.190083262652977,0,0,-0.0891234168058883,0,0,-0.129057118258226,-0.103857302844254,-0.16584374623393,-0.303177504547077,-0.216400394183642
"Klf13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479257174977565,-0.135153522904703,-0.200850366208798,0,0,-0.0287232354164095,-0.0142339184348358,-0.168682484167523,-0.031224895452979,0,-0.0851426083947387,0,-0.123615221684931,0,0,0,0,0,0,0.0226884651249714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151922797107944,5.0383259610706,-0.610523596130202,0,-0.622927523907066,-0.312651888241737,-0.0544850966511223,-0.650301171876651,-0.774699421681161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192814464211677,-0.106793094729868,-0.117509789142998,0,0,0,0,0,0,0,0,-0.0844678755370695,0,0,0,0,0,-0.0907268212235187,0,0,0,0,0,0,0,0,0,0,0,-0.111600905453554,0,-0.0647631505307354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996448804704482,0,0,0,-0.0265375851103754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783383798843489,0,-0.0361126355958651
"Klf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355531043661993,0,-0.179368822829403,0,-0.335698910858185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729869275606586,0,-0.0160060198366519,0,0,0,0,-0.157739552620528,0,0,0,0,-0.0692225179850315,0,0,0,0,0,0,0,0,0,0,0,-0.223018187852695,-0.610335157460906,6.16139792560216,-0.257599161522181,-0.395518494439593,-0.0454482658544549,0,-0.724430847127113,-1.00981978592939,0,-0.0335619508319437,0,0,-0.0555222175203664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288190415898394,0,0,0,0,0,0,0,-0.132083449753209,0,0,0,0,0,0,0,0,-0.125960091413061,0,-0.0563857244702133,-0.138093844174393,-0.426381385336345,0,-0.139670490131056,0,0,0,0,0,0,0,-0.0466435276658014,0,0,0,0,0,0,0,0,-0.0255719338027295,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194364240780105,0,0,0,0,0,0,0,-0.393719610873397,0,-0.259403876632903
"Klf3",-0.0470630914288854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.376713655030831,-0.0939442365428388,-0.353607273098383,-0.0984111589846634,-0.0328997829364225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241439255851644,0,0,0,0.0563963135036493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32616981546256,0,-0.257102783709922,6.833169936801,-0.118694228078993,-0.175335117940254,-0.242994620480568,-0.279475333771183,-0.201691188355652,0,-0.0560378144007806,0,-0.185040403279824,-0.176727036295777,0,0,0,0,0,0,0,0,0,0,-0.0395230252401495,-0.0594825992483457,0,0,0,0,0,-0.300131896869585,-0.44927895083074,0,0,0,0,0,0,0,-0.143100538196021,0,0,0,0,0,0,0,0,-0.232824803894755,0,-0.325670947785688,-0.468046314714518,-0.439321090402092,0,0,0,0,0,0,0,-0.0862437179725685,0,0,0,0,0,-0.0850142257936057,0,0,0,0,0,0,0,0,0,0,0,-0.215036532089309,0,0,0,0,-0.0430052062140689,-0.0592592273526469,0,0,-0.0740372560961002,0,0,-0.0771297049655617,-0.204198163680654,-0.314063315725076,0,-0.220022876287506
"Klf4",-0.0325218449274329,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154186784052534,0,0,0,-0.284142253505707,0,-0.100934415374488,-0.370329153431509,-0.399055336976277,0,0,0,0,0,0,0,0,0,-0.0162633503888607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165706987715249,-0.623003451301956,-0.396379688723325,-0.118989437409917,6.42633079441542,-0.853632426582494,-0.508372468284861,-0.706422512757192,-0.610871114446862,0,-0.0240513694582623,0,0,0,0,0,0,-0.261968309176911,-0.100566905216215,0,0,0,0,0,0,0,0,0,0,0,0,-0.127981512933917,-0.160027840907671,0,0,0,0,0,0,-0.0185423977826831,0,0,0,0,0,0,0,-0.0688845054101822,0,0,0,0,0,0,0,-0.030925471008495,0,0,0,0,0,0,0,0,0,0,0,-0.0389027591795481,0,0,-0.160657418445402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170003735523069,0,0
"Klf5",-0.105792821207241,0,0,0,0,0,0,-0.0113445634216015,0,0,0,0,0,0,-0.134266916282067,-0.0461830733576095,0,0,-0.269411131028041,-0.00860955344402666,-0.0225641108636738,-0.515354514815927,-0.551066371581642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273898081141525,-0.312429341664155,-0.0466519971721508,-0.175752173200336,-0.854162745763565,6.4424539189497,-0.761727274479412,-0.489114502331148,-0.270387716474015,0,0,0,0,0,0,0,0,-0.196536251593623,-0.153789669510315,0,0,0,0,0,0,0,-0.0698843043948534,0,0,0,0,-0.193920490139209,-0.261397610310599,0,0,0,0,0,0,-0.108477854367225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030579414019423,0,0,0,0,0,0,0,0,0,0,0,-0.0970200827040749,0,0,-0.123211089135288,0,0,0,0,0,0,-0.281962345174413,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0859416121789816,0,-0.0748014976893518,0,-0.0112836518821048
"Klf6",-0.119648723758425,0,0,-0.037929440496853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221166406758737,-0.0610630456983005,-0.0371501880823115,-0.518879181725811,-0.528344058134316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210648267163085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350986494623825,-0.0549184038900287,0,-0.242725941264425,-0.508380167637852,-0.761130801554318,6.59902115789547,-0.197291780267632,-0.0119626325621835,0,0,0,-0.0979368303158258,-0.0405497682672602,0,0,0,-0.0589894316026928,-0.149411776020168,0,0,0,0,0,0,-0.0399215385175408,-0.175159709095129,0,0,0,0,-0.255897744061846,-0.299991403265409,0,0,0,0,0,0,-0.0750357014336564,0,0,0,0,0,0,0,0,0,0,-0.0793120346749169,-0.0340992263760285,-0.149710944914092,0,0,-0.0381103415881087,0,0,0,0,0,0,0,0,0,0,0,-0.113010901586655,0,0,-0.0360994489483487,0,0,0,0,0,0,-0.555434391730814,0,-0.234195894928004,0,0,0,0,-0.00378609958336778,0,0,0,0,0,0,-0.238372719926746,-0.103918271160091,-0.0592572696040845,-0.0972120266315426,-0.0618190798165021
"Klf7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208282276214294,0,0,0.00452283584786304,-0.433716375601127,0,-0.352529502111464,-0.159935079719226,-0.105153192020383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634215883405799,0,0,0,0,0,0,0,0,0.134876363221105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428967851823729,-0.649743769846254,-0.724663543027464,-0.279349057064489,-0.706967319553686,-0.4888494876681,-0.19807373618013,6.4402789749267,-0.820968777577302,0,-0.112339221634103,0,0,0,0,0,0,-0.182656774521074,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269639256134041,-0.0809788684452527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136176177340398,-0.132727124118568,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716971724986142,0,0,0,0,-0.0465636665089731,0,0,0,0,0,0,0,0,-0.0372452112916717,0,0,0,0,0,0,0,0,0,0,0,-0.210476487529878,0,-0.117204222071365
"Klf8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225422550132141,0,0,0,-0.287081058081757,0,-0.349789594541349,-0.0147154396009232,-0.0594677746340788,0,0,-0.0344426714760563,-0.0461176705512382,-0.0487277749285595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641559608619914,0,0,0,0,-0.20928333286777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184781272589368,-0.77412361084998,-1.00959908199224,-0.201112663654617,-0.611385567724346,-0.270338012556768,-0.0129730020572219,-0.821560028359634,6.34937320533232,0,-0.0804613524156092,0,0,-0.0738393449598489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169516108761183,0,0,-0.00533825173425958,0,0,0,0,-0.0408639708694647,0,0,0,0,0,0,0,0,0,0,0,-0.0336234307793328,-0.307713584831927,0,-0.0189360906320627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180692695985513,0,-0.0296975527156291,0,0,0,0,0,0,0,0,-0.061247645781171,0,0,0,0,0,0,0,0,0,0,0,-0.386692144963977,0,-0.167641990342313
"Mafk",0,0,0,0,0,-0.183994235089184,0,0,-0.373803822955141,-0.0663883923060423,0,0,-0.0906077777221447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.434578488293958,-0.416453277167801,-0.22619720676105,0,0,0,0,-0.034285474103487,0,0,0,-0.0559896203634813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235050578687576,-0.534414827121052,-0.74123098644537,0,0,0,0,0,0,0,0,0,5.22507303433296,0,0,0,0,0,0,0,0,0,0,-1.04805851106512,0,0,0,0,0,0,-0.164637341813823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016679920197504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500855020718802,0,-0.280095793724783,0,0,0,0,0,0,-0.0274281677976514,0,0,0,0,0,0,0,0,0,0,-0.428741828160736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Max",-0.000295703135592691,-0.862759468707852,-0.560420583589038,0,0,0,0,0,0,0,0,-0.121264473867268,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718598929251357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852969953891391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439407736866351,0,0,0,0,0,0,-0.0335070438863066,-0.0552310412947289,-0.023752114610891,0,0,-0.112424518803915,-0.0801487943693333,0,5.75987955952168,0,-0.105405593369896,0,0,0,-0.620785346710007,-1.06200952049293,-1.13817667737681,0.000788104741976445,0,0,0,0,0,0,0,0,0,0,0,-0.141259746929375,0,0,0,0,0,0.0143314237524783,0,0,0,0,0,0,0,0.163536261774882,0,0,0,0,0,0,0,0,0,0,0.00281991352842221,0.0737966156459663,0,0,0,-0.0252751722677776,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.362039646666674,-0.452255099163463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213531763572395,-0.010045662185871,0,0
"Maz",0,0,0,0,0,0,0,0,0,0,-0.324270350063646,0,0,0,0,0,-0.105975857862515,0,0,-0.025111293228017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448495733116409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310851431032341,0,0,0,0,0,0,0,0.0855880489533565,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23726064384224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748632638702608,0.113072820614787,0,-0.0818195585503342,0,0,0,0,0,-0.717109600380038,0,0,0,0,0,0,0,-0.0772426975942106,0,0,-0.528772654823486,-0.0450741664352585,-0.10541917707303,-0.10665899447817,-0.232912530775583,0,-0.0901981847292883,0,0,0,0,0,-0.281492318316016,0,-0.00653987133630024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244744243043217,0,0,0,-0.701624450869988,-0.110744895466439,-0.618307733607541,0,-0.0803535350617019,-0.568131625091767,-0.798784364251432,0,0,0,0,-0.329405579494256,0
